Wavenumber	Major Gaussian	Minor Gaussian
1.667000864999999976e+04	2.937356560426088170e-01	3.903314694102443805e-01
1.666286883999999918e+04	2.872172661346649725e-01	3.905686063654374429e-01
1.665573537999999826e+04	2.807648637141322845e-01	3.907858044915183959e-01
1.664860825000000114e+04	2.743807423654873179e-01	3.909830839668406721e-01
1.664148745000000054e+04	2.680670898026486504e-01	3.911604673887458250e-01
1.663437297000000035e+04	2.618259615602028245e-01	3.913179806537012695e-01
1.662726480000000083e+04	2.556592910370573124e-01	3.914556526188378016e-01
1.662016292999999860e+04	2.495688906108289307e-01	3.915735150811478493e-01
1.661306735000000117e+04	2.435564529040037951e-01	3.916716027560499525e-01
1.660597806000000128e+04	2.376235605104304316e-01	3.917499531586699502e-01
1.659889504999999917e+04	2.317716705882342243e-01	3.918086068576086545e-01
1.659181829999999900e+04	2.260021170684241576e-01	3.918476073130777726e-01
1.658474782000000050e+04	2.203161449605544608e-01	3.918670006602742450e-01
1.657768359000000055e+04	2.147148633518128069e-01	3.918668360155387331e-01
1.657062559999999939e+04	2.091992801570921046e-01	3.918471652032081698e-01
1.656357384000000093e+04	2.037702960398675156e-01	3.918080427989910075e-01
1.655652832000000126e+04	1.984287216796487008e-01	3.917495262975179138e-01
1.654948901000000114e+04	1.931752344704224522e-01	3.916716756147809453e-01
1.654245591000000059e+04	1.880104342739936374e-01	3.915745535733974325e-01
1.653542901999999958e+04	1.829348226007832534e-01	3.914582257494874651e-01
1.652840831999999864e+04	1.779487910477589585e-01	3.913227600307540022e-01
1.652139381000000139e+04	1.730526527771617806e-01	3.911682272498969715e-01
1.651438547000000108e+04	1.682466167506767307e-01	3.909947003837936919e-01
1.650738331000000107e+04	1.635308250072003700e-01	3.908022556934555580e-01
1.650038729999999850e+04	1.589053076921230212e-01	3.905909708927239876e-01
1.649339745000000039e+04	1.543700396923037288e-01	3.903609273162315096e-01
1.648641374999999971e+04	1.499249031353485362e-01	3.901122082120596635e-01
1.647943618000000060e+04	1.455696976087673400e-01	3.898448988363663048e-01
1.647246473999999944e+04	1.413041617680590167e-01	3.895590875577051304e-01
1.646549942000000010e+04	1.371279571344416193e-01	3.892548647429368569e-01
1.645854021999999895e+04	1.330406831686553604e-01	3.889323235442840310e-01
1.645158712000000014e+04	1.290418624249882185e-01	3.885915584893453456e-01
1.644464012000000002e+04	1.251309668731557800e-01	3.882326673017184038e-01
1.643769919999999911e+04	1.213073977096082445e-01	3.878557489074618281e-01
1.643076437000000078e+04	1.175705160076645772e-01	3.874609060501323365e-01
1.642383560999999827e+04	1.139196124481594991e-01	3.870482419983986566e-01
1.641691291999999885e+04	1.103539373240385590e-01	3.866178632923389369e-01
1.640999628999999914e+04	1.068726871663713829e-01	3.861698779874678245e-01
1.640308569999999963e+04	1.034750080328474264e-01	3.857043954896586802e-01
1.639618115000000034e+04	1.001600129770211650e-01	3.852215285281323509e-01
1.638928264000000127e+04	9.692677426393583873e-02	3.847213919017071770e-01
1.638239016000000083e+04	9.377432144726594032e-02	3.842041016788541041e-01
1.637550368999999955e+04	9.070164447665825247e-02	3.836697750340792856e-01
1.636862322999999924e+04	8.770770962844634533e-02	3.831185325273261388e-01
1.636174877000000015e+04	8.479144828484622143e-02	3.825504958034107728e-01
1.635488031000000046e+04	8.195176803509207630e-02	3.819657891573167152e-01
1.634801783000000069e+04	7.918754255742428694e-02	3.813645369561535214e-01
1.634116133000000082e+04	7.649763044031850090e-02	3.807468670074852235e-01
1.633431079999999929e+04	7.388086505842676732e-02	3.801129079560868762e-01
1.632746623999999974e+04	7.133606459219371532e-02	3.794627910479888566e-01
1.632062763000000086e+04	6.886202292982691875e-02	3.787966472560176379e-01
1.631379497000000083e+04	6.645752658523680634e-02	3.781146110418071582e-01
1.630696824999999990e+04	6.412134557738717600e-02	3.774168174568233725e-01
1.630014745000000039e+04	6.185223583616273474e-02	3.767034019851200344e-01
1.629333258999999998e+04	5.964895745348636202e-02	3.759745057950998337e-01
1.628652363999999943e+04	5.751024677152721115e-02	3.752302662291883695e-01
1.627972060000000056e+04	5.543484444346350598e-02	3.744708252046643482e-01
1.627292345000000023e+04	5.342148115081048199e-02	3.736963237705955287e-01
1.626613220999999976e+04	5.146889706940530052e-02	3.729069088831425960e-01
1.625934684999999990e+04	4.957581696421207301e-02	3.721027230552453879e-01
1.625256735999999910e+04	4.774097242913555306e-02	3.712839122844441286e-01
1.624579375000000073e+04	4.596310244509788090e-02	3.704506262425281138e-01
1.623902599999999984e+04	4.424094140001177955e-02	3.696030121423644066e-01
1.623226410000000033e+04	4.257323127079516711e-02	3.687412195094856848e-01
1.622550806000000011e+04	4.095872479166193930e-02	3.678654015629448382e-01
1.621875784999999996e+04	3.939617219657137043e-02	3.669757074213230164e-01
1.621201346999999987e+04	3.788433922897052608e-02	3.660722910855164214e-01
1.620527492999999959e+04	3.642200280779097493e-02	3.651553089809083663e-01
1.619854219000000012e+04	3.500793927455113363e-02	3.642249116693770938e-01
1.619181526999999915e+04	3.364094900714689057e-02	3.632812588337179238e-01
1.618509415000000081e+04	3.231983592670073513e-02	3.623245055272661386e-01
1.617837881999999991e+04	3.104341897248140067e-02	3.613548089944274566e-01
1.617166928999999982e+04	2.981053432589688898e-02	3.603723302118165273e-01
1.616496552999999949e+04	2.862002502161778428e-02	3.593772250858041639e-01
1.615826754000000074e+04	2.747075460993191401e-02	3.583696546158820495e-01
1.615157531999999992e+04	2.636160196480156689e-02	3.573497805554566864e-01
1.614488885999999911e+04	2.529146026881069764e-02	3.563177638210471287e-01
1.613820815000000039e+04	2.425923931371158984e-02	3.552737659312287244e-01
1.613153318000000036e+04	2.326386594847179926e-02	3.542179489713856988e-01
1.612486393999999927e+04	2.230428448272139472e-02	3.531504755586682420e-01
1.611820044000000053e+04	2.137945977291120722e-02	3.520715120640692253e-01
1.611154264999999941e+04	2.048836916846589681e-02	3.509812188802677868e-01
1.610489057999999932e+04	1.963001390000247356e-02	3.498797633399473583e-01
1.609824421000000075e+04	1.880340982592774643e-02	3.487673082643595324e-01
1.609160354999999981e+04	1.800759538889012273e-02	3.476440218623924605e-01
1.608496857000000091e+04	1.724162318951272255e-02	3.465100659361264879e-01
1.607833928000000014e+04	1.650456971239732187e-02	3.453656093786020564e-01
1.607171565999999984e+04	1.579552723458646155e-02	3.442108162211368061e-01
1.606509771000000001e+04	1.511360956524959546e-02	3.430458541880462286e-01
1.605848543000000063e+04	1.445794974484707583e-02	3.418708912611092554e-01
1.605187880000000041e+04	1.382769819674742502e-02	3.406860920420005101e-01
1.604527781999999934e+04	1.322202667979557010e-02	3.394916248274601478e-01
1.603868247999999949e+04	1.264012529264550364e-02	3.382876562380316421e-01
1.603209276999999929e+04	1.208120341821891999e-02	3.370743529552429063e-01
1.602550869000000057e+04	1.154449043362522007e-02	3.358518835548096049e-01
1.601893022000000019e+04	1.102923313973738599e-02	3.346204129129392579e-01
1.601235736999999972e+04	1.053469963081275600e-02	3.333801114965188050e-01
1.600579011999999966e+04	1.006017444668179210e-02	3.321311441007011034e-01
1.599922847000000002e+04	9.604962248445248624e-03	3.308736792154859385e-01
1.599267240999999922e+04	9.168385393952396129e-03	3.296078833272508279e-01
1.598612194000000090e+04	8.749785131655841985e-03	3.283339247208498235e-01
1.597957703000000038e+04	8.348518857577395466e-03	3.270519656572130618e-01
1.597303770000000077e+04	7.963964872804636316e-03	3.257621779723559041e-01
1.596650393000000076e+04	7.595516564733985343e-03	3.244647254546243476e-01
1.595997572000000036e+04	7.242585815573768411e-03	3.231597755813515049e-01
1.595345305000000008e+04	6.904600484225266108e-03	3.218474915488353516e-01
1.594693591999999990e+04	6.581006301187860598e-03	3.205280402404087625e-01
1.594042432000000008e+04	6.271264981808515916e-03	3.192015861958937828e-01
1.593391826000000037e+04	5.974855384929212906e-03	3.178682976882648559e-01
1.592741770999999972e+04	5.691270470717412974e-03	3.165283344130812027e-01
1.592092266999999993e+04	5.420020242986236386e-03	3.151818617772578768e-01
1.591443313999999918e+04	5.160629996477535814e-03	3.138290447788210646e-01
1.590794909999999982e+04	4.912639269425437584e-03	3.124700437766612660e-01
1.590147055999999975e+04	4.675603492079340347e-03	3.111050249163467840e-01
1.589499750999999924e+04	4.449091722613924063e-03	3.097341496532656224e-01
1.588852993000000060e+04	4.232686822384226083e-03	3.083575767529815881e-01
1.588206782000000021e+04	4.025986150072988386e-03	3.069754686482746298e-01
1.587561117000000013e+04	3.828600203834302447e-03	3.055879850569163114e-01
1.586915998000000036e+04	3.640152947300057205e-03	3.041952872351984527e-01
1.586271423999999934e+04	3.460280883141858728e-03	3.027975336569810327e-01
1.585627393999999913e+04	3.288633063653748512e-03	3.013948821255160171e-01
1.584983907999999974e+04	3.124871024005134237e-03	2.999874919436805176e-01
1.584340964999999960e+04	2.968667937253489583e-03	2.985755195362008174e-01
1.583698564000000079e+04	2.819708587867681814e-03	2.971591205927205936e-01
1.583056704999999965e+04	2.677689278228775980e-03	2.957384522651108072e-01
1.582415386000000035e+04	2.542316853518294863e-03	2.943136665113381123e-01
1.581774608000000080e+04	2.413309480458457942e-03	2.928849211626102234e-01
1.581134368999999970e+04	2.290395080792258491e-03	2.914523665741022840e-01
1.580494669000000067e+04	2.173312066935843313e-03	2.900161567337599111e-01
1.579855507000000034e+04	2.061808450184518179e-03	2.885764425505821240e-01
1.579216883000000053e+04	1.955641919897738862e-03	2.871333763256564420e-01
1.578578794999999991e+04	1.854579056462614612e-03	2.856871049588983746e-01
1.577941243000000031e+04	1.758395716620729824e-03	2.842377789700958890e-01
1.577304226999999992e+04	1.666876403706372880e-03	2.827855479823210838e-01
1.576667746000000079e+04	1.579813866361506631e-03	2.813305584144261684e-01
1.576031797999999981e+04	1.497008867578609624e-03	2.798729534334032376e-01
1.575396384000000035e+04	1.418270437784486518e-03	2.784128821130996689e-01
1.574761503000000084e+04	1.343414953074565038e-03	2.769504879728667546e-01
1.574127153999999973e+04	1.272266164765396834e-03	2.754859135287345828e-01
1.573493336000000090e+04	1.204654953926973969e-03	2.740193002791741494e-01
1.572860049000000072e+04	1.140419190194140973e-03	2.725507910125101740e-01
1.572227291999999943e+04	1.079403284668841714e-03	2.710805251647707137e-01
1.571595065000000068e+04	1.021458164960714404e-03	2.696086434430353118e-01
1.570963365999999951e+04	9.664407744686747889e-04	2.681352808303140156e-01
1.570332194999999956e+04	9.142142211429186462e-04	2.666605758851360863e-01
1.569701552000000083e+04	8.646473689302707367e-04	2.651846660849989656e-01
1.569071435000000019e+04	8.176144868593716473e-04	2.637076831212710193e-01
1.568441844999999921e+04	7.729954309099832136e-04	2.622297645979674852e-01
1.567812780000000021e+04	7.306749998228619309e-04	2.607510399568024884e-01
1.567184238999999980e+04	6.905430461764100860e-04	2.592716398393399291e-01
1.566556222999999954e+04	6.524943319371193833e-04	2.577916984505792541e-01
1.565928730999999971e+04	6.164280936615130352e-04	2.563113441329549214e-01
1.565301761000000079e+04	5.822479520333339329e-04	2.548307016925523416e-01
1.564675312999999915e+04	5.498619063341451171e-04	2.533498994741898436e-01
1.564049387000000024e+04	5.191820463503447631e-04	2.518690646406026024e-01
1.563423982000000069e+04	4.901243483553123547e-04	2.503883207938135125e-01
1.562799097000000074e+04	4.626085758731571435e-04	2.489077903277791548e-01
1.562174731000000065e+04	4.365581293601528828e-04	2.474275944209826106e-01
1.561550885000000017e+04	4.118999776195475656e-04	2.459478577744058647e-01
1.560927556000000004e+04	3.885642780785189673e-04	2.444686943735493445e-01
1.560304745999999977e+04	3.664845917780034279e-04	2.429902288310847036e-01
1.559682452000000012e+04	3.455973772174195232e-04	2.415125726509614046e-01
1.559060675000000083e+04	3.258421877588562753e-04	2.400358455841521965e-01
1.558439413000000059e+04	3.071613089936812502e-04	2.385601590033649966e-01
1.557818666999999914e+04	2.894998314502392526e-04	2.370856301465599780e-01
1.557198435000000063e+04	2.728053557577193866e-04	2.356123678602162208e-01
1.556578715999999986e+04	2.570280040337497539e-04	2.341404820961692501e-01
1.555959511000000020e+04	2.421203292657788601e-04	2.326700862811974524e-01
1.555340818000000036e+04	2.280370892147554280e-04	2.312012854379835447e-01
1.554722637000000032e+04	2.147352715980033612e-04	2.297341880553963600e-01
1.554104968000000008e+04	2.021739471245220842e-04	2.282689013332354078e-01
1.553487809000000016e+04	1.903141410300299879e-04	2.268055264367631330e-01
1.552871160000000054e+04	1.791188262800400780e-04	2.253441679830675837e-01
1.552255019999999968e+04	1.685527783151384486e-04	2.238849269223684990e-01
1.551639388999999937e+04	1.585825300467839916e-04	2.224279052748853736e-01
1.551024265999999989e+04	1.491762592703188334e-04	2.209732013920135407e-01
1.550409650999999940e+04	1.403037459428937864e-04	2.195209146875629624e-01
1.549795542000000023e+04	1.319362561039222814e-04	2.180711385468105390e-01
1.549181940000000031e+04	1.240465426642864432e-04	2.166239721344931923e-01
1.548568843000000015e+04	1.166086969649102970e-04	2.151795062295958627e-01
1.547956250999999975e+04	1.095981511109962779e-04	2.137378350228160417e-01
1.547344163999999910e+04	1.029915888928483212e-04	2.122990513914929933e-01
1.546732580000000053e+04	9.676686749158053779e-05	2.108632422062493017e-01
1.546121499000000040e+04	9.090300428909453144e-05	2.094304977339166152e-01
1.545510921000000053e+04	8.538009956454099131e-05	2.080009069276200495e-01
1.544900844999999936e+04	8.017927673559478643e-05	2.065745550903623218e-01
1.544291268999999920e+04	7.528263544371404769e-05	2.051515238931611307e-01
1.543682194999999956e+04	7.067324306714938107e-05	2.037319030401328335e-01
1.543073619999999937e+04	6.633501826698515451e-05	2.023157692691269771e-01
1.542465545000000020e+04	6.225275698517364071e-05	2.009032073393952067e-01
1.541857969000000048e+04	5.841204603255420187e-05	1.994942960527231468e-01
1.541250890000000072e+04	5.479923319649487829e-05	1.980891106090584275e-01
1.540644310000000041e+04	5.140141816326842096e-05	1.966877341720768835e-01
1.540038226000000031e+04	4.820636365972401686e-05	1.952902370509363161e-01
1.539432638000000043e+04	4.520250744433390626e-05	1.938966952077013917e-01
1.538827547000000050e+04	4.237891558153596833e-05	1.925071856032487538e-01
1.538222949999999946e+04	3.972522845485798728e-05	1.911217747302398351e-01
1.537618848000000071e+04	3.723166808496211795e-05	1.897405369876026537e-01
1.537015240000000085e+04	3.488898177079027049e-05	1.883635409111144854e-01
1.536412125000000015e+04	3.268842434200258586e-05	1.869908537755373135e-01
1.535809503000000041e+04	3.062173539760221311e-05	1.856225438672496897e-01
1.535207373000000007e+04	2.868110720063969749e-05	1.842586759367670635e-01
1.534605733999999939e+04	2.685916499668151078e-05	1.828993134877897331e-01
1.534004586000000018e+04	2.514894721703646600e-05	1.815445210333163084e-01
1.533403929000000062e+04	2.354388058004169634e-05	1.801943618267032865e-01
1.532803760999999940e+04	2.203775489058345640e-05	1.788488933886718812e-01
1.532204082000000017e+04	2.062471430006599304e-05	1.775081765041610637e-01
1.531604891999999927e+04	1.929923302890473175e-05	1.761722707141352151e-01
1.531006189000000086e+04	1.805609383343718990e-05	1.748412298807095477e-01
1.530407973999999922e+04	1.689038202906512331e-05	1.735151133249191735e-01
1.529810246000000006e+04	1.579745890971673373e-05	1.721939747008606747e-01
1.529213004000000001e+04	1.477295119669210072e-05	1.708778664676984527e-01
1.528616246999999930e+04	1.381273667938181755e-05	1.695668398965440582e-01
1.528019974999999977e+04	1.291293204011150494e-05	1.682609472641244941e-01
1.527424187999999958e+04	1.206987808232251473e-05	1.669602396454141213e-01
1.526828883999999925e+04	1.128012492904061006e-05	1.656647625747396935e-01
1.526234064000000035e+04	1.054042723522399757e-05	1.643745669511696428e-01
1.525639725999999973e+04	9.847725168877631582e-06	1.630896959889910902e-01
1.525045869999999923e+04	9.199140360612409500e-06	1.618101960880654611e-01
1.524452495000000090e+04	8.591962267719510961e-06	1.605361103379231436e-01
1.523859600999999930e+04	8.023640949941834491e-06	1.592674828342925397e-01
1.523267187999999987e+04	7.491776964284581762e-06	1.580043565208427703e-01
1.522675253999999950e+04	6.994111302134974916e-06	1.567467689551329812e-01
1.522083798999999999e+04	6.528520961141922444e-06	1.554947608454025632e-01
1.521492822999999953e+04	6.093009397709717088e-06	1.542483717712198610e-01
1.520902324000000044e+04	5.685698026600657192e-06	1.530076359967890987e-01
1.520312303000000065e+04	5.304822986492777263e-06	1.517725930047250926e-01
1.519722759000000042e+04	4.948725141480577040e-06	1.505432769788136171e-01
1.519133690999999999e+04	4.615845502148961774e-06	1.493197210386972007e-01
1.518545097999999962e+04	4.304719454381924721e-06	1.481019572487546898e-01
1.517956981000000087e+04	4.013972258288195312e-06	1.468900207401920288e-01
1.517369338000000062e+04	3.742311344261994711e-06	1.456839393955674244e-01
1.516782167999999911e+04	3.488523584178854961e-06	1.444837421419181700e-01
1.516195471999999972e+04	3.251470917897840077e-06	1.432894609496490612e-01
1.515609249000000091e+04	3.030084284531231286e-06	1.421011226651582582e-01
1.515023497999999927e+04	2.823360464810701679e-06	1.409187531333162824e-01
1.514438219000000026e+04	2.630358515598304915e-06	1.397423792124802555e-01
1.513853410000000076e+04	2.450195105187070391e-06	1.385720227497165835e-01
1.513269072000000051e+04	2.282042652750409414e-06	1.374077106180782437e-01
1.512685203999999976e+04	2.125124475416334211e-06	1.362494646978550938e-01
1.512101806000000033e+04	1.978712630806065854e-06	1.350973078851864795e-01
1.511518875999999909e+04	1.842124250590487624e-06	1.339512581724950357e-01
1.510936413999999968e+04	1.714719805636394513e-06	1.328113365577174021e-01
1.510354420000000027e+04	1.595899976253924975e-06	1.316775630772621664e-01
1.509772892999999931e+04	1.485103041762161620e-06	1.305499548808184418e-01
1.509191832000000068e+04	1.381802826700044282e-06	1.294285282116716396e-01
1.508611238000000048e+04	1.285506857834137938e-06	1.283133022490880459e-01
1.508031107999999949e+04	1.195753322471808287e-06	1.272042875839045906e-01
1.507451444000000083e+04	1.112110618919036137e-06	1.261015034927810419e-01
1.506872243999999955e+04	1.034174131375843612e-06	1.250049607201028645e-01
1.506293506999999954e+04	9.615653293271920427e-07	1.239146710692548559e-01
1.505715234000000055e+04	8.939302319972753128e-07	1.228306492361751490e-01
1.505137422999999944e+04	8.309372989348663929e-07	1.217529034229186541e-01
1.504560074999999961e+04	7.722767187836314030e-07	1.206814465948987392e-01
1.503983187999999973e+04	7.176584223898101494e-07	1.196162852995548975e-01
1.503406761000000006e+04	6.668112722380259281e-07	1.185574271466963564e-01
1.502830796000000009e+04	6.194820085770784819e-07	1.175048844167050077e-01
1.502255290000000059e+04	5.754334689694554583e-07	1.164586594223601113e-01
1.501680242999999973e+04	5.344442350932740736e-07	1.154187591858345102e-01
1.501105654999999933e+04	4.963073837707456774e-07	1.143851899234771957e-01
1.500531524999999965e+04	4.608295113844831349e-07	1.133579552712236233e-01
1.499957853000000068e+04	4.278300050015150294e-07	1.123370598921055868e-01
1.499384638000000086e+04	3.971401089338423788e-07	1.113225059078129103e-01
1.498811880000000019e+04	3.686022800932576565e-07	1.103142964677631122e-01
1.498239578000000074e+04	3.420693671574286157e-07	1.093124322191852682e-01
1.497667730999999912e+04	3.174039993438253616e-07	1.083169131015347258e-01
1.497096339000000080e+04	2.944779957151384890e-07	1.073277400827930828e-01
1.496525401000000056e+04	2.731716893058157293e-07	1.063449116876152567e-01
1.495954917000000023e+04	2.533734548144151189e-07	1.053684274695231293e-01
1.495384886999999981e+04	2.349791464529104256e-07	1.043982862749604779e-01
1.494815308999999979e+04	2.178915548918919180e-07	1.034344828785953990e-01
1.494246183000000019e+04	2.020200802579991459e-07	1.024770148008311982e-01
1.493677510000000075e+04	1.872802589515746301e-07	1.015258805520934948e-01
1.493109287000000040e+04	1.735932393067177289e-07	1.005810713043266413e-01
1.492541515000000072e+04	1.608856140017069615e-07	9.964258428115524424e-02
1.491974193000000014e+04	1.490889150842005296e-07	9.871041274213125660e-02
1.491407320000000072e+04	1.381393382599018150e-07	9.778454934737235149e-02
1.490840897000000041e+04	1.279774690023514320e-07	9.686498940432362870e-02
1.490274921999999970e+04	1.185479012206116191e-07	9.595172273556459852e-02
1.489709395000000040e+04	1.097990604910288859e-07	9.504474183024512468e-02
1.489144314999999915e+04	1.016828981003915347e-07	9.414403698822551569e-02
1.488579682999999932e+04	9.415469867745197628e-08	9.324960111634846005e-02
1.488015495999999985e+04	8.717277807723423546e-08	9.236142022346970071e-02
1.487451756000000023e+04	8.069839437011173344e-08	9.147948766224865691e-02
1.486888460999999916e+04	7.469544065706279614e-08	9.060378994556639309e-02
1.486325610000000052e+04	6.913032823458446081e-08	8.973431465179938782e-02
1.485763204000000042e+04	6.397182219346701183e-08	8.887105191499840295e-02
1.485201240999999936e+04	5.919083591556681392e-08	8.801398673487953461e-02
1.484639722000000074e+04	5.476033872352426465e-08	8.716310819574057955e-02
1.484078644999999960e+04	5.065516680364494774e-08	8.631840032485264824e-02
1.483518010999999933e+04	4.685194191403288874e-08	8.547985119350635930e-02
1.482957818000000043e+04	4.332890705908212025e-08	8.464744389299105887e-02
1.482398065999999926e+04	4.006584939248990599e-08	8.382116404667371012e-02
1.481838754999999946e+04	3.704398034541524250e-08	8.300099679819381016e-02
1.481279883999999947e+04	3.424583307894464605e-08	8.218692536866983867e-02
1.480721451999999954e+04	3.165517749454520367e-08	8.137893255631979683e-02
1.480163459999999941e+04	2.925694311331646495e-08	8.057700360981563670e-02
1.479605905999999959e+04	2.703711721152344994e-08	7.978111902687849699e-02
1.479048790000000008e+04	2.498269294087309757e-08	7.899126177310969443e-02
1.478492110999999932e+04	2.308158731863989004e-08	7.820741298391835350e-02
1.477935870000000068e+04	2.132258713674189455e-08	7.742955620221314561e-02
1.477380064999999922e+04	1.969527236200794799e-08	7.665767037067648670e-02
1.476824695000000065e+04	1.818997386328930690e-08	7.589173548209673936e-02
1.476269762000000082e+04	1.679772474446315081e-08	7.513173526893711374e-02
1.475715263000000050e+04	1.551019099380263638e-08	7.437764622660179847e-02
1.475161197999999968e+04	1.431964712618104743e-08	7.362944862594249240e-02
1.474607567999999992e+04	1.321892743059025985e-08	7.288712370574307320e-02
1.474054370999999992e+04	1.220137885336788442e-08	7.215064832716373833e-02
1.473501605999999992e+04	1.126083300919793947e-08	7.142000039273425915e-02
1.472949274999999943e+04	1.039157427986213046e-08	7.069516142184320562e-02
1.472397374999999920e+04	9.588295069380201660e-09	6.997610603166834475e-02
1.471845905999999923e+04	8.846079405659762417e-09	6.926281249095604664e-02
1.471294867999999951e+04	8.160370133103445977e-09	6.855525874825801891e-02
1.470744261000000006e+04	7.526943318412516294e-09	6.785342243976108523e-02
1.470194082999999955e+04	6.941882390980915559e-09	6.715727837577395443e-02
1.469644334999999955e+04	6.401561484052222520e-09	6.646680489818192206e-02
1.469095015000000058e+04	5.902618396246587671e-09	6.578197629600439356e-02
1.468546124000000054e+04	5.441941319762205441e-09	6.510277034879810576e-02
1.467997660999999971e+04	5.016646273561960249e-09	6.442916207736784640e-02
1.467449625000000015e+04	4.624062532209103445e-09	6.376112627217873918e-02
1.466902016000000003e+04	4.261717819404753646e-09	6.309863870561228938e-02
1.466354833999999937e+04	3.927323128033865432e-09	6.244167489720137132e-02
1.465808077000000048e+04	3.618758339800234714e-09	6.179020774691874884e-02
1.465261744999999974e+04	3.334062288849427780e-09	6.114421234459866544e-02
1.464715839000000051e+04	3.071420374664197597e-09	6.050366471711546984e-02
1.464170355999999992e+04	2.829151594317384573e-09	5.986853599113612506e-02
1.463625297999999930e+04	2.605702872210750587e-09	5.923880293766088656e-02
1.463080662999999913e+04	2.399635762509957074e-09	5.861443747702780455e-02
1.462536450999999943e+04	2.209620538121788391e-09	5.799541366261452141e-02
1.461992661000000044e+04	2.034427038160568302e-09	5.738170422570395418e-02
1.461449293000000034e+04	1.872918008222186419e-09	5.677328285692100074e-02
1.460906346999999914e+04	1.724041886580446429e-09	5.617012306192768756e-02
1.460363820999999916e+04	1.586825989983868441e-09	5.557219597244117404e-02
1.459821716000000015e+04	1.460371950685873343e-09	5.497947588498609123e-02
1.459280031000000054e+04	1.343848946690183751e-09	5.439193473454290162e-02
1.458738766000000032e+04	1.236489397649037672e-09	5.380954540271966346e-02
1.458197919000000002e+04	1.137583667532762314e-09	5.323227849138421897e-02
1.457657490999999936e+04	1.046476668663910932e-09	5.266010768686035792e-02
1.457117481000000043e+04	9.625628790991492771e-10	5.209300440753310280e-02
1.456577887999999984e+04	8.852830140696500681e-10	5.153093997006798210e-02
1.456038711999999941e+04	8.141206855985845232e-10	5.097388662386005687e-02
1.455499952999999914e+04	7.485990238062657547e-10	5.042181649383179615e-02
1.454961609999999928e+04	6.882776013990567736e-10	4.987470057408787544e-02
1.454423682999999983e+04	6.327499244386448257e-10	4.933251078286410990e-02
1.453886169999999947e+04	5.816405659292860334e-10	4.879521693986754727e-02
1.453349072999999953e+04	5.346033834903062308e-10	4.826279277754101649e-02
1.452812389000000076e+04	4.913184947028749984e-10	4.773520697067590302e-02
1.452276118999999926e+04	4.514910604386073250e-10	4.721243208409068443e-02
1.451740262000000075e+04	4.148488916662168298e-10	4.669443863816911955e-02
1.451204817999999977e+04	3.811409551473654351e-10	4.618119805906140130e-02
1.450669786999999997e+04	3.501356864195399027e-10	4.567268169669797678e-02
1.450135167000000001e+04	3.216194040488894907e-10	4.516885895312995614e-02
1.449600957999999991e+04	2.953951661301366005e-10	4.466970108901781311e-02
1.449067159999999967e+04	2.712813698010234825e-10	4.417517930341284538e-02
1.448533772999999928e+04	2.491105770916058036e-10	4.368526473865015636e-02
1.448000794999999925e+04	2.287283556040111948e-10	4.319992667179550078e-02
1.447468226999999933e+04	2.099924722527333220e-10	4.271913709193247977e-02
1.446936067000000003e+04	1.927717332629767004e-10	4.224286524079551297e-02
1.446404317000000083e+04	1.769453652528929982e-10	4.177108391733119763e-02
1.445872974000000067e+04	1.624019357736786886e-10	4.130376144654825804e-02
1.445342037999999957e+04	1.490388696981209171e-10	4.084086882021815273e-02
1.444811510000000089e+04	1.367616928829693136e-10	4.038237786508697830e-02
1.444281387999999970e+04	1.254833157668735334e-10	3.992825779798082203e-02
1.443751672999999937e+04	1.151235937100041573e-10	3.947848041530596652e-02
1.443222363000000041e+04	1.056086639390061334e-10	3.903301495708579039e-02
1.442693457999999919e+04	9.687055353062823328e-11	3.859183237515424053e-02
1.442164957999999933e+04	8.884667953983171407e-11	3.815490361638830541e-02
1.441636861999999928e+04	8.147941499691023900e-11	3.772219881100814104e-02
1.441109170000000086e+04	7.471573052331973591e-11	3.729368892981010236e-02
1.440581881000000067e+04	6.850680734780806010e-11	3.686934414902970358e-02
1.440054996000000028e+04	6.280774209164829291e-11	3.644913627199587725e-02
1.439528512000000046e+04	5.757717506107744686e-11	3.603303394017806638e-02
1.439002431000000070e+04	5.277710335602108087e-11	3.562100979651632027e-02
1.438476750999999967e+04	4.837252882639006268e-11	3.521303335769498943e-02
1.437951471999999922e+04	4.433127679573946153e-11	3.480907575241342505e-02
1.437426593999999932e+04	4.062375413668095267e-11	3.440910813700830823e-02
1.436902115000000049e+04	3.722273281967776331e-11	3.401310019571417154e-02
1.436378037000000040e+04	3.410320104995008010e-11	3.362102468111124315e-02
1.435854357999999957e+04	3.124213768982919063e-11	3.323285137681679380e-02
1.435331077000000005e+04	2.861838571707636093e-11	3.284855089291260910e-02
1.434808194999999978e+04	2.621250645480283371e-11	3.246809535860815943e-02
1.434285709999999926e+04	2.400661949506743463e-11	3.209145477012546183e-02
1.433763623000000007e+04	2.198430501741952381e-11	3.171860135935786890e-02
1.433241933000000063e+04	2.013046619247820130e-11	3.134950597548919610e-02
1.432720638999999937e+04	1.843123215863261847e-11	3.098413954948750146e-02
1.432199741999999969e+04	1.687386552742864440e-11	3.062247447861972741e-02
1.431679239000000052e+04	1.544665379583232116e-11	3.026448045656185762e-02
1.431159132999999929e+04	1.413885485222345548e-11	2.991013138656549442e-02
