Wavenumber	30C-20C	40C-20C	40C-30C	50C-20C	50C-30C	50C-40C	60C-20C	60C-30C	60C-40C	60C-50C	70C-20C	70C-30C	70C-40C	70C-50C	70C-60C
1.733967618999999831e+04	-1.000000000000000888e-02	-1.317000000000001503e-02	-3.170000000000006146e-03	-1.966999999999996529e-02	-9.669999999999956408e-03	-6.499999999999950262e-03	-3.066000000000002057e-02	-2.066000000000001169e-02	-1.749000000000000554e-02	-1.099000000000005528e-02	-3.578999999999998849e-02	-2.578999999999997961e-02	-2.261999999999997346e-02	-1.612000000000002320e-02	-5.129999999999967919e-03
1.733192885000000024e+04	-9.939999999999948876e-03	-1.259999999999994458e-02	-2.659999999999995701e-03	-1.806999999999991946e-02	-8.129999999999970584e-03	-5.469999999999974882e-03	-2.986999999999995214e-02	-1.993000000000000327e-02	-1.727000000000000757e-02	-1.180000000000003268e-02	-3.448999999999990962e-02	-2.454999999999996074e-02	-2.188999999999996504e-02	-1.641999999999999016e-02	-4.619999999999957474e-03
1.732418868999999904e+04	-9.820000000000050910e-03	-1.201000000000007617e-02	-2.190000000000025260e-03	-1.652000000000009017e-02	-6.700000000000039257e-03	-4.510000000000013998e-03	-2.872000000000007880e-02	-1.890000000000002789e-02	-1.671000000000000263e-02	-1.219999999999998863e-02	-3.293000000000001481e-02	-2.310999999999996390e-02	-2.091999999999993864e-02	-1.640999999999992465e-02	-4.209999999999936016e-03
1.731645568999999887e+04	-9.619999999999961915e-03	-1.135999999999992571e-02	-1.739999999999963798e-03	-1.509999999999989129e-02	-5.479999999999929372e-03	-3.739999999999965574e-03	-2.717999999999998195e-02	-1.756000000000002004e-02	-1.582000000000005624e-02	-1.208000000000009067e-02	-3.121999999999991449e-02	-2.159999999999995257e-02	-1.985999999999998877e-02	-1.612000000000002320e-02	-4.039999999999932534e-03
1.730872983999999997e+04	-9.340000000000014957e-03	-1.066000000000000281e-02	-1.319999999999987850e-03	-1.391999999999993243e-02	-4.579999999999917470e-03	-3.259999999999929621e-03	-2.529999999999998916e-02	-1.595999999999997421e-02	-1.463999999999998636e-02	-1.138000000000005674e-02	-2.951999999999999069e-02	-2.017999999999997573e-02	-1.885999999999998789e-02	-1.560000000000005826e-02	-4.220000000000001528e-03
1.730101111999999921e+04	-8.969999999999922480e-03	-9.919999999999928875e-03	-9.500000000000063949e-04	-1.300000000000001155e-02	-4.030000000000089067e-03	-3.080000000000082672e-03	-2.315999999999995840e-02	-1.419000000000003592e-02	-1.324000000000002952e-02	-1.015999999999994685e-02	-2.793999999999996486e-02	-1.897000000000004238e-02	-1.802000000000003599e-02	-1.493999999999995332e-02	-4.780000000000006466e-03
1.729329953999999998e+04	-8.510000000000017550e-03	-9.149999999999991473e-03	-6.399999999999739231e-04	-1.231999999999999762e-02	-3.809999999999980069e-03	-3.170000000000006146e-03	-2.087000000000005517e-02	-1.236000000000003762e-02	-1.172000000000006370e-02	-8.550000000000057554e-03	-2.654000000000000803e-02	-1.802999999999999048e-02	-1.739000000000001656e-02	-1.422000000000001041e-02	-5.669999999999952855e-03
1.728559507999999914e+04	-7.929999999999992610e-03	-8.349999999999968558e-03	-4.199999999999759481e-04	-1.180999999999998717e-02	-3.879999999999994564e-03	-3.460000000000018616e-03	-1.856999999999997542e-02	-1.063999999999998280e-02	-1.022000000000000686e-02	-6.759999999999988241e-03	-2.527999999999996916e-02	-1.734999999999997655e-02	-1.693000000000000060e-02	-1.346999999999998199e-02	-6.709999999999993747e-03
1.727789773000000059e+04	-7.220000000000004192e-03	-7.510000000000016662e-03	-2.900000000000124700e-04	-1.134000000000001673e-02	-4.120000000000012541e-03	-3.830000000000000071e-03	-1.636000000000004118e-02	-9.140000000000036984e-03	-8.850000000000024514e-03	-5.020000000000024443e-03	-2.405999999999997030e-02	-1.683999999999996611e-02	-1.654999999999995364e-02	-1.271999999999995357e-02	-7.699999999999929123e-03
1.727020748000000094e+04	-6.390000000000006786e-03	-6.619999999999959250e-03	-2.299999999999524647e-04	-1.078999999999996628e-02	-4.399999999999959499e-03	-4.170000000000007034e-03	-1.432999999999995389e-02	-7.939999999999947100e-03	-7.709999999999994635e-03	-3.539999999999987601e-03	-2.274999999999993694e-02	-1.635999999999993015e-02	-1.612999999999997769e-02	-1.195999999999997065e-02	-8.419999999999983054e-03
1.726252432000000044e+04	-5.410000000000025899e-03	-5.659999999999998366e-03	-2.499999999999724665e-04	-1.002000000000002888e-02	-4.610000000000002984e-03	-4.360000000000030518e-03	-1.246999999999998110e-02	-7.059999999999955200e-03	-6.809999999999982734e-03	-2.449999999999952216e-03	-2.118999999999993111e-02	-1.577999999999990521e-02	-1.552999999999993275e-02	-1.116999999999990223e-02	-8.719999999999950013e-03
1.725484823999999935e+04	-4.310000000000036025e-03	-4.610000000000002984e-03	-2.999999999999669598e-04	-8.940000000000059011e-03	-4.630000000000022986e-03	-4.330000000000056026e-03	-1.075000000000003730e-02	-6.440000000000001279e-03	-6.140000000000034319e-03	-1.809999999999978293e-03	-1.922999999999996934e-02	-1.491999999999993332e-02	-1.461999999999996636e-02	-1.028999999999991033e-02	-8.479999999999932037e-03
1.724717923000000155e+04	-3.120000000000011653e-03	-3.460000000000018616e-03	-3.400000000000069633e-04	-7.530000000000036664e-03	-4.410000000000025011e-03	-4.070000000000018048e-03	-9.109999999999951470e-03	-5.989999999999939817e-03	-5.649999999999932854e-03	-1.579999999999914806e-03	-1.681999999999994611e-02	-1.369999999999993445e-02	-1.335999999999992749e-02	-9.289999999999909441e-03	-7.709999999999994635e-03
1.723951728000000003e+04	-1.879999999999992788e-03	-2.240000000000019753e-03	-3.600000000000269651e-04	-5.809999999999981846e-03	-3.929999999999989058e-03	-3.569999999999962093e-03	-7.449999999999956657e-03	-5.569999999999963869e-03	-5.209999999999936904e-03	-1.639999999999974811e-03	-1.395999999999997243e-02	-1.207999999999997964e-02	-1.171999999999995268e-02	-8.149999999999990585e-03	-6.510000000000015774e-03
1.723186238999999841e+04	-6.499999999999284128e-04	-9.599999999999608846e-04	-3.100000000000324718e-04	-3.859999999999974563e-03	-3.210000000000046150e-03	-2.900000000000013678e-03	-5.680000000000018368e-03	-5.030000000000089955e-03	-4.720000000000057483e-03	-1.820000000000043805e-03	-1.073000000000001730e-02	-1.008000000000008889e-02	-9.770000000000056417e-03	-6.870000000000042739e-03	-5.049999999999998934e-03
1.722421453000000110e+04	5.200000000000759570e-04	3.300000000000524736e-04	-1.900000000000234834e-04	-1.769999999999938289e-03	-2.290000000000014246e-03	-2.099999999999990763e-03	-3.719999999999945572e-03	-4.240000000000021529e-03	-4.049999999999998046e-03	-1.950000000000007283e-03	-7.259999999999933173e-03	-7.780000000000009130e-03	-7.589999999999985647e-03	-5.489999999999994884e-03	-3.539999999999987601e-03
1.721657371000000057e+04	1.580000000000025828e-03	1.580000000000025828e-03	0.000000000000000000e+00	3.300000000000524736e-04	-1.249999999999973355e-03	-1.249999999999973355e-03	-1.560000000000005826e-03	-3.140000000000031655e-03	-3.140000000000031655e-03	-1.890000000000058300e-03	-3.730000000000011084e-03	-5.310000000000036913e-03	-5.310000000000036913e-03	-4.060000000000063558e-03	-2.170000000000005258e-03
1.720893991000000096e+04	2.489999999999992220e-03	2.750000000000030198e-03	2.600000000000379785e-04	2.380000000000048743e-03	-1.099999999999434763e-04	-3.699999999999814548e-04	7.899999999999574030e-04	-1.700000000000034817e-03	-1.960000000000072795e-03	-1.590000000000091340e-03	-3.100000000000324718e-04	-2.800000000000024691e-03	-3.060000000000062670e-03	-2.690000000000081215e-03	-1.099999999999989875e-03
1.720131312999999864e+04	3.240000000000020641e-03	3.830000000000000071e-03	5.899999999999794298e-04	4.319999999999990514e-03	1.079999999999969873e-03	4.899999999999904432e-04	3.299999999999969624e-03	5.999999999994898303e-05	-5.300000000000304468e-04	-1.020000000000020890e-03	2.879999999999993676e-03	-3.600000000000269651e-04	-9.500000000000063949e-04	-1.439999999999996838e-03	-4.199999999999759481e-04
1.719369335000000137e+04	3.839999999999954561e-03	4.819999999999935447e-03	9.799999999999808864e-04	6.170000000000008811e-03	2.330000000000054250e-03	1.350000000000073364e-03	5.869999999999930829e-03	2.029999999999976268e-03	1.049999999999995381e-03	-3.000000000000779821e-04	5.789999999999961844e-03	1.950000000000007283e-03	9.700000000000263967e-04	-3.800000000000469669e-04	-7.999999999996898481e-05
1.718608055999999851e+04	4.310000000000036025e-03	5.739999999999967351e-03	1.429999999999931326e-03	7.959999999999967102e-03	3.649999999999931077e-03	2.219999999999999751e-03	8.390000000000008562e-03	4.079999999999972538e-03	2.650000000000041211e-03	4.300000000000414602e-04	8.390000000000008562e-03	4.079999999999972538e-03	2.650000000000041211e-03	4.300000000000414602e-04	0.000000000000000000e+00
1.717847475000000122e+04	4.699999999999926459e-03	6.639999999999979252e-03	1.940000000000052793e-03	9.759999999999990905e-03	5.060000000000064446e-03	3.120000000000011653e-03	1.078999999999996628e-02	6.090000000000039826e-03	4.149999999999987033e-03	1.029999999999975380e-03	1.076999999999994628e-02	6.070000000000019824e-03	4.129999999999967031e-03	1.009999999999955378e-03	-2.000000000002000178e-05
1.717087591999999859e+04	5.029999999999978932e-03	7.560000000000011156e-03	2.530000000000032223e-03	1.161999999999996369e-02	6.589999999999984759e-03	4.059999999999952536e-03	1.296999999999992603e-02	7.939999999999947100e-03	5.409999999999914877e-03	1.349999999999962341e-03	1.301999999999992053e-02	7.989999999999941593e-03	5.459999999999909370e-03	1.399999999999956835e-03	4.999999999999449329e-05
1.716328406000000177e+04	5.360000000000031406e-03	8.560000000000012044e-03	3.199999999999980638e-03	1.357000000000008200e-02	8.210000000000050591e-03	5.010000000000069953e-03	1.488000000000000433e-02	9.519999999999972928e-03	6.319999999999992291e-03	1.309999999999922338e-03	1.524000000000003130e-02	9.879999999999999893e-03	6.680000000000019256e-03	1.669999999999949303e-03	3.600000000000269651e-04
1.715569915000000037e+04	5.699999999999927347e-03	9.639999999999981917e-03	3.940000000000054570e-03	1.561999999999996724e-02	9.920000000000039897e-03	5.979999999999985327e-03	1.651999999999997915e-02	1.082000000000005180e-02	6.879999999999997229e-03	9.000000000000119016e-04	1.754999999999995453e-02	1.185000000000002718e-02	7.909999999999972609e-03	1.929999999999987281e-03	1.029999999999975380e-03
1.714812117999999828e+04	6.109999999999948805e-03	1.083000000000000629e-02	4.720000000000057483e-03	1.775999999999999801e-02	1.165000000000004921e-02	6.929999999999991722e-03	1.793999999999995598e-02	1.183000000000000718e-02	7.109999999999949694e-03	1.799999999999579714e-04	2.000999999999997225e-02	1.390000000000002345e-02	9.179999999999965965e-03	2.249999999999974243e-03	2.070000000000016271e-03
1.714055015999999887e+04	6.610000000000004761e-03	1.211000000000006516e-02	5.500000000000060396e-03	1.995999999999997776e-02	1.334999999999997300e-02	7.849999999999912603e-03	1.924999999999998934e-02	1.263999999999998458e-02	7.139999999999924185e-03	-7.099999999999884182e-04	2.263999999999999346e-02	1.602999999999998870e-02	1.052999999999992831e-02	2.680000000000015703e-03	3.390000000000004121e-03
1.713298605999999927e+04	7.249999999999978684e-03	1.346000000000002750e-02	6.210000000000048814e-03	2.215999999999995751e-02	1.490999999999997883e-02	8.699999999999930012e-03	2.056999999999997719e-02	1.331999999999999851e-02	7.109999999999949694e-03	-1.589999999999980318e-03	2.541000000000004366e-02	1.816000000000006498e-02	1.195000000000001616e-02	3.250000000000086153e-03	4.840000000000066471e-03
1.712542886999999973e+04	8.030000000000092619e-03	1.482000000000005535e-02	6.789999999999962732e-03	2.431000000000005379e-02	1.627999999999996117e-02	9.489999999999998437e-03	2.206000000000007955e-02	1.402999999999998693e-02	7.240000000000024194e-03	-2.249999999999974243e-03	2.824999999999999734e-02	2.021999999999990472e-02	1.342999999999994198e-02	3.939999999999943547e-03	6.189999999999917790e-03
1.711787859000000026e+04	8.979999999999987992e-03	1.613999999999993218e-02	7.159999999999944187e-03	2.638999999999991353e-02	1.740999999999992554e-02	1.024999999999998135e-02	2.384999999999992681e-02	1.486999999999993882e-02	7.709999999999994635e-03	-2.539999999999986713e-03	3.104999999999991100e-02	2.206999999999992301e-02	1.490999999999997883e-02	4.659999999999997478e-03	7.199999999999984190e-03
1.711033522000000085e+04	1.009000000000004338e-02	1.739999999999997105e-02	7.309999999999927667e-03	2.837999999999996081e-02	1.828999999999991743e-02	1.097999999999998977e-02	2.605000000000001759e-02	1.595999999999997421e-02	8.650000000000046541e-03	-2.329999999999943228e-03	3.371999999999997222e-02	2.362999999999992884e-02	1.632000000000000117e-02	5.340000000000011404e-03	7.669999999999954632e-03
1.710279872999999861e+04	1.135000000000008225e-02	1.858999999999999542e-02	7.239999999999913172e-03	3.032000000000001361e-02	1.896999999999993136e-02	1.173000000000001819e-02	2.872000000000007880e-02	1.736999999999999655e-02	1.013000000000008338e-02	-1.599999999999934808e-03	3.617999999999998995e-02	2.482999999999990770e-02	1.758999999999999453e-02	5.859999999999976339e-03	7.459999999999911147e-03
1.709526912000000084e+04	1.268999999999997907e-02	1.968999999999998529e-02	7.000000000000006217e-03	3.217999999999998639e-02	1.949000000000000732e-02	1.249000000000000110e-02	3.183000000000002494e-02	1.914000000000004587e-02	1.214000000000003965e-02	-3.499999999999614531e-04	3.839999999999998970e-02	2.571000000000001062e-02	1.871000000000000441e-02	6.220000000000003304e-03	6.569999999999964757e-03
1.708774638000000050e+04	1.405000000000000693e-02	2.071000000000000618e-02	6.659999999999999254e-03	3.398999999999996469e-02	1.993999999999995776e-02	1.327999999999995850e-02	3.526999999999991253e-02	2.121999999999990560e-02	1.455999999999990635e-02	1.279999999999947846e-03	4.037999999999997147e-02	2.632999999999996454e-02	1.966999999999996529e-02	6.390000000000006786e-03	5.110000000000058940e-03
1.708023050000000148e+04	1.530999999999993477e-02	2.166999999999996707e-02	6.360000000000032294e-03	3.572999999999992848e-02	2.041999999999999371e-02	1.405999999999996142e-02	3.886999999999996014e-02	2.356000000000002537e-02	1.719999999999999307e-02	3.140000000000031655e-03	4.215999999999997527e-02	2.685000000000004050e-02	2.049000000000000821e-02	6.430000000000046789e-03	3.290000000000015135e-03
1.707272147000000041e+04	1.637999999999995016e-02	2.258999999999999897e-02	6.210000000000048814e-03	3.737999999999996881e-02	2.100000000000001865e-02	1.478999999999996984e-02	4.242000000000001325e-02	2.604000000000006310e-02	1.983000000000001428e-02	5.040000000000044444e-03	4.386999999999996458e-02	2.749000000000001442e-02	2.127999999999996561e-02	6.489999999999995772e-03	1.449999999999951328e-03
1.706521928000000116e+04	1.717000000000001858e-02	2.344999999999997087e-02	6.279999999999952287e-03	3.888000000000002565e-02	2.171000000000000707e-02	1.543000000000005478e-02	4.569000000000000838e-02	2.851999999999998980e-02	2.224000000000003752e-02	6.809999999999982734e-03	4.559000000000001940e-02	2.842000000000000082e-02	2.214000000000004853e-02	6.709999999999993747e-03	-9.999999999998898659e-05
1.705772393000000011e+04	1.761000000000001453e-02	2.429000000000003379e-02	6.680000000000019256e-03	4.020000000000001350e-02	2.258999999999999897e-02	1.590999999999997971e-02	4.851000000000005308e-02	3.090000000000003855e-02	2.422000000000001929e-02	8.310000000000039577e-03	4.747000000000001219e-02	2.985999999999999766e-02	2.317999999999997840e-02	7.269999999999998685e-03	-1.040000000000040892e-03
1.705023540000000139e+04	1.771000000000000352e-02	2.507999999999999119e-02	7.369999999999987672e-03	4.130000000000000338e-02	2.358999999999999986e-02	1.622000000000001219e-02	5.072999999999994181e-02	3.301999999999993829e-02	2.564999999999995062e-02	9.429999999999938431e-03	4.959000000000002295e-02	3.188000000000001943e-02	2.451000000000003176e-02	8.290000000000019575e-03	-1.139999999999918856e-03
1.704275368000000162e+04	1.747999999999994003e-02	2.581999999999995410e-02	8.340000000000014069e-03	4.217999999999999527e-02	2.470000000000005524e-02	1.636000000000004118e-02	5.232999999999998764e-02	3.485000000000004761e-02	2.651000000000003354e-02	1.014999999999999236e-02	5.199999999999993516e-02	3.451999999999999513e-02	2.617999999999998106e-02	9.819999999999939888e-03	-3.300000000000524736e-04
1.703527877000000080e+04	1.705000000000000959e-02	2.651999999999998803e-02	9.469999999999978435e-03	4.286000000000000920e-02	2.580999999999999961e-02	1.634000000000002117e-02	5.339000000000004853e-02	3.634000000000003894e-02	2.687000000000006050e-02	1.053000000000003933e-02	5.473000000000005638e-02	3.768000000000004679e-02	2.821000000000006835e-02	1.187000000000004718e-02	1.340000000000007851e-03
1.702781064999999944e+04	1.653999999999999915e-02	2.718999999999993644e-02	1.064999999999993729e-02	4.341999999999990312e-02	2.687999999999990397e-02	1.622999999999996668e-02	5.405999999999999694e-02	3.751999999999999780e-02	2.687000000000006050e-02	1.064000000000009383e-02	5.771999999999999353e-02	4.117999999999999439e-02	3.053000000000005709e-02	1.430000000000009042e-02	3.659999999999996589e-03
1.702034932000000117e+04	1.607000000000002871e-02	2.783000000000002139e-02	1.175999999999999268e-02	4.394000000000009010e-02	2.787000000000006139e-02	1.611000000000006871e-02	5.455000000000009841e-02	3.848000000000006970e-02	2.672000000000007702e-02	1.061000000000000831e-02	6.088000000000004519e-02	4.481000000000001648e-02	3.305000000000002380e-02	1.693999999999995509e-02	6.329999999999946780e-03
1.701289476999999897e+04	1.582000000000005624e-02	2.849000000000001531e-02	1.266999999999995907e-02	4.453000000000006953e-02	2.871000000000001329e-02	1.604000000000005421e-02	5.511000000000010335e-02	3.929000000000004711e-02	2.662000000000008804e-02	1.058000000000003382e-02	6.410000000000004583e-02	4.827999999999998959e-02	3.561000000000003052e-02	1.956999999999997630e-02	8.989999999999942482e-03
1.700544699000000037e+04	1.585000000000003073e-02	2.918999999999993822e-02	1.333999999999990749e-02	4.525999999999996692e-02	2.940999999999993619e-02	1.607000000000002871e-02	5.593999999999998973e-02	4.008999999999995900e-02	2.675000000000005151e-02	1.068000000000002281e-02	6.725000000000003197e-02	5.140000000000000124e-02	3.806000000000009376e-02	2.199000000000006505e-02	1.131000000000004224e-02
1.699800595999999859e+04	1.621000000000005770e-02	2.993999999999996664e-02	1.372999999999990894e-02	4.620999999999997332e-02	2.999999999999991562e-02	1.627000000000000668e-02	5.717000000000005411e-02	4.095999999999999641e-02	2.723000000000008747e-02	1.096000000000008079e-02	7.022000000000006015e-02	5.401000000000000245e-02	4.028000000000009351e-02	2.401000000000008683e-02	1.305000000000000604e-02
1.699057168000000092e+04	1.690999999999998060e-02	3.078999999999998405e-02	1.388000000000000345e-02	4.739999999999999769e-02	3.049000000000001709e-02	1.661000000000001364e-02	5.886000000000002341e-02	4.195000000000004281e-02	2.807000000000003936e-02	1.146000000000002572e-02	7.294000000000000483e-02	5.603000000000002423e-02	4.215000000000002078e-02	2.554000000000000714e-02	1.407999999999998142e-02
1.698314414000000033e+04	1.785999999999998700e-02	3.171999999999997044e-02	1.385999999999998344e-02	4.880999999999990902e-02	3.094999999999992202e-02	1.708999999999993857e-02	6.093999999999999417e-02	4.308000000000000718e-02	2.922000000000002373e-02	1.213000000000008516e-02	7.534999999999991704e-02	5.748999999999993005e-02	4.362999999999994660e-02	2.654000000000000803e-02	1.440999999999992287e-02
1.697572333000000071e+04	1.896999999999993136e-02	3.271999999999997133e-02	1.375000000000003997e-02	5.038999999999993484e-02	3.142000000000000348e-02	1.766999999999996351e-02	6.328000000000000291e-02	4.431000000000007155e-02	3.056000000000003158e-02	1.289000000000006807e-02	7.746999999999992781e-02	5.849999999999999645e-02	4.474999999999995648e-02	2.707999999999999297e-02	1.418999999999992490e-02
1.696830924999999843e+04	2.012000000000002675e-02	3.376999999999996671e-02	1.364999999999993996e-02	5.205999999999999517e-02	3.193999999999996842e-02	1.829000000000002846e-02	6.569000000000002615e-02	4.556999999999999940e-02	3.192000000000005944e-02	1.363000000000003098e-02	7.933000000000001162e-02	5.920999999999998487e-02	4.556000000000004491e-02	2.727000000000001645e-02	1.363999999999998547e-02
1.696090188000000126e+04	2.120999999999995111e-02	3.483000000000002760e-02	1.362000000000007649e-02	5.374000000000000998e-02	3.253000000000005887e-02	1.890999999999998238e-02	6.798000000000004039e-02	4.677000000000008928e-02	3.315000000000001279e-02	1.424000000000003041e-02	8.099000000000000643e-02	5.978000000000005532e-02	4.615999999999997883e-02	2.724999999999999645e-02	1.300999999999996604e-02
1.695350120999999854e+04	2.215000000000000302e-02	3.585000000000004849e-02	1.370000000000004547e-02	5.534000000000005581e-02	3.319000000000005279e-02	1.949000000000000732e-02	6.998999999999999666e-02	4.783999999999999364e-02	3.413999999999994817e-02	1.464999999999994085e-02	8.250000000000001776e-02	6.035000000000001474e-02	4.664999999999996927e-02	2.715999999999996195e-02	1.251000000000002110e-02
1.694610723000000144e+04	2.288000000000001144e-02	3.680000000000005489e-02	1.392000000000004345e-02	5.682000000000009265e-02	3.394000000000008122e-02	2.002000000000003777e-02	7.162000000000001698e-02	4.874000000000000554e-02	3.481999999999996209e-02	1.479999999999992433e-02	8.391000000000004011e-02	6.103000000000002867e-02	4.710999999999998522e-02	2.708999999999994746e-02	1.229000000000002313e-02
1.693871993999999904e+04	2.339999999999997637e-02	3.764999999999996128e-02	1.424999999999998490e-02	5.813000000000001499e-02	3.473000000000003862e-02	2.048000000000005372e-02	7.284999999999997033e-02	4.944999999999999396e-02	3.520000000000000906e-02	1.471999999999995534e-02	8.526999999999995694e-02	6.186999999999998057e-02	4.761999999999999567e-02	2.713999999999994195e-02	1.241999999999998661e-02
1.693133932999999888e+04	2.373000000000002885e-02	3.839999999999998970e-02	1.466999999999996085e-02	5.925000000000002487e-02	3.551999999999999602e-02	2.085000000000003517e-02	7.374000000000002775e-02	5.000999999999999890e-02	3.534000000000003805e-02	1.449000000000000288e-02	8.659000000000005581e-02	6.286000000000002697e-02	4.819000000000006612e-02	2.734000000000003094e-02	1.285000000000002807e-02
1.692396538000000146e+04	2.389000000000007784e-02	3.905000000000002913e-02	1.515999999999995129e-02	6.020000000000003126e-02	3.630999999999995342e-02	2.115000000000000213e-02	7.442000000000004167e-02	5.052999999999996383e-02	3.537000000000001254e-02	1.422000000000001041e-02	8.788000000000006917e-02	6.398999999999999133e-02	4.883000000000004004e-02	2.768000000000003791e-02	1.346000000000002750e-02
1.691659809999999925e+04	2.395000000000002682e-02	3.961999999999998856e-02	1.566999999999996174e-02	6.096000000000001418e-02	3.700999999999998735e-02	2.134000000000002562e-02	7.501999999999997559e-02	5.106999999999994877e-02	3.539999999999998703e-02	1.405999999999996142e-02	8.913999999999999702e-02	6.518999999999997019e-02	4.952000000000000846e-02	2.817999999999998284e-02	1.412000000000002142e-02
1.690923746000000028e+04	2.391999999999994131e-02	4.012999999999999901e-02	1.621000000000005770e-02	6.157999999999996810e-02	3.766000000000002679e-02	2.144999999999996909e-02	7.567999999999996952e-02	5.176000000000002821e-02	3.554999999999997051e-02	1.410000000000000142e-02	9.038000000000001588e-02	6.646000000000007457e-02	5.025000000000001688e-02	2.880000000000004778e-02	1.470000000000004636e-02
1.690188346000000092e+04	2.383999999999997232e-02	4.059999999999996945e-02	1.675999999999999712e-02	6.207000000000006956e-02	3.823000000000009724e-02	2.147000000000010012e-02	7.647999999999999243e-02	5.264000000000002011e-02	3.588000000000002299e-02	1.440999999999992287e-02	9.160999999999996923e-02	6.776999999999999691e-02	5.100999999999999979e-02	2.953999999999989967e-02	1.512999999999997680e-02
1.689453609000000142e+04	2.373000000000002885e-02	4.107000000000005091e-02	1.734000000000002206e-02	6.247000000000002551e-02	3.873999999999999666e-02	2.139999999999997460e-02	7.750000000000001332e-02	5.376999999999998447e-02	3.642999999999996241e-02	1.502999999999998781e-02	9.289000000000002810e-02	6.915999999999999925e-02	5.181999999999997719e-02	3.042000000000000259e-02	1.539000000000001478e-02
1.688719535000000178e+04	2.358999999999999986e-02	4.152999999999995584e-02	1.793999999999995598e-02	6.282999999999994145e-02	3.923999999999994159e-02	2.129999999999998561e-02	7.869999999999999218e-02	5.510999999999999233e-02	3.717000000000003634e-02	1.587000000000005073e-02	9.423999999999999044e-02	7.064999999999999059e-02	5.271000000000003460e-02	3.141000000000004899e-02	1.553999999999999826e-02
1.687986121999999887e+04	2.347999999999994536e-02	4.199999999999992628e-02	1.851999999999998092e-02	6.323999999999996291e-02	3.976000000000001755e-02	2.124000000000003663e-02	8.006000000000002004e-02	5.658000000000007468e-02	3.806000000000009376e-02	1.682000000000005713e-02	9.577000000000002178e-02	7.229000000000007642e-02	5.377000000000009550e-02	3.253000000000005887e-02	1.571000000000000174e-02
1.687253369000000021e+04	2.339999999999997637e-02	4.249999999999998224e-02	1.910000000000000586e-02	6.374000000000001886e-02	4.034000000000004249e-02	2.124000000000003663e-02	8.152000000000003688e-02	5.812000000000006050e-02	3.902000000000005464e-02	1.778000000000001801e-02	9.748999999999996557e-02	7.408999999999998920e-02	5.498999999999998334e-02	3.374999999999994671e-02	1.596999999999992870e-02
1.686521275999999853e+04	2.340999999999993086e-02	4.301999999999994717e-02	1.961000000000001631e-02	6.443999999999994177e-02	4.103000000000001091e-02	2.141999999999999460e-02	8.301999999999998270e-02	5.961000000000005183e-02	4.000000000000003553e-02	1.858000000000004093e-02	9.946999999999994735e-02	7.606000000000001648e-02	5.645000000000000018e-02	3.503000000000000558e-02	1.644999999999996465e-02
1.685789842000000135e+04	2.356000000000002537e-02	4.356000000000004313e-02	2.000000000000001776e-02	6.538000000000010470e-02	4.182000000000007933e-02	2.182000000000006157e-02	8.453000000000010505e-02	6.097000000000007969e-02	4.097000000000006192e-02	1.915000000000000036e-02	1.017000000000000126e-01	7.813999999999998725e-02	5.813999999999996948e-02	3.631999999999990791e-02	1.716999999999990756e-02
1.685059064999999828e+04	2.388000000000001233e-02	4.414999999999991154e-02	2.026999999999989921e-02	6.660999999999994703e-02	4.272999999999993470e-02	2.246000000000003549e-02	8.604999999999995985e-02	6.216999999999994753e-02	4.190000000000004832e-02	1.944000000000001283e-02	1.041299999999999448e-01	8.024999999999993250e-02	5.998000000000003329e-02	3.751999999999999780e-02	1.807999999999998497e-02
1.684328945999999996e+04	2.437999999999995726e-02	4.474999999999995648e-02	2.036999999999999922e-02	6.808999999999998387e-02	4.371000000000002661e-02	2.334000000000002739e-02	8.757000000000003670e-02	6.319000000000007944e-02	4.282000000000008022e-02	1.948000000000005283e-02	1.066599999999999770e-01	8.228000000000001979e-02	6.191000000000002057e-02	3.856999999999999318e-02	1.908999999999994035e-02
1.683599481999999989e+04	2.506999999999992568e-02	4.538999999999993040e-02	2.032000000000000473e-02	6.979000000000001869e-02	4.472000000000009301e-02	2.440000000000008828e-02	8.911999999999997701e-02	6.405000000000005134e-02	4.373000000000004661e-02	1.932999999999995833e-02	1.091999999999999638e-01	8.413000000000003809e-02	6.381000000000003336e-02	3.940999999999994508e-02	2.007999999999998675e-02
1.682870673000000170e+04	2.593000000000000860e-02	4.603999999999996984e-02	2.010999999999996124e-02	7.162000000000001698e-02	4.569000000000000838e-02	2.558000000000004714e-02	9.070999999999995733e-02	6.477999999999994873e-02	4.466999999999998749e-02	1.908999999999994035e-02	1.115800000000000125e-01	8.565000000000000391e-02	6.554000000000004267e-02	3.995999999999999552e-02	2.087000000000005517e-02
1.682142519000000175e+04	2.688000000000001499e-02	4.670000000000007478e-02	1.982000000000005979e-02	7.344000000000006079e-02	4.656000000000004579e-02	2.673999999999998600e-02	9.232000000000006867e-02	6.544000000000005368e-02	4.561999999999999389e-02	1.888000000000000789e-02	1.136700000000000488e-01	8.679000000000003379e-02	6.696999999999997399e-02	4.022999999999998799e-02	2.134999999999998010e-02
