Wavenumber	Minor Gaussian	Major Gaussian
1.667715481000000000e+04	2.574314526723235352e-01	3.522527275728806750e-01
1.667000864999999976e+04	2.507112436409118517e-01	3.526590908134861202e-01
1.666286883999999918e+04	2.440919892201486585e-01	3.530418308070329414e-01
1.665573537999999826e+04	2.375752168907678818e-01	3.534009330030092322e-01
1.664860825000000114e+04	2.311622862558357083e-01	3.537363887160380749e-01
1.664148745000000054e+04	2.248544285058079739e-01	3.540481930937904864e-01
1.663437297000000035e+04	2.186527221540190136e-01	3.543363465907646281e-01
1.662726480000000083e+04	2.125581054550216287e-01	3.546008544268127172e-01
1.662016292999999860e+04	2.065713797451876610e-01	3.548417265639172702e-01
1.661306735000000117e+04	2.006932128979785068e-01	3.550589776814909726e-01
1.660597806000000128e+04	1.949241509469470668e-01	3.552526268935884968e-01
1.659889504999999917e+04	1.892646051658595230e-01	3.554226983337588908e-01
1.659181829999999900e+04	1.837148565383597831e-01	3.555692209608448673e-01
1.658474782000000050e+04	1.782750907858211276e-01	3.556922277334178539e-01
1.657768359000000055e+04	1.729453551817344281e-01	3.557917568202535463e-01
1.657062559999999939e+04	1.677255939892113579e-01	3.558678507059133134e-01
1.656357384000000093e+04	1.626156445061260891e-01	3.559205563798517047e-01
1.655652832000000126e+04	1.576152551043906447e-01	3.559499252503325328e-01
1.654948901000000114e+04	1.527240465154268978e-01	3.559560133904500212e-01
1.654245591000000059e+04	1.479415659158387630e-01	3.559388811253804130e-01
1.653542901999999958e+04	1.432672690058368059e-01	3.558985932664028851e-01
1.652840831999999864e+04	1.387005111879565655e-01	3.558352188563381757e-01
1.652139381000000139e+04	1.342405782023088912e-01	3.557488313568589744e-01
1.651438547000000108e+04	1.298866641138307909e-01	3.556395082444384625e-01
1.650738331000000107e+04	1.256379067253673432e-01	3.555073316638033276e-01
1.650038729999999850e+04	1.214933484028713484e-01	3.553523872087778201e-01
1.649339745000000039e+04	1.174519885354963905e-01	3.551747653857618703e-01
1.648641374999999971e+04	1.135127511460175126e-01	3.549745604007141786e-01
1.647943618000000060e+04	1.096744955582265452e-01	3.547518701201224367e-01
1.647246473999999944e+04	1.059360367295064803e-01	3.545067969629910332e-01
1.646549942000000010e+04	1.022961321039676102e-01	3.542394469740461904e-01
1.645854021999999895e+04	9.875349598385850525e-02	3.539499304749487152e-01
1.645158712000000014e+04	9.530678776081262515e-02	3.536383607799367113e-01
1.644464012000000002e+04	9.195463577567254687e-02	3.533048558066111400e-01
1.643769919999999911e+04	8.869562090231983276e-02	3.529495362299035488e-01
1.643076437000000078e+04	8.552830369233578589e-02	3.525725279068750995e-01
1.642383560999999827e+04	8.245119945750657708e-02	3.521739587495157919e-01
1.641691291999999885e+04	7.946280459981125421e-02	3.517539613068886295e-01
1.640999628999999914e+04	7.656158605353115265e-02	3.513126710611459980e-01
1.640308569999999963e+04	7.374598488743923375e-02	3.508502262129470362e-01
1.639618115000000034e+04	7.101443147712950543e-02	3.503667696154141309e-01
1.638928264000000127e+04	6.836533956757517849e-02	3.498624475317020366e-01
1.638239016000000083e+04	6.579710532829252667e-02	3.493374087968011410e-01
1.637550368999999955e+04	6.330811053628668250e-02	3.487918046035098363e-01
1.636862322999999924e+04	6.089673598162339413e-02	3.482257908036843763e-01
1.636174877000000015e+04	5.856135276291177943e-02	3.476395255461655620e-01
1.635488031000000046e+04	5.630033162620726866e-02	3.470331708592815367e-01
1.634801783000000069e+04	5.411203525982345719e-02	3.464068899548968239e-01
1.634116133000000082e+04	5.199483358850218867e-02	3.457608506966474704e-01
1.633431079999999929e+04	4.994709597848853017e-02	3.450952228732391824e-01
1.632746623999999974e+04	4.796719935549371983e-02	3.444101800183378970e-01
1.632062763000000086e+04	4.605352131626053863e-02	3.437058963584921356e-01
1.631379497000000083e+04	4.420445344337561866e-02	3.429825507520727901e-01
1.630696824999999990e+04	4.241839432481120387e-02	3.422403236074661459e-01
1.630014745000000039e+04	4.069375156325832216e-02	3.414793966750897525e-01
1.629333258999999998e+04	3.902895566656656989e-02	3.406999586311305617e-01
1.628652363999999943e+04	3.742243888780677485e-02	3.399021949010296306e-01
1.627972060000000056e+04	3.587265648890117231e-02	3.390862966030181447e-01
1.627292345000000023e+04	3.437807592856498978e-02	3.382524546953242783e-01
1.626613220999999976e+04	3.293719126628372185e-02	3.374008672424033128e-01
1.625934684999999990e+04	3.154850461069558243e-02	3.365317282397729537e-01
1.625256735999999910e+04	3.021054250380706546e-02	3.356452361226182624e-01
1.624579375000000073e+04	2.892185606131681547e-02	3.347415939684328934e-01
1.623902599999999984e+04	2.768101210027204204e-02	3.338210028256987649e-01
1.623226410000000033e+04	2.648660183711094851e-02	3.328836668522649478e-01
1.622550806000000011e+04	2.533724287924894389e-02	3.319297948047030822e-01
1.621875784999999996e+04	2.423156955471913662e-02	3.309595915260827859e-01
1.621201346999999987e+04	2.316824551283421657e-02	3.299732676993851754e-01
1.620527492999999959e+04	2.214596029725089329e-02	3.289710371592933780e-01
1.619854219000000012e+04	2.116342089763846926e-02	3.279531078018242951e-01
1.619181526999999915e+04	2.021936864307433135e-02	3.269196979404471737e-01
1.618509415000000081e+04	1.931256461176378628e-02	3.258710212445961596e-01
1.617837881999999991e+04	1.844179730546540927e-02	3.248072941732596530e-01
1.617166928999999982e+04	1.760588378696468712e-02	3.237287376491400082e-01
1.616496552999999949e+04	1.680366229484745247e-02	3.226355673717442585e-01
1.615826754000000074e+04	1.603400117926366900e-02	3.215280049471599955e-01
1.615157531999999992e+04	1.529579499278148000e-02	3.204062731048948898e-01
1.614488885999999911e+04	1.458796346940709199e-02	3.192705939220545908e-01
1.613820815000000039e+04	1.390945270561450876e-02	3.181211903794486928e-01
1.613153318000000036e+04	1.325923508261826582e-02	3.169582862989142602e-01
1.612486393999999927e+04	1.263630915305376246e-02	3.157821062810201029e-01
1.611820044000000053e+04	1.203970124707687966e-02	3.145928792334415913e-01
1.611154264999999941e+04	1.146845988885578961e-02	3.133908276212069577e-01
1.610489057999999932e+04	1.092166275769948167e-02	3.121761816817215651e-01
1.609824421000000075e+04	1.039841035293143090e-02	3.109491667778512825e-01
1.609160354999999981e+04	9.897830675912117765e-03	3.097100142909472442e-01
1.608496857000000091e+04	9.419073517801856976e-03	3.084589485886057858e-01
1.607833928000000014e+04	8.961316189313289424e-03	3.071962018921110538e-01
1.607171565999999984e+04	8.523758062285478193e-03	3.059220010678347368e-01
1.606509771000000001e+04	8.105623759853079063e-03	3.046365770437070020e-01
1.605848543000000063e+04	7.706161331147695637e-03	3.033401609968048862e-01
1.605187880000000041e+04	7.324640756238661420e-03	3.020329803182187911e-01
1.604527781999999934e+04	6.960355974597832660e-03	3.007152663983531649e-01
1.603868247999999949e+04	6.612622685480394093e-03	2.993872486795977061e-01
1.603209276999999929e+04	6.280778552319088784e-03	2.980491565526162678e-01
1.602550869000000057e+04	5.964183249784886856e-03	2.967012213572317592e-01
1.601893022000000019e+04	5.662216580883209886e-03	2.953436701943410458e-01
1.601235736999999972e+04	5.374280392590962720e-03	2.939767361484642572e-01
1.600579011999999966e+04	5.099795379513373701e-03	2.926006458528004894e-01
1.599922847000000002e+04	4.838202881986602456e-03	2.912156297941017047e-01
1.599267240999999922e+04	4.588963131833473548e-03	2.898219160138216788e-01
1.598612194000000090e+04	4.351555600288676412e-03	2.884197342770142281e-01
1.597957703000000038e+04	4.125477110327022481e-03	2.870093074452539916e-01
1.597303770000000077e+04	3.910244196120046638e-03	2.855908686234391869e-01
1.596650393000000076e+04	3.705389497780210185e-03	2.841646417511780043e-01
1.595997572000000036e+04	3.510463366233924822e-03	2.827308544971300353e-01
1.595345305000000008e+04	3.325032153682497185e-03	2.812897294812869986e-01
1.594693591999999990e+04	3.148678958012203228e-03	2.798414930130835310e-01
1.594042432000000008e+04	2.981002286997484329e-03	2.783863684497424607e-01
1.593391826000000037e+04	2.821616397254835245e-03	2.769245828466412873e-01
1.592741770999999972e+04	2.670149373424498922e-03	2.754563534432790117e-01
1.592092266999999993e+04	2.526244438520876268e-03	2.739819033172025131e-01
1.591443313999999918e+04	2.389558736634101767e-03	2.725014546528213288e-01
1.590794909999999982e+04	2.259762522511072399e-03	2.710152241015714725e-01
1.590147055999999975e+04	2.136539771311052587e-03	2.695234341732243299e-01
1.589499750999999924e+04	2.019586741361041864e-03	2.680263017603300435e-01
1.588852993000000060e+04	1.908611832581432128e-03	2.665240403228217869e-01
1.588206782000000021e+04	1.803335705567858573e-03	2.650168668134641470e-01
1.587561117000000013e+04	1.703490352849834199e-03	2.635049946959455713e-01
1.586915998000000036e+04	1.608819042526277686e-03	2.619886385706564624e-01
1.586271423999999934e+04	1.519075633401554019e-03	2.604680094542298208e-01
1.585627393999999913e+04	1.434024372878556696e-03	2.589433170718566379e-01
1.584983907999999974e+04	1.353439657586606813e-03	2.574147722021177254e-01
1.584340964999999960e+04	1.277105417294450464e-03	2.558825819072827468e-01
1.583698564000000079e+04	1.204814912704652756e-03	2.543469518553489461e-01
1.583056704999999965e+04	1.136370502371254884e-03	2.528080886889586543e-01
1.582415386000000035e+04	1.071582991860939695e-03	2.512661928045848980e-01
1.581774608000000080e+04	1.010271833793450818e-03	2.497214703252883528e-01
1.581134368999999970e+04	9.522642101576797536e-04	2.481741186451559278e-01
1.580494669000000067e+04	8.973952215165077696e-04	2.466243384366835212e-01
1.579855507000000034e+04	8.455073076429736037e-04	2.450723263870826230e-01
1.579216883000000053e+04	7.964501334435975140e-04	2.435182800146540316e-01
1.578578794999999991e+04	7.500800779038828631e-04	2.419623903442233992e-01
1.577941243000000031e+04	7.062602711445209024e-04	2.404048516146871373e-01
1.577304226999999992e+04	6.648601670097527890e-04	2.388458564004073414e-01
1.576667746000000079e+04	6.257552306374487838e-04	2.372855931310980104e-01
1.576031797999999981e+04	5.888267099143549253e-04	2.357242460477927959e-01
1.575396384000000035e+04	5.539616253610895767e-04	2.341620050050027824e-01
1.574761503000000084e+04	5.210522410601268681e-04	2.325990531812311968e-01
1.574127153999999973e+04	4.899959672330741383e-04	2.310355719571573485e-01
1.573493336000000090e+04	4.606951439049205926e-04	2.294717408957777649e-01
1.572860049000000072e+04	4.330568742825187997e-04	2.279077401940542147e-01
1.572227291999999943e+04	4.069927309708439760e-04	2.263437457289113053e-01
1.571595065000000068e+04	3.824186492253355842e-04	2.247799339773222937e-01
1.570963365999999951e+04	3.592546214457478207e-04	2.232164745794155969e-01
1.570332194999999956e+04	3.374246716686538691e-04	2.216535402158573975e-01
1.569701552000000083e+04	3.168565972615341921e-04	2.200913016484573603e-01
1.569071435000000019e+04	2.974817420257222728e-04	2.185299227466710181e-01
1.568441844999999921e+04	2.792349929935836845e-04	2.169695728606315099e-01
1.567812780000000021e+04	2.620544401432176713e-04	2.154104119402852346e-01
1.567184238999999980e+04	2.458813511428987065e-04	2.138526004344503684e-01
1.566556222999999954e+04	2.306600425236749472e-04	2.122963017574415745e-01
1.565928730999999971e+04	2.163376388068776065e-04	2.107416723625211707e-01
1.565301761000000079e+04	2.028639747440434682e-04	2.091888642126794873e-01
1.564675312999999915e+04	1.901915324556356895e-04	2.076380322022921554e-01
1.564049387000000024e+04	1.782752695524981708e-04	2.060893291893419466e-01
1.563423982000000069e+04	1.670724847537357846e-04	2.045429035132257933e-01
1.562799097000000074e+04	1.565427271529880706e-04	2.029989014646817191e-01
1.562174731000000065e+04	1.466476880357217875e-04	2.014574672792341092e-01
1.561550885000000017e+04	1.373511261340928013e-04	1.999187480618654922e-01
1.560927556000000004e+04	1.286186782324120668e-04	1.983828789795370751e-01
1.560304745999999977e+04	1.204178963677417056e-04	1.968500054473520111e-01
1.559682452000000012e+04	1.127180167568249863e-04	1.953202584850648182e-01
1.559060675000000083e+04	1.054899937350495086e-04	1.937937768702276131e-01
1.558439413000000059e+04	9.870632797077217658e-05	1.922706899205116060e-01
1.557818666999999914e+04	9.234105708596029665e-05	1.907511322200019233e-01
1.557198435000000063e+04	8.636961425019183387e-05	1.892352289078761962e-01
1.556578715999999986e+04	8.076879998341909112e-05	1.877231054877023519e-01
1.555959511000000020e+04	7.551671808456654033e-05	1.862148902409189177e-01
1.555340818000000036e+04	7.059266595064223775e-05	1.847107020366489938e-01
1.554722637000000032e+04	6.597711546757371664e-05	1.832106625211759598e-01
1.554104968000000008e+04	6.165163454725967689e-05	1.817148912332728072e-01
1.553487809000000016e+04	5.759881738464105085e-05	1.802235007764610430e-01
1.552871160000000054e+04	5.380225791888239561e-05	1.787366065077692356e-01
1.552255019999999968e+04	5.024647707206578460e-05	1.772543192781795007e-01
1.551639388999999937e+04	4.691688567619889416e-05	1.757767502576741137e-01
1.551024265999999989e+04	4.379972586268470852e-05	1.743040061272432273e-01
1.550409650999999940e+04	4.088203713810818041e-05	1.728361938826900035e-01
1.549795542000000023e+04	3.815159933692070370e-05	1.713734136719800571e-01
1.549181940000000031e+04	3.559691509300437246e-05	1.699157707256033767e-01
1.548568843000000015e+04	3.320714460370361354e-05	1.684633610708398954e-01
1.547956250999999975e+04	3.097209055821077922e-05	1.670162834315254974e-01
1.547344163999999910e+04	2.888215428173710063e-05	1.655746344633296785e-01
1.546732580000000053e+04	2.692829662637466427e-05	1.641385040704989029e-01
1.546121499000000040e+04	2.510202025852914569e-05	1.627079848347700586e-01
1.545510921000000053e+04	2.339533245325314104e-05	1.612831672910181591e-01
1.544900844999999936e+04	2.180071441801016769e-05	1.598641376124702584e-01
1.544291268999999920e+04	2.031109541336537233e-05	1.584509776575270812e-01
1.543682194999999956e+04	1.891983913884999585e-05	1.570437765513230943e-01
1.543073619999999937e+04	1.762069807767222676e-05	1.556426098506609457e-01
1.542465545000000020e+04	1.640781168406343798e-05	1.542475603668438111e-01
1.541857969000000048e+04	1.527567123453442842e-05	1.528587043217058128e-01
1.541250890000000072e+04	1.421910238684006517e-05	1.514761137144762515e-01
1.540644310000000041e+04	1.323325419879335570e-05	1.500998676993377801e-01
1.540038226000000031e+04	1.231356543129351450e-05	1.487300321214115595e-01
1.539432638000000043e+04	1.145576078334014070e-05	1.473666777226425584e-01
1.538827547000000050e+04	1.065583042050735953e-05	1.460098755458571207e-01
1.538222949999999946e+04	9.910008131955834270e-06	1.446596857575981609e-01
1.537618848000000071e+04	9.214767260885487065e-06	1.433161755993490050e-01
1.537015240000000085e+04	8.566799017610720929e-06	1.419794059559092159e-01
1.536412125000000015e+04	7.963002116203723581e-06	1.406494358629625241e-01
1.535809503000000041e+04	7.400471305439584803e-06	1.393263247120335446e-01
1.535207373000000007e+04	6.876483705173986295e-06	1.380101278541844834e-01
1.534605733999999939e+04	6.388488893559872851e-06	1.367008988340771281e-01
1.534004586000000018e+04	5.934099235276131414e-06	1.353986915661665458e-01
1.533403929000000062e+04	5.511079141712070199e-06	1.341035581484738282e-01
1.532803760999999940e+04	5.117334586401679968e-06	1.328155445950353619e-01
1.532204082000000017e+04	4.750907205355472089e-06	1.315346994761434074e-01
1.531604891999999927e+04	4.409964540721482159e-06	1.302610695909360572e-01
1.531006189000000086e+04	4.092791299451621772e-06	1.289946957626453838e-01
1.530407973999999922e+04	3.797784812294496252e-06	1.277356234564875626e-01
1.529810246000000006e+04	3.523445427433020339e-06	1.264838921937180283e-01
1.529213004000000001e+04	3.268371216238114621e-06	1.252395398298439266e-01
1.528616246999999930e+04	3.031251880772921832e-06	1.240026025715079139e-01
1.528019974999999977e+04	2.810863377599005269e-06	1.227731170500475644e-01
1.527424187999999958e+04	2.606062069039185721e-06	1.215511182384583361e-01
1.526828883999999925e+04	2.415779052552882174e-06	1.203366353987966736e-01
1.526234064000000035e+04	2.239017056621287347e-06	1.191297023273000938e-01
1.525639725999999973e+04	2.074844041667313318e-06	1.179303451312851136e-01
1.525045869999999923e+04	1.922390534839107871e-06	1.167385924195615265e-01
1.524452495000000090e+04	1.780844792940866009e-06	1.155544692385087890e-01
1.523859600999999930e+04	1.649449605595501524e-06	1.143780011032722310e-01
1.523267187999999987e+04	1.527498529268101648e-06	1.132092119917105788e-01
1.522675253999999950e+04	1.414332251674007144e-06	1.120481204504046313e-01
1.522083798999999999e+04	1.309336340496754127e-06	1.108947475045207326e-01
1.521492822999999953e+04	1.211937906530192927e-06	1.097491126957454571e-01
1.520902324000000044e+04	1.121602609458431833e-06	1.086112302578334660e-01
1.520312303000000065e+04	1.037832915363094340e-06	1.074811187987240735e-01
1.519722759000000042e+04	9.601649247323255859e-07	1.063587916550029211e-01
1.519133690999999999e+04	8.881664809925740471e-07	1.052442607991458251e-01
1.518545097999999962e+04	8.214350774715438353e-07	1.041375368581763244e-01
1.517956981000000087e+04	7.595960989109349451e-07	1.030386328575785410e-01
1.517369338000000062e+04	7.023004417061542625e-07	1.019475548678080434e-01
1.516782167999999911e+04	6.492232550804527126e-07	1.008643095559725172e-01
1.516195471999999972e+04	6.000623740041751017e-07	9.978890597250072991e-02
1.515609249000000091e+04	5.545364535240369825e-07	9.872134819025905894e-02
1.515023497999999927e+04	5.123837597724804061e-07	9.766163904858488065e-02
1.514438219000000026e+04	4.733609136336796165e-07	9.660978196329156331e-02
1.513853410000000076e+04	4.372414537000914116e-07	9.556577554786514772e-02
1.513269072000000051e+04	4.038150037705359765e-07	9.452962258814640029e-02
1.512685203999999976e+04	3.728858737101627566e-07	9.350132110498553251e-02
1.512101806000000033e+04	3.442722353766636992e-07	9.248086972246660764e-02
1.511518875999999909e+04	3.178050304673146239e-07	9.146826243312906890e-02
1.510936413999999968e+04	2.933272856906760037e-07	9.046349561322673816e-02
1.510354420000000027e+04	2.706931818006882762e-07	8.946656450683811157e-02
1.509772892999999931e+04	2.497672522111588320e-07	8.847746154954308495e-02
1.509191832000000068e+04	2.304237119003867417e-07	8.749617813011814627e-02
1.508611238000000048e+04	2.125458461614002753e-07	8.652270795029784467e-02
1.508031107999999949e+04	1.960251983647827991e-07	8.555703697103526906e-02
1.507451444000000083e+04	1.807612585471356079e-07	8.459915849072491278e-02
1.506872243999999955e+04	1.666606571490789757e-07	8.364905815208259487e-02
1.506293506999999954e+04	1.536368049466295346e-07	8.270672231354586623e-02
1.505715234000000055e+04	1.416094296695907965e-07	8.177213961704338230e-02
1.505137422999999944e+04	1.305040268222805304e-07	8.084529289505840155e-02
1.504560074999999961e+04	1.202515737990891056e-07	7.992616888566053679e-02
1.503983187999999973e+04	1.107880310274487040e-07	7.901474862606283622e-02
1.503406761000000006e+04	1.020540628116756563e-07	7.811101389881185131e-02
1.502830796000000009e+04	9.399472471735623335e-08	7.721495028861370680e-02
1.502255290000000059e+04	8.655903875750502558e-08	7.632653471781106203e-02
1.501680242999999973e+04	7.969982255005450904e-08	7.544574797034260538e-02
1.501105654999999933e+04	7.337337405021002009e-08	7.457256998775654844e-02
1.500531524999999965e+04	6.753921233913490077e-08	7.370697838504020050e-02
1.499957853000000068e+04	6.215986725050547050e-08	7.284895150726734825e-02
1.499384638000000086e+04	5.720064268821647542e-08	7.199846543146622146e-02
1.498811880000000019e+04	5.262943426972549939e-08	7.115549697508473381e-02
1.498239578000000074e+04	4.841652486692237589e-08	7.032002074552258508e-02
1.497667730999999912e+04	4.453442015530674847e-08	6.949201065854258841e-02
1.497096339000000080e+04	4.095769269690933050e-08	6.867144138505136552e-02
1.496525401000000056e+04	3.766281803567492278e-08	6.785828547176947501e-02
1.495954917000000023e+04	3.462804762351056353e-08	6.705251622993090022e-02
1.495384886999999981e+04	3.183327220892944977e-08	6.625410629788545946e-02
1.494815308999999979e+04	2.925989282474750109e-08	6.546302489144031900e-02
1.494246183000000019e+04	2.689072840882720678e-08	6.467924342245957858e-02
1.493677510000000075e+04	2.470990466271169587e-08	6.390273403795987406e-02
1.493109287000000040e+04	2.270273933819785353e-08	6.313346283789895985e-02
1.492541515000000072e+04	2.085568338873290333e-08	6.237140081466002045e-02
1.491974193000000014e+04	1.915621517206644693e-08	6.161651568737139262e-02
1.491407320000000072e+04	1.759277126316434931e-08	6.086877465976611723e-02
1.490840897000000041e+04	1.615467974574819675e-08	6.012814703887273127e-02
1.490274921999999970e+04	1.483208069198115826e-08	5.939459768363002101e-02
1.489709395000000040e+04	1.361587792154580180e-08	5.866809358635558663e-02
1.489144314999999915e+04	1.249767445512067822e-08	5.794859997052303341e-02
1.488579682999999932e+04	1.146972576414433740e-08	5.723608413102541925e-02
1.488015495999999985e+04	1.052487973235610237e-08	5.653050786582968640e-02
1.487451756000000023e+04	9.656547346467664675e-09	5.583183881934026399e-02
1.486888460999999916e+04	8.858645233787268622e-09	5.514003921281880605e-02
1.486325610000000052e+04	8.125565432223662703e-09	5.445507213946538388e-02
1.485763204000000042e+04	7.452139868668369819e-09	5.377690272240046032e-02
1.485201240999999936e+04	6.833600764093376189e-09	5.310549207144903139e-02
1.484639722000000074e+04	6.265556972195057312e-09	5.244080453188958851e-02
1.484078644999999960e+04	5.743958774119302153e-09	5.178280052914381593e-02
1.483518010999999933e+04	5.265077532446560099e-09	5.113144368458311800e-02
1.482957818000000043e+04	4.825475629056999978e-09	5.048669379193700124e-02
1.482398065999999926e+04	4.421988294123955660e-09	4.984851266660690616e-02
1.481838754999999946e+04	4.051700771762704407e-09	4.921686180221843121e-02
1.481279883999999947e+04	3.711928414493381750e-09	4.859170127021090330e-02
1.480721451999999954e+04	3.400199590452288232e-09	4.797299088838604536e-02
1.480163459999999941e+04	3.114240111157439157e-09	4.736069241697844767e-02
1.479605905999999959e+04	2.851955278802128537e-09	4.675476405764281140e-02
1.479048790000000008e+04	2.611418441926872304e-09	4.615516597851430231e-02
1.478492110999999932e+04	2.390856426402533378e-09	4.556185703912920409e-02
1.477935870000000068e+04	2.188638704323266918e-09	4.497479800482961920e-02
1.477380064999999922e+04	2.003264371427045577e-09	4.439394625524602234e-02
1.476824695000000065e+04	1.833353478553213623e-09	4.381926006888429287e-02
1.476269762000000082e+04	1.677637929714222634e-09	4.325070062131580045e-02
1.475715263000000050e+04	1.534950414273615736e-09	4.268822376917870420e-02
1.475161197999999968e+04	1.404218694375520425e-09	4.213178830836156880e-02
1.474607567999999992e+04	1.284457410553945868e-09	4.158135385439827580e-02
1.474054370999999992e+04	1.174760368527713613e-09	4.103687688636803443e-02
1.473501605999999992e+04	1.074295151356902741e-09	4.049831478404115198e-02
1.472949274999999943e+04	9.822974948626478143e-10	3.996562770693775496e-02
1.472397374999999920e+04	8.980645194639910702e-10	3.943877085937728955e-02
1.471845905999999923e+04	8.209511622015314198e-10	3.891770226493428131e-02
1.471294867999999951e+04	7.503650298303577186e-10	3.840237983859608878e-02
1.470744261000000006e+04	6.857621795666562172e-10	3.789276139654406544e-02
1.470194082999999955e+04	6.266430251583067063e-10	3.738880284331812243e-02
1.469644334999999955e+04	5.725493114407272323e-10	3.689046278478969043e-02
1.469095015000000058e+04	5.230601629765390623e-10	3.639769704099012071e-02
1.468546124000000054e+04	4.777896342417206257e-10	3.591046409408729656e-02
1.467997660999999971e+04	4.363834368223247934e-10	3.542872058827922083e-02
1.467449625000000015e+04	3.985165616729670136e-10	3.495242316045603370e-02
1.466902016000000003e+04	3.638909617121691637e-10	3.448152930357857582e-02
1.466354833999999937e+04	3.322332823795709208e-10	3.401599648285181382e-02
1.465808077000000048e+04	3.032927510040889980e-10	3.355578046967298139e-02
1.465261744999999974e+04	2.768395560440048449e-10	3.310083875248193835e-02
1.464715839000000051e+04	2.526630566612591318e-10	3.265112963517204092e-02
1.464170355999999992e+04	2.305700065820671207e-10	3.220660814830542118e-02
1.463625297999999930e+04	2.103835031317983456e-10	3.176723344852576403e-02
1.463080662999999913e+04	1.919412880871696940e-10	3.133296146935145993e-02
1.462536450999999943e+04	1.750947696292176737e-10	3.090374980904541172e-02
1.461992661000000044e+04	1.597077924476292040e-10	3.047955532346316443e-02
1.461449293000000034e+04	1.456556709767642442e-10	3.006033571033490254e-02
1.460906346999999914e+04	1.328242095422440655e-10	2.964604871455762264e-02
1.460363820999999916e+04	1.211087932171098146e-10	2.923665063421487451e-02
1.459821716000000015e+04	1.104137025252314108e-10	2.883210012104887171e-02
1.459280031000000054e+04	1.006512673339504787e-10	2.843235439265316342e-02
1.458738766000000032e+04	9.174125781309956211e-11	2.803737149845061602e-02
1.458197919000000002e+04	8.361021550569322018e-11	2.764710813214577012e-02
1.457657490999999936e+04	7.619096426540849744e-11	2.726152326580475946e-02
1.457117481000000043e+04	6.942201049178940367e-11	2.688057452731820729e-02
1.456577887999999984e+04	6.324709866217070114e-11	2.650421967332834694e-02
1.456038711999999941e+04	5.761478186030691727e-11	2.613241727998232358e-02
1.455499952999999914e+04	5.247800513149343291e-11	2.576512603103305044e-02
1.454961609999999928e+04	4.779372806653938168e-11	2.540230405323182922e-02
1.454423682999999983e+04	4.352260498757147560e-11	2.504391028490699292e-02
1.453886169999999947e+04	3.962864965070685549e-11	2.468990247807080485e-02
1.453349072999999953e+04	3.607899438072061798e-11	2.434024116252200831e-02
1.452812389000000076e+04	3.284356497747439478e-11	2.399488374192863469e-02
1.452276118999999926e+04	2.989490223362489739e-11	2.365379037658494818e-02
1.451740262000000075e+04	2.720790315115105920e-11	2.331692008914291320e-02
1.451204817999999977e+04	2.475963758909438086e-11	2.298423269585581769e-02
1.450669786999999997e+04	2.252915768364893381e-11	2.265568816380091055e-02
1.450135167000000001e+04	2.049732174331155040e-11	2.233124540865557422e-02
1.449600957999999991e+04	1.864665598643411532e-11	2.201086475470742654e-02
1.449067159999999967e+04	1.696120331218714797e-11	2.169450668900390136e-02
1.448533772999999928e+04	1.542639355358246036e-11	2.138213186534979396e-02
1.448000794999999925e+04	1.402891965166558528e-11	2.107369995770541279e-02
1.447468226999999933e+04	1.275664247650527431e-11	2.076917257443536627e-02
1.446936067000000003e+04	1.159847532233738174e-11	2.046850978926406661e-02
1.446404317000000083e+04	1.054430895212773727e-11	2.017167413044518645e-02
1.445872974000000067e+04	9.584908949496803576e-12	1.987862551583046214e-02
1.445342037999999957e+04	8.711856078661200906e-12	1.958932575531044384e-02
1.444811510000000089e+04	7.917471041179861166e-12	1.930373738391873151e-02
1.444281387999999970e+04	7.194744743915649995e-12	1.902182151829783993e-02
1.443751672999999937e+04	6.537288817544409128e-12	1.874354108947572442e-02
1.443222363000000041e+04	5.939273883536996889e-12	1.846885765449351666e-02
1.442693457999999919e+04	5.395387125666727013e-12	1.819773404169398520e-02
1.442164957999999933e+04	4.900784748089408635e-12	1.793013328335029202e-02
1.441636861999999928e+04	4.451050308370909748e-12	1.766601812123683168e-02
1.441109170000000086e+04	4.042159213657101443e-12	1.740535202159454800e-02
1.440581881000000067e+04	3.670442841063117123e-12	1.714809817692886790e-02
1.440054996000000028e+04	3.332559483924056001e-12	1.689422097490357946e-02
1.439528512000000046e+04	3.025461905696223183e-12	1.664368310311407917e-02
1.439002431000000070e+04	2.746376911675002138e-12	1.639644987269162080e-02
1.438476750999999967e+04	2.492776139046004198e-12	1.615248492221148593e-02
1.437951471999999922e+04	2.262357765074337109e-12	1.591175306872576189e-02
1.437426593999999932e+04	2.053025449960115179e-12	1.567421935194798777e-02
1.436902115000000049e+04	1.862869533380729663e-12	1.543984814796490156e-02
1.436378037000000040e+04	1.690152695969851217e-12	1.520860585758852801e-02
1.435854357999999957e+04	1.533291948658840472e-12	1.498045733280128564e-02
1.435331077000000005e+04	1.390846725895684944e-12	1.475536812622215560e-02
1.434808194999999978e+04	1.261506377412718705e-12	1.453330488627141426e-02
1.434285709999999926e+04	1.144077386090528881e-12	1.431423322122566712e-02
1.433763623000000007e+04	1.037474380648357902e-12	1.409812024858890164e-02
1.433241933000000063e+04	9.407093968091931904e-13	1.388493248615068482e-02
1.432720638999999937e+04	8.528836658981573056e-13	1.367463670741549987e-02
1.432199741999999969e+04	7.731799450066875935e-13	1.346720073345242762e-02
1.431679239000000052e+04	7.008543294986871523e-13	1.326259103903364329e-02
