Wavenumber	896.7896389624932-30C-896.7896389624932-20C	896.7896389624932-40C-896.7896389624932-20C	896.7896389624932-40C-896.7896389624932-30C	896.7896389624932-50C-896.7896389624932-20C	896.7896389624932-50C-896.7896389624932-30C	896.7896389624932-50C-896.7896389624932-40C	896.7896389624932-60C-896.7896389624932-20C	896.7896389624932-60C-896.7896389624932-30C	896.7896389624932-60C-896.7896389624932-40C	896.7896389624932-60C-896.7896389624932-50C	896.7896389624932-70C-896.7896389624932-20C	896.7896389624932-70C-896.7896389624932-30C	896.7896389624932-70C-896.7896389624932-40C	896.7896389624932-70C-896.7896389624932-50C	896.7896389624932-70C-896.7896389624932-60C
1.775267037999999957e+04	1.058954135604261992e-02	2.318414084231873451e-02	1.259459948627611459e-02	2.986699102923917604e-02	1.927744967319655611e-02	6.682850186920441526e-03	4.967661859054639528e-02	3.908707723450377536e-02	2.649247774822766077e-02	1.980962756130721925e-02	6.980415936654027487e-02	5.921461801049765494e-02	4.662001852422154036e-02	3.993716833730109883e-02	2.012754077599387958e-02
1.774453605999999854e+04	1.050438702838513150e-02	2.298635105553836766e-02	1.248196402715323616e-02	2.960568612878894390e-02	1.910129910040381240e-02	6.619335073250576240e-03	4.920943980495812164e-02	3.870505277657299015e-02	2.622308874941975398e-02	1.960375367616917774e-02	6.910384239425643171e-02	5.859945536587130022e-02	4.611749133871806405e-02	3.949815626546748781e-02	1.989440258929831007e-02
1.773640943999999945e+04	1.041010407980563768e-02	2.276958358468628152e-02	1.235947950488064384e-02	2.932025087481071601e-02	1.891014679500507834e-02	6.550667290124434494e-03	4.870601493746462562e-02	3.829591085765898795e-02	2.593643135277834411e-02	1.938576406265390961e-02	6.835793253172628425e-02	5.794782845192064658e-02	4.558834894704000273e-02	3.903768165691556824e-02	1.965191759426165863e-02
1.772829052999999840e+04	1.030677486465586545e-02	2.253403427066941189e-02	1.222725940601354644e-02	2.901094960290434566e-02	1.870417473824848020e-02	6.476915332234933764e-03	4.816679974457399593e-02	3.786002487991813048e-02	2.563276547390458404e-02	1.915585014166965028e-02	6.756706536477768976e-02	5.726029050012182431e-02	4.503303109410827787e-02	3.855611576187334411e-02	1.940026562020369383e-02
1.772017930999999953e+04	1.019450336262572865e-02	2.227994276562961229e-02	1.208543940300388364e-02	2.867810191492592420e-02	1.848359855230019555e-02	6.398159149296311909e-03	4.759232922125322673e-02	3.739782585862749809e-02	2.531238645562361445e-02	1.891422730632730254e-02	6.673197167124300666e-02	5.653746830861727801e-02	4.445202890561339437e-02	3.805386975631708246e-02	1.913964244998977993e-02
1.771207575999999972e+04	1.007341553755325414e-02	2.200759327411894173e-02	1.193417773656568759e-02	2.832208360916144141e-02	1.824866807160818727e-02	6.314490335042499680e-03	4.698321910373204346e-02	3.690980356617878932e-02	2.497562582961310174e-02	1.866113549457060206e-02	6.585347958079268427e-02	5.578006404323943013e-02	4.384588630667374254e-02	3.753139597163124286e-02	1.887026047706064080e-02
1.770397988999999870e+04	9.943659827134965212e-03	2.171731557113587563e-02	1.177365574400091042e-02	2.794332796441778566e-02	1.799966813728282045e-02	6.226012393281910029e-03	4.634016791888939668e-02	3.639650809175443147e-02	2.462285234775352105e-02	1.839683995447161102e-02	6.493251743927463959e-02	5.498885761213967438e-02	4.321520186813876396e-02	3.698918947485685393e-02	1.859234952038524291e-02
1.769589168000000063e+04	9.805406166891073028e-03	2.140948274988740962e-02	1.160407658299633660e-02	2.754232276059909168e-02	1.773691659370801865e-02	6.132840010711682055e-03	4.566395182066551595e-02	3.585854565377444292e-02	2.425446907077810632e-02	1.812162906006642427e-02	6.397010637059730165e-02	5.416470020370622862e-02	4.256062362070989202e-02	3.642778360999820997e-02	1.830615454993178570e-02
1.768781110999999873e+04	9.658846240040763753e-03	2.108451175377223930e-02	1.142566551373147554e-02	2.711961095058812443e-02	1.746076471054736068e-02	6.035099196815885136e-03	4.495542575521316309e-02	3.529657951517239933e-02	2.387091400144092379e-02	1.783581480462503865e-02	6.296736206616693199e-02	5.330851582612616824e-02	4.188285031239469269e-02	3.584775111557880756e-02	1.801193631095376890e-02
1.767973818000000028e+04	9.504193650831549434e-03	2.074286372878630935e-02	1.123867007795475992e-02	2.667579109378426239e-02	1.717159744295271295e-02	5.932927364997953035e-03	4.421552419142071866e-02	3.471133054058916922e-02	2.347266046263440931e-02	1.753973309763645627e-02	6.192549590547591354e-02	5.242130225464436410e-02	4.118263217668960419e-02	3.524970481169165115e-02	1.770997171405519488e-02
1.767167287999999826e+04	9.341683112160770186e-03	2.038504220785075649e-02	1.104335909568998630e-02	2.621151497714491185e-02	1.686983186498414167e-02	5.826472769294155363e-03	4.344525718987812812e-02	3.410357407771735794e-02	2.306021498202737163e-02	1.723374221273321627e-02	6.084580954216223247e-02	5.150412643000146229e-02	4.046076733431147598e-02	3.463429456501732062e-02	1.740055235228410435e-02
1.766361519000000044e+04	9.171570029790521161e-03	2.001159220318282639e-02	1.084002217339230523e-02	2.572748643028033300e-02	1.655591640048981183e-02	5.715894227097506608e-03	4.264570856013738531e-02	3.347413853034686415e-02	2.263411635695455892e-02	1.691822212985705232e-02	5.972969255287075008e-02	5.055812252308022892e-02	3.971810034968792369e-02	3.400220612259041708e-02	1.708398399273336477e-02
1.765556510999999955e+04	8.994130694760404943e-03	1.962310064334127357e-02	1.062896994858086863e-02	2.522446188749150053e-02	1.623033119273109559e-02	5.601361244150226959e-03	4.181803692993701915e-02	3.282390623517661421e-02	2.219493628659574558e-02	1.659357504244551862e-02	5.857862417860582038e-02	4.958449348384541544e-02	3.895552353526454681e-02	3.335416229111431985e-02	1.676058724866880123e-02
1.764752261999999973e+04	8.809660932520890775e-03	1.922019343727809915e-02	1.041053250475720837e-02	2.470324658476208413e-02	1.589358565224119335e-02	5.483053147483984979e-03	4.096346964746389041e-02	3.215380871494299964e-02	2.174327621018579126e-02	1.626022306270180628e-02	5.739416511188266679e-02	4.858450417936177601e-02	3.817397167460456764e-02	3.269091852712058266e-02	1.643069546441877637e-02
1.763948771000000124e+04	8.618476165101696118e-03	1.880353565547987493e-02	1.018505949037817881e-02	2.416469480355964983e-02	1.554621863845795371e-02	5.361159148079774894e-03	4.008330341172616773e-02	3.146482724662447161e-02	2.127976775624629280e-02	1.591860860816651790e-02	5.617795872586139883e-02	4.755948256075970271e-02	3.737442307038152389e-02	3.201326392230174900e-02	1.609465531413523109e-02
1.763146038000000044e+04	8.420910810216564180e-03	1.837383026560057697e-02	9.952919455384012792e-03	2.360970824547403701e-02	1.518879743525747283e-02	5.235877979873460042e-03	3.917890184324646086e-02	3.075799103302989668e-02	2.080507157764588388e-02	1.556919359777242384e-02	5.493172806192703206e-02	4.651081725171046788e-02	3.655789779632645509e-02	3.132201981645299504e-02	1.575282621868057120e-02
1.762344060000000172e+04	8.217316577408761979e-03	1.793181448975555980e-02	9.714497912346797825e-03	2.303923134473762069e-02	1.482191476732885871e-02	5.107416854982060883e-03	3.825168812530099771e-02	3.003437154789223573e-02	2.031987363554543791e-02	1.521245678056337702e-02	5.365726609796439561e-02	4.543994952055563363e-02	3.572545160820883581e-02	3.061803475322677492e-02	1.540557797266339790e-02
1.761542838000000120e+04	8.008063434277068460e-03	1.747826197979540641e-02	9.470198545518337951e-03	2.245425409961276930e-02	1.444619066533570084e-02	4.975992119817362891e-03	3.730314992702443710e-02	2.929508649274736864e-02	1.982488794722903069e-02	1.484889582741166780e-02	5.235644297210051423e-02	4.434837953782344577e-02	3.487818099230510782e-02	2.990218887248774493e-02	1.505329304507607713e-02
1.760742369999999937e+04	7.793537010638451612e-03	1.701397726591380444e-02	9.220440255275352825e-03	2.185580493433780802e-02	1.406226792369935641e-02	4.841827668424003583e-03	3.633482814046407050e-02	2.854129112982561889e-02	1.932085087455026606e-02	1.447902320612626248e-02	5.103119097483066469e-02	4.323765396419221307e-02	3.401721370891686025e-02	2.917538604049285667e-02	1.469636283436659419e-02
1.759942655000000013e+04	7.574138708441480183e-03	1.653979609631084369e-02	8.965657387869363504e-03	2.124495117211344652e-02	1.367081246367196634e-02	4.705155075802602838e-03	3.534831803548643681e-02	2.777417932704495662e-02	1.880852193917559312e-02	1.410336686337299028e-02	4.968350666510046310e-02	4.210936795665898291e-02	3.314371056878961941e-02	2.843855549298701657e-02	1.433518862961402629e-02
1.759143691000000035e+04	7.350284213109903320e-03	1.605658232172790800e-02	8.706298108618004683e-03	2.062279505621356090e-02	1.327251084310365759e-02	4.566212734485652902e-03	3.434526322192699155e-02	2.699497900881708823e-02	1.828868090019908355e-02	1.372246816571343064e-02	4.831544314946456531e-02	4.096515893635466199e-02	3.225886082773665731e-02	2.769264809325100440e-02	1.397017992753757376e-02
1.758345478999999978e+04	7.122403610105187965e-03	1.556522825945561017e-02	8.442824649350422206e-03	1.999047425792810362e-02	1.286807064782291565e-02	4.425245998472493447e-03	3.332735688586241363e-02	2.620495327575722566e-02	1.776212862640680346e-02	1.333688262793431001e-02	4.692911232904151131e-02	3.980670871893632334e-02	3.136388406958590114e-02	2.693863807111340769e-02	1.360175544317909768e-02
1.757548015999999916e+04	6.890938349251252149e-03	1.506664826684456227e-02	8.175709917593310117e-03	1.934915364828559969e-02	1.245821529903434755e-02	4.282505381441037429e-03	3.229632897936163261e-02	2.540539063011038046e-02	1.722968071251707034e-02	1.294717533107603291e-02	4.552666803213967217e-02	3.863572968288842002e-02	3.046001976529510991e-02	2.617751438385407248e-02	1.323033905277803957e-02
1.756751301999999851e+04	6.656342120537006579e-03	1.456178076440206581e-02	7.905438643865059234e-03	1.870002795139069640e-02	1.204368583085368982e-02	4.138247186988630588e-03	3.125395097019378898e-02	2.459760884965678240e-02	1.669217020579172317e-02	1.255392301880309258e-02	4.411031311229107743e-02	3.745397099175407085e-02	2.954853234788901162e-02	2.541028516090038103e-02	1.285636214209728845e-02
1.755955336000000170e+04	6.419078563396851678e-03	1.405158343932066956e-02	7.632504875923817877e-03	1.804431562529085209e-02	1.162523706189400041e-02	3.992732185970182535e-03	3.020202649091541236e-02	2.378294792751856068e-02	1.615044305159474280e-02	1.215771086562456027e-02	4.268228736390422551e-02	3.626320880050737383e-02	2.863070392458355595e-02	2.463797173861337342e-02	1.248026087298881315e-02
1.755160115999999834e+04	6.179620053308743088e-03	1.353703078512569213e-02	7.357410731816949045e-03	1.738325575601318285e-02	1.120363570270443976e-02	3.846224970887490713e-03	2.914238687316383913e-02	2.296276681985509605e-02	1.560535608803814700e-02	1.175913111715065629e-02	4.124486213037370508e-02	3.506524207706496199e-02	2.770783134524801294e-02	2.386160637436052223e-02	1.210247525720986594e-02
1.754365641999999934e+04	5.938447374523203592e-03	1.301911355186891051e-02	7.080666177345706913e-03	1.671810740888102220e-02	1.077966003435781861e-02	3.698993857012111697e-03	2.807689063744012170e-02	2.213844326291691811e-02	1.505777708557121120e-02	1.135878322855909950e-02	3.980034029423484832e-02	3.386189291971164472e-02	2.678122674236593781e-02	2.308223288535382611e-02	1.172344965679472661e-02
1.753571912000000157e+04	5.696047254392766490e-03	1.249883360931880460e-02	6.802786354926038115e-03	1.605014309064578537e-02	1.035409583625301888e-02	3.551309481326980766e-03	2.700741356346558764e-02	2.131136630907282115e-02	1.450857995414678303e-02	1.095727047281980227e-02	3.835104351123086452e-02	3.265499625683809803e-02	2.585220990191205992e-02	2.230090042058507915e-02	1.134362994776527689e-02
1.752778926000000138e+04	5.452912285613176202e-03	1.197720394758416962e-02	6.524291661970993417e-03	1.538064881446321586e-02	9.927736528850039655e-03	3.403444866879046238e-03	2.593584936102621974e-02	2.048293707541304354e-02	1.395864541344205012e-02	1.055520054656300388e-02	3.689931384097100420e-02	3.144640155535782799e-02	2.492210989338683458e-02	2.151866502650778834e-02	1.096346447994478446e-02
1.751986681999999928e+04	5.209538391911849864e-03	1.145524341027004400e-02	6.245705018358194138e-03	1.471091740442487250e-02	9.501379012513022637e-03	3.255673994154828499e-03	2.486409952982115978e-02	1.965456113790930992e-02	1.340885611955111578e-02	1.015318212539628728e-02	3.544750073971836279e-02	3.023796234780651293e-02	2.399225732944831879e-02	2.073658333529349029e-02	1.058340120989720301e-02
1.751195179999999891e+04	4.966424719785811348e-03	1.093397664002015990e-02	5.967551920234348550e-03	1.404224849418778120e-02	9.075823774401969857e-03	3.108271854167621306e-03	2.379407395085275656e-02	1.882764923106694521e-02	1.286009731083259666e-02	9.751825456664975356e-03	3.399796260958054539e-02	2.903153788979473404e-02	2.306398596956038549e-02	1.995571411539276419e-02	1.020388865872778883e-02
1.750404418000000078e+04	4.724071063516910307e-03	1.041442873781872613e-02	5.690357674301815827e-03	1.337594174449263651e-02	8.651870680975726202e-03	2.961513006673910375e-03	2.272768063634433844e-02	1.800360957282742813e-02	1.231325189852561230e-02	9.351738891851701929e-03	3.255305367091620994e-02	2.782898260739929963e-02	2.213862493309748380e-02	1.917711192642357343e-02	9.825373034571871500e-03
1.749614395000000150e+04	4.482977430596668533e-03	9.897624517203884587e-03	5.414647086607216053e-03	1.271329595874082230e-02	8.230318528144153767e-03	2.815671441536937714e-03	2.166682492787430636e-02	1.718384749727763783e-02	1.176920041067042177e-02	8.953528969133484061e-03	3.111512364222512872e-02	2.663214621162846019e-02	2.121749912502124413e-02	1.840182768348430642e-02	9.448298714350822358e-03
1.748825111000000106e+04	4.243642674349734634e-03	9.384585761389008240e-03	5.140943087039273607e-03	1.205560563734153767e-02	7.811962962991803039e-03	2.671019875952529432e-03	2.061340460503280347e-02	1.636976193068306884e-02	1.122881884364379523e-02	8.557798967691265801e-03	2.968651188922422079e-02	2.544286921487448616e-02	2.030192612783521255e-02	1.763090625188268312e-02	9.073107284191417321e-03
1.748036563999999998e+04	4.006562219341147646e-03	8.876326539046242026e-03	4.869764319705094380e-03	1.140415504596548057e-02	7.397592826624332929e-03	2.527828506919238549e-03	1.956930101612963657e-02	1.556273879678848893e-02	1.069297447708339455e-02	8.165145970164155997e-03	2.826953618045968675e-02	2.426297396111853910e-02	1.939320964141344472e-02	1.686538113449420617e-02	8.700235164330050175e-03
1.747248752999999851e+04	3.772227619059598247e-03	8.373852449496954620e-03	4.601624830437356373e-03	1.076021732285104004e-02	6.987989703791441798e-03	2.386364873354085425e-03	1.853637827936660543e-02	1.476415066030700718e-02	1.016252582986965081e-02	7.776160956515565381e-03	2.686649238358207459e-02	2.309426476452247634e-02	1.849263993408511997e-02	1.610627506073103454e-02	8.330114104215469162e-03
1.746461677000000054e+04	3.541124901133341218e-03	7.878157270132524204e-03	4.337032368999182985e-03	1.012505025625853872e-02	6.583925355125197498e-03	2.246892986126014513e-03	1.751647715321680288e-02	1.397535225208346166e-02	9.638319883084278672e-03	7.391426896958264159e-03	2.547964693349025200e-02	2.193852203235691078e-02	1.760148966335772780e-02	1.535459667723171329e-02	7.963169780273449128e-03
1.745675335999999879e+04	3.313733519249684178e-03	7.390220905436839516e-03	4.076487386187155337e-03	9.499893730890662802e-03	6.186160211640978623e-03	2.109672825453823286e-03	1.651141158188829117e-02	1.319767806263860699e-02	9.121190676451451651e-03	7.011517850997628365e-03	2.411123292900196891e-02	2.079749940975228473e-02	1.672101202356512939e-02	1.461133919811130610e-02	7.599821347113677739e-03
1.744889727000000130e+04	3.090523884657581100e-03	6.911004287077804342e-03	3.820480402420223243e-03	8.885963268349783561e-03	5.795439383692202462e-03	1.974958981271979219e-03	1.552295895307631568e-02	1.243243506841873458e-02	8.611954665998511338e-03	6.636995684726532119e-03	2.276343765595933988e-02	1.967291377130175878e-02	1.585243336888153554e-02	1.387747438760955632e-02	7.240478702883024198e-03
1.744104851000000053e+04	2.871958084737280537e-03	6.441451112407570179e-03	3.569493027670289642e-03	8.284452328794267295e-03	5.412494244056986759e-03	1.843001216386697116e-03	1.455286443910508432e-02	1.168090635436780378e-02	8.111413326697514137e-03	6.268412110310817020e-03	2.143840928150864134e-02	1.856645119677136080e-02	1.499695816910107116e-02	1.315395695271437404e-02	6.885544842403557020e-03
1.743320706000000064e+04	2.658486616688215953e-03	5.982481027574593213e-03	3.323994410886377260e-03	7.696523651237963115e-03	5.038037034549747162e-03	1.714042623663369902e-03	1.360282769179699258e-02	1.094434107510877663e-02	7.620346664222399369e-03	5.906304040559029467e-03	2.013823948949755582e-02	1.747975287280933987e-02	1.415575846192296261e-02	1.244171583825959271e-02	6.535411797700563241e-03
1.742537290999999823e+04	2.450548296931920333e-03	5.534989624286223986e-03	3.084441327354303652e-03	7.123309322339510530e-03	4.672761025407590196e-03	1.588319698053286544e-03	1.267450357047839038e-02	1.022395527354647005e-02	7.139513946192166394e-03	5.551194248138879850e-03	1.886496522309766277e-02	1.641441692616574244e-02	1.332997559881143879e-02	1.174165590075815224e-02	6.190461652619272392e-03
1.741754605000000083e+04	2.248568777978854349e-03	5.099845443422013069e-03	2.851276665443158720e-03	6.565907009411064976e-03	4.317338231432210627e-03	1.466061565989051907e-03	1.176949668148852268e-02	9.520927903509668333e-03	6.669651238066509613e-03	5.203589672077457706e-03	1.762056197243622169e-02	1.537199319445736734e-02	1.252071652901420862e-02	1.105465496302515671e-02	5.851065290947699005e-03
1.740972646000000168e+04	2.052959146596089468e-03	4.677887145287940029e-03	2.624927998691850561e-03	6.025376405503934940e-03	3.972417258907845472e-03	1.347489260215994911e-03	1.088935622582654084e-02	8.836397079230451368e-03	6.211469080538600807e-03	4.863979820322605896e-03	1.640693743796250992e-02	1.435397829136642045e-02	1.172905029267456989e-02	1.038156103245857498e-02	5.517581212135969082e-03
1.740191415000000052e+04	1.864115805306876261e-03	4.269923443187551015e-03	2.405807637880674754e-03	5.502739212553620085e-03	3.638623407246743824e-03	1.232815769366069070e-03	1.003557659028742055e-02	8.171460784980544290e-03	5.765653147099869535e-03	4.532837377733800466e-03	1.522593309151976104e-02	1.336181728621288478e-02	1.095600964833221003e-02	9.723193878966140957e-03	5.190356501232340491e-03
1.739410910000000149e+04	1.682417907701516668e-03	3.876727752725406262e-03	2.194309845023889594e-03	4.998972353237762789e-03	3.316554445536246121e-03	1.122244600512356527e-03	9.209586885133513867e-03	7.527168977431997199e-03	5.332859132408107605e-03	4.210614531895751078e-03	1.407931046035959533e-02	1.239689255265807866e-02	1.020258270763418906e-02	9.080338107121832536e-03	4.869723575226081458e-03
1.738631130000000121e+04	1.508227356453395451e-03	3.499038360716966167e-03	1.990811004263570716e-03	4.515008250973395754e-03	3.006780894520000302e-03	1.015969890256429586e-03	8.412751959700592863e-03	6.904524603247197412e-03	4.913713598983626696e-03	3.897743708727197109e-03	1.296875319884749356e-02	1.146052584239409811e-02	9.469714838130527390e-03	8.453744947874097804e-03	4.556001239146900694e-03
1.737852073999999993e+04	1.341887593225399300e-03	3.137555980817219314e-03	1.795668387591820014e-03	4.051731759629473295e-03	2.709844166404073995e-03	9.141757788122539807e-04	7.646367938832332456e-03	6.304480345606933156e-03	4.508811958015113142e-03	3.594636179202859161e-03	1.189586157572675162e-02	1.055397398250135232e-02	8.758305594909532310e-03	7.844129816097278329e-03	4.249493636894419168e-03
1.737073741000000155e+04	1.183722701124878540e-03	2.792941973955631596e-03	1.609219272830753056e-03	3.609977941846476135e-03	2.426255240721597595e-03	8.170359678908445389e-04	6.911659108188250578e-03	5.727936407063372037e-03	4.118717134232618982e-03	3.301681166341774443e-03	1.086214878048319399e-02	9.678426079358315448e-03	8.069206806527562392e-03	7.252170838636717853e-03	3.950489672294943411e-03
1.736296129999999903e+04	1.034036568413165824e-03	2.465816691225919399e-03	1.431780122812753575e-03	3.190530000962699120e-03	2.156493432549533296e-03	7.247133097367797205e-04	6.209775016616569943e-03	5.175738448203404118e-03	3.743958325390650543e-03	3.019245015653870823e-03	9.869037488399401425e-03	8.835000919986235601e-03	7.403220797173482026e-03	6.678507487436702306e-03	3.659262471782831483e-03
1.735519239999999991e+04	8.931121161174226941e-04	2.156757944359322110e-03	1.263645828241899416e-03	2.794117372877047423e-03	1.901005256759624729e-03	6.373594285177253127e-04	5.541787804209219459e-03	4.648675688091796765e-03	3.385029859849897349e-03	2.747670431332172036e-03	8.917856694283909924e-03	8.024744578166487230e-03	6.761098749924587814e-03	6.123739321406862501e-03	3.376068890074690465e-03
1.734743070000000080e+04	7.612105919343470362e-04	1.866299608396126963e-03	1.105089016461779927e-03	2.421413983535236625e-03	1.660203391600889589e-03	5.551143751391096615e-04	4.908689763763907088e-03	4.147479171829560052e-03	3.042390155367780125e-03	2.487275780228670463e-03	8.009838823824666498e-03	7.248628231890319462e-03	6.143539215428539535e-03	5.588424840289429874e-03	3.101149060060759410e-03
1.733967618999999831e+04	6.385709325545940729e-04	1.594930360662050184e-03	9.563594281074561110e-04	2.073036677100570380e-03	1.434465744545976307e-03	4.781063164385201958e-04	4.311391142514442443e-03	3.672820209959848370e-03	2.716460781852392259e-03	2.238354465413872063e-03	7.146117130497953163e-03	6.507546197943359090e-03	5.551186769835902979e-03	5.073080453397382783e-03	2.834725987983510720e-03
1.733192885000000024e+04	5.254090563290292337e-04	1.343092247184429766e-03	8.176831908554005324e-04	1.749543417732368766e-03	1.224134361403339533e-03	4.064511705479390002e-04	3.750717489998223186e-03	3.225308433669193953e-03	2.407625242813793420e-03	2.001174072265854420e-03	6.327722357705622969e-03	5.802313301376593735e-03	4.984630110521193203e-03	4.578178939973254202e-03	2.577004867707399782e-03
1.732418868999999904e+04	4.219179399050920765e-04	1.111180979840198368e-03	6.892630399351062920e-04	1.451433710170091373e-03	1.029515770264999297e-03	3.402527303298930050e-04	3.227410805491492951e-03	2.805492865586400875e-03	2.116229825651294583e-03	1.775977095321401578e-03	5.555584894287868281e-03	5.133666954382776204e-03	4.444403914447669912e-03	4.104151184117776907e-03	2.328174088796375329e-03
1.731645568999999887e+04	3.282663190086188010e-04	8.995431522377250744e-04	5.712768332291062734e-04	1.179145057189523449e-03	8.508787381809046479e-04	2.796019049517983746e-04	2.742123748649238912e-03	2.413857429640620111e-03	1.842580596411513838e-03	1.562978691459715463e-03	4.830526724719952369e-03	4.502260405711333568e-03	3.930983572482227295e-03	3.651381667530428921e-03	2.088402976070713457e-03
1.730872983999999997e+04	2.445989368404788422e-04	7.084768798992779892e-04	4.638779430587991470e-04	9.330538103411445405e-04	6.884548735006656983e-04	2.245769304418665513e-04	2.295421394866825615e-03	2.050822458026346773e-03	1.586944514967547626e-03	1.362367584525681075e-03	4.153264310217674726e-03	3.908665373377195884e-03	3.444787430318396737e-03	3.220210499876530186e-03	1.857842915350849111e-03
1.730101111999999921e+04	1.710360297383362038e-04	5.382307185453072407e-04	3.671946888069710369e-04	7.134738028428122547e-04	5.424377731044760509e-04	1.752430842975050140e-04	1.887779058485250516e-03	1.716743028746914312e-03	1.349548339939943276e-03	1.174305255642438262e-03	3.524405625311199941e-03	3.353369595572863737e-03	2.986174906765892700e-03	2.810931822468387686e-03	1.636626566825949425e-03
1.729329953999999998e+04	1.076734972591530948e-04	3.890041319691839306e-04	2.813306347100308358e-04	5.206569738797073299e-04	4.129834766205542351e-04	1.316528419105233993e-04	1.519583690152814803e-03	1.411910192893661709e-03	1.130579558183630873e-03	9.989267162731074734e-04	2.944452570306621553e-03	2.836779073047468458e-03	2.555448438337437622e-03	2.423795596426914223e-03	1.424868880153806749e-03
1.728559507999999914e+04	5.458220741694219669e-05	2.609459301979866197e-04	2.063637227810444230e-04	3.547913685750803126e-04	3.002091611581381159e-04	9.384543837709369285e-05	1.191130304103893423e-03	1.136548096686951226e-03	9.301843739059068028e-04	8.363389355288131100e-04	2.413795607607238658e-03	2.359213400190296461e-03	2.152849677409252038e-03	2.059004239032158345e-03	1.222665303503345235e-03
1.727789773000000059e+04	1.180834364122862468e-05	1.541550901583699229e-04	1.423467465171412982e-04	2.160022043651288470e-04	2.041938607239002224e-04	6.184711420675892413e-05	9.026239995811868866e-04	8.908156559399582619e-04	7.484689094228169637e-04	6.866217952160580396e-04	1.932716918581767196e-03	1.920908574940538571e-03	1.778561828423397273e-03	1.716714714216638349e-03	1.030092919000580309e-03
1.727020748000000094e+04	-2.062666963820181110e-05	6.868058137066146429e-05	8.930725100886327539e-05	1.043516487376772162e-04	1.249783183758790273e-04	3.567106736701575187e-05	6.541795252830162610e-04	6.748061949212180721e-04	5.854989439123547967e-04	5.498278765453390449e-04	1.501389700277799832e-03	1.522016369916001644e-03	1.432709118907138368e-03	1.397038051540122616e-03	8.472101749947835714e-04
1.726252432000000044e+04	-4.272606543187507100e-05	4.521572621318803442e-06	4.724763805319387444e-05	1.983908214342466891e-05	6.256514757529973991e-05	1.531750952210586547e-05	4.458216541188830817e-04	4.885477195507581527e-04	4.413000814975642783e-04	4.259825719754584128e-04	1.119878612267588558e-03	1.162604677699463629e-03	1.115357039646269754e-03	1.100039530124163889e-03	6.740569581487054762e-04
1.725484823999999935e+04	-5.451755945984348983e-05	-3.837221632663201376e-05	1.614534313321147607e-05	-3.759845793183114182e-05	1.691910152801234801e-05	7.737583948008719403e-07	2.774858115671685610e-04	3.320033710270120508e-04	3.158580278938005748e-04	3.150842694989997028e-04	7.881405237251115636e-04	8.426580831849550535e-04	8.265127400517435774e-04	8.257389816569427055e-04	5.106547121579430026e-04
1.724717923000000155e+04	-5.605310348932857067e-05	-6.010002044865014881e-05	-4.046916959321578133e-06	-6.808565481764006222e-05	-1.203255132831149155e-05	-7.985634368989913412e-06	1.490189533095431784e-04	2.050720567988717491e-04	2.091189737581933272e-04	2.171046081271832406e-04	5.060255556152970513e-04	5.620786591046256220e-04	5.661255760639472001e-04	5.741112104329371135e-04	3.570066023057538729e-04
1.723951728000000003e+04	-4.740856823626238281e-05	-6.080939555552777875e-05	-1.340082731926539594e-05	-7.180811612583770653e-05	-2.439954788957532372e-05	-1.099872057030992778e-05	6.018068698887546475e-05	1.075892552251378476e-04	1.209900825444032435e-04	1.319888031147131713e-04	2.732784118962827691e-04	3.206869801325451519e-04	3.340878074518105478e-04	3.450865280221204756e-04	2.130977249074073043e-04
1.723186238999999841e+04	-2.868338858330599095e-05	-4.069548801399758275e-05	-1.201209943069159181e-05	-4.901145412372631682e-05	-2.032806554042032587e-05	-8.315966109728734068e-06	1.064467133571334045e-05	3.932805991901933140e-05	5.134015934971092321e-05	5.965612545943965728e-05	8.954020099039006197e-05	1.182235895736960529e-04	1.302356890043876447e-04	1.385516551141163788e-04	7.889552965467672152e-05
1.722421453000000110e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-4.565057321870291673e-05	-4.565057321870291673e-05	-4.565057321870291673e-05	-4.565057321870291673e-05	-4.565057321870291673e-05
1.721657371000000057e+04	3.849647473164186096e-05	6.098958971145762575e-05	2.249311497981576480e-05	7.486419384761244800e-05	3.636771911597058704e-05	1.387460413615482224e-05	2.775334306570620413e-05	-1.074313166593565683e-05	-3.323624664575142162e-05	-4.711085078190624387e-05	-1.328543365859413683e-04	-1.713508113175832293e-04	-1.938439262973989941e-04	-2.077185304335538163e-04	-1.606076796516475724e-04
1.720893991000000096e+04	8.663903456151977878e-05	1.419414843712996088e-04	5.530244980977983005e-05	1.751631622731730786e-04	8.852412771165329985e-05	3.322167790187346981e-05	9.333075353967767995e-05	6.691718978157901176e-06	-4.861073083162192887e-05	-8.183240873349539868e-05	-1.727294322534378423e-04	-2.593684668149576211e-04	-3.146709166247374512e-04	-3.478925945266109210e-04	-2.660601857931155223e-04
