Wavenumber	Minor Gaussian	Major Gaussian
1.943250750999999946e+04	1.000627698483971698e-07	1.133822126189884321e-03
1.942270218999999997e+04	1.153554514874241412e-07	1.178533697400111239e-03
1.941290707000000111e+04	1.328804982475492328e-07	1.224798459870726818e-03
1.940312213999999949e+04	1.529476558573336289e-07	1.272661785067112899e-03
1.939334737999999925e+04	1.759072933311587462e-07	1.322170100483349405e-03
1.938358279000000039e+04	2.021553202031801708e-07	1.373370749887750696e-03
1.937382833000000028e+04	2.321388997561000322e-07	1.426312317445713055e-03
1.936408399999999892e+04	2.663624154951613093e-07	1.481044219252775811e-03
1.935434977000000072e+04	3.053945516961197887e-07	1.537617089683852379e-03
1.934462565000000177e+04	3.498756649013660886e-07	1.596082393501233087e-03
1.933491159999999945e+04	4.005266299147640324e-07	1.656492964175188334e-03
1.932520761000000130e+04	4.581578945563951955e-07	1.718902542940779592e-03
1.931551367000000027e+04	5.236799893001733371e-07	1.783365959434411122e-03
1.930582977000000028e+04	5.981150318892100389e-07	1.849939140575030446e-03
1.929615587999999843e+04	6.826096315678008408e-07	1.918679263544234353e-03
1.928649198999999862e+04	7.784486389935147704e-07	1.989644489424753377e-03
1.927683809000000110e+04	8.870707755152601148e-07	2.062894101739951979e-03
1.926719414999999935e+04	1.010085994702156526e-06	2.138488673109287513e-03
1.925756017000000065e+04	1.149293716261600431e-06	2.216489686891734770e-03
1.924793612999999823e+04	1.306704148343528115e-06	2.296959929585607168e-03
1.923832200999999986e+04	1.484560869663534035e-06	2.379963348237101178e-03
1.922871779999999853e+04	1.685365644053773977e-06	2.465564966127725948e-03
1.921912349000000177e+04	1.911906003189012999e-06	2.553830967463066679e-03
1.920953904999999941e+04	2.167285900518479114e-06	2.644828894763537244e-03
1.919996446999999898e+04	2.454957748519972183e-06	2.738627285438886925e-03
1.919039975000000049e+04	2.778758516769464475e-06	2.835295748030732671e-03
1.918084485000000132e+04	3.142950950406926454e-06	2.934905478319382605e-03
1.917129977000000144e+04	3.552263943068172205e-06	3.037528453510022781e-03
1.916176449000000139e+04	4.011941622835103413e-06	3.143238044022420279e-03
1.915223900000000140e+04	4.527793412189313885e-06	3.252108700373926471e-03
1.914272327999999834e+04	5.106250807488944359e-06	3.364216175895175763e-03
1.913321731999999975e+04	5.754427009965531534e-06	3.479637298297335018e-03
1.912372109999999884e+04	6.480184156482563918e-06	3.598450205006187806e-03
1.911423460999999952e+04	7.292203627222403705e-06	3.720734099154034656e-03
1.910475782999999865e+04	8.200065355096513751e-06	3.846569498171508589e-03
1.909529074000000037e+04	9.214331528814462030e-06	3.976038112201154065e-03
1.908583334000000104e+04	1.034663540562424694e-05	4.109222555628002857e-03
1.907638560000000143e+04	1.160978572246022760e-05	4.246207037068416151e-03
1.906694752000000153e+04	1.301786618670472153e-05	4.387076509437779458e-03
1.905751907999999821e+04	1.458635702633789370e-05	4.531917379013967670e-03
1.904810024999999951e+04	1.633225905126841468e-05	4.680817382563266967e-03
1.903869104000000152e+04	1.827421790956262887e-05	4.833864779112130930e-03
1.902929142000000138e+04	2.043268310293082563e-05	4.991149606854077686e-03
1.901990137999999934e+04	2.283005170802553964e-05	5.152762721368212527e-03
1.901052089999999953e+04	2.549084137074649257e-05	5.318796276835932417e-03
1.900114996999999858e+04	2.844186400769634234e-05	5.489343371442257855e-03
1.899178858000000037e+04	3.171241960010514704e-05	5.664498200701919943e-03
1.898243671000000177e+04	3.533450551091222750e-05	5.844356239898247304e-03
1.897309433999999965e+04	3.934303377161685669e-05	6.029014057248025839e-03
1.896376147000000128e+04	4.377605627396229901e-05	6.218568888992627615e-03
1.895443807000000015e+04	4.867503827687871387e-05	6.413119626561078306e-03
1.894512413000000015e+04	5.408510355127655011e-05	6.612765799204877240e-03
1.893581965000000127e+04	6.005532085673318432e-05	6.817607723780583044e-03
1.892652459000000090e+04	6.663904109293021635e-05	7.027747602219437499e-03
1.891723895999999877e+04	7.389416078931198054e-05	7.243287506792855240e-03
1.890796272999999928e+04	8.188352741409917162e-05	7.464331380882701511e-03
1.889869589999999880e+04	9.067525026868046253e-05	7.690983408317871896e-03
1.888943844000000172e+04	1.003431384195234812e-04	7.923349422332524525e-03
1.888019034000000102e+04	1.109670642618512351e-04	8.161535676289554883e-03
1.887095159000000058e+04	1.226334118516660013e-04	8.405649290249764607e-03
1.886172218000000066e+04	1.354355332244520807e-04	8.655798226175291307e-03
1.885250207999999839e+04	1.494742618229870368e-04	8.912091825106816662e-03
1.884329130000000077e+04	1.648583305728457756e-04	9.174639119996268188e-03
1.883408980000000156e+04	1.817050479184117474e-04	9.443551328217067789e-03
1.882489758000000074e+04	2.001407138221359945e-04	9.718939275520390580e-03
1.881571462999999858e+04	2.203012900185414397e-04	1.000091477366821420e-02
1.880654091999999946e+04	2.423330538362215175e-04	1.028959094519826638e-02
1.879737644999999975e+04	2.663931335329321301e-04	1.058508063805380615e-02
1.878822120999999970e+04	2.926502736143882927e-04	1.088749761338341990e-02
1.877907517000000007e+04	3.212855895917789205e-04	1.119695689323739647e-02
1.876993832000000111e+04	3.524931965243672562e-04	1.151357340552544226e-02
1.876081065999999919e+04	3.864809938233325208e-04	1.183746222620061204e-02
1.875169215999999869e+04	4.234716225647615416e-04	1.216873997009421116e-02
1.874258281999999963e+04	4.637030798615407630e-04	1.250752262423750032e-02
1.873348260999999911e+04	5.074298342063701022e-04	1.285392769009056739e-02
1.872439153000000078e+04	5.549234628022816588e-04	1.320807191251073889e-02
1.871530956000000151e+04	6.064738173191592434e-04	1.357007312099068295e-02
1.870623669000000154e+04	6.623898440344623204e-04	1.394004904178112146e-02
1.869717291000000114e+04	7.230006269745269934e-04	1.431811763143352179e-02
1.868811819000000105e+04	7.886565666449424404e-04	1.470439789592921549e-02
1.867907253000000128e+04	8.597300918601784910e-04	1.509900773761390334e-02
1.867003591999999844e+04	9.366170086422322691e-04	1.550206556862490474e-02
1.866100833000000057e+04	1.019737742596025414e-03	1.591369077395845058e-02
1.865198976000000039e+04	1.109538040839859029e-03	1.633400140998911981e-02
1.864298020000000179e+04	1.206490472641867651e-03	1.676311593034920944e-02
1.863397961999999825e+04	1.311095780038556502e-03	1.720115367950989307e-02
1.862498802000000069e+04	1.423883534447215786e-03	1.764823243622513915e-02
1.861600537999999869e+04	1.545413931365976134e-03	1.810447077071190153e-02
1.860703168999999980e+04	1.676278688341491891e-03	1.856998652794180846e-02
1.859806694000000061e+04	1.817102421479217106e-03	1.904489725657856902e-02
1.858911111000000164e+04	1.968544097292442355e-03	1.952932070218623209e-02
1.858016417999999976e+04	2.131298195413456470e-03	2.002337425211183145e-02
1.857122615999999834e+04	2.306095399701958357e-03	2.052717317383785309e-02
1.856229702000000179e+04	2.493705198841397047e-03	2.104083445351018211e-02
1.855337673999999970e+04	2.694936309188002230e-03	2.156447400850019028e-02
1.854446532999999908e+04	2.910637392642587921e-03	2.209820536363419144e-02
1.853556275000000096e+04	3.141700220125717442e-03	2.264214434957094457e-02
1.852666901000000144e+04	3.389058509209108387e-03	2.319640305504216266e-02
1.851778408000000127e+04	3.653691462222542069e-03	2.376109523766194165e-02
1.850890796000000046e+04	3.936623079008261944e-03	2.433633193245413398e-02
1.850004061999999976e+04	4.238925136893551340e-03	2.492222520639677391e-02
1.849118206999999893e+04	4.561716049766327725e-03	2.551888352956659112e-02
1.848233227999999872e+04	4.906164705131175856e-03	2.612641700053693755e-02
1.847349123999999938e+04	5.273489455521355139e-03	2.674493330812336561e-02
1.846465894000000117e+04	5.664959777629494445e-03	2.737453897804367764e-02
1.845583536000000095e+04	6.081897697824776433e-03	2.801534004338324113e-02
1.844702049999999872e+04	6.525677261336326404e-03	2.866743980995630631e-02
1.843821433999999863e+04	6.997727219234313456e-03	2.933094169832458145e-02
1.842941686000000118e+04	7.499530896823146039e-03	3.000594776923408424e-02
1.842062805999999910e+04	8.032625580283201533e-03	3.069255708461143817e-02
1.841184792000000016e+04	8.598605323882436979e-03	3.139086871282625868e-02
1.840307643000000098e+04	9.199119640015346669e-03	3.210097935578929557e-02
1.839431356999999844e+04	9.835875102484599800e-03	3.282298487588763275e-02
1.838555933999999979e+04	1.051063337220669268e-02	3.355697776689182954e-02
1.837681371999999828e+04	1.122521416002014195e-02	3.430305038517792587e-02
1.836807669000000169e+04	1.198149383371157478e-02	3.506129328126333933e-02
1.835934824999999910e+04	1.278140332452951632e-02	3.583179335564706802e-02
1.835062839000000167e+04	1.362693021433493759e-02	3.661463636019002960e-02
1.834191707999999926e+04	1.452011950535258070e-02	3.740990782849476504e-02
1.833321431999999913e+04	1.546306793452273572e-02	3.821768848500587540e-02
1.832452009000000180e+04	1.645792808356693129e-02	3.903805870745467865e-02
1.831583438999999998e+04	1.750690296812584812e-02	3.987109474916708529e-02
1.830715720000000147e+04	1.861224936025765789e-02	4.071687244920163540e-02
1.829848849999999948e+04	1.977627425009310935e-02	4.157546532820851487e-02
1.828982829000000129e+04	2.100133031070149786e-02	4.244694249704870914e-02
1.828117655000000013e+04	2.228981940658135083e-02	4.333137255519146219e-02
1.827253326999999990e+04	2.364418645108279718e-02	4.422882054831418774e-02
1.826389843000000110e+04	2.506692009926984530e-02	4.513934995052303750e-02
1.825527203999999983e+04	2.656054354819192137e-02	4.606301836775108377e-02
1.824665406000000075e+04	2.812762538622276196e-02	4.699988599311785697e-02
1.823804449999999997e+04	2.977075928549069439e-02	4.795000483782430045e-02
1.822944332999999824e+04	3.149257694494525528e-02	4.891342841385137863e-02
1.822085054999999920e+04	3.329573149129608917e-02	4.989020398971155679e-02
1.821226613999999972e+04	3.518290356509493066e-02	5.088037809022469271e-02
1.820369009000000005e+04	3.715679132951927449e-02	5.188399306893774071e-02
1.819512240000000020e+04	3.922010577754343058e-02	5.290108696596339255e-02
1.818656304000000091e+04	4.137557604597905808e-02	5.393169821572908751e-02
1.817801199999999881e+04	4.362593299668451885e-02	5.497585969711547838e-02
1.816946928000000116e+04	4.597390600719129111e-02	5.603359975438126223e-02
1.816093485000000146e+04	4.842222894750051326e-02	5.710494711182401845e-02
1.815240871999999945e+04	5.097361527595292707e-02	5.818992210944164828e-02
1.814389085999999952e+04	5.363077541849585461e-02	5.928854669256786863e-02
1.813538127000000168e+04	5.639639032469586505e-02	6.040083549491141734e-02
1.812687992999999915e+04	5.927312074579110107e-02	6.152680219337173378e-02
1.811838682999999946e+04	6.226359159843073560e-02	6.266645557996949889e-02
1.810990194999999949e+04	6.537039233968414131e-02	6.381980216201053879e-02
1.810142529999999897e+04	6.859605558326807573e-02	6.498684065959990652e-02
1.809295684999999867e+04	7.194307632058681568e-02	6.616757151775179424e-02
1.808449658999999883e+04	7.541388288855489785e-02	6.736198868781217985e-02
1.807604450999999972e+04	7.901083707103555287e-02	6.857008228441542619e-02
1.806760060000000158e+04	8.273622688466264474e-02	6.979183854260734288e-02
1.805916485000000102e+04	8.659225924560355614e-02	7.102723977631604513e-02
1.805073723999999856e+04	9.058105734811588983e-02	7.227626582906138131e-02
1.804231777000000147e+04	9.470463902916154142e-02	7.353888959781788859e-02
1.803390641999999934e+04	9.896492811516577337e-02	7.481508292398415805e-02
1.802550316999999995e+04	1.033637378242312083e-01	7.610481364613898292e-02
1.801710802999999942e+04	1.079027466368771837e-01	7.740804088221328594e-02
1.800872096999999849e+04	1.125835276861796991e-01	7.872472578420512679e-02
1.800034199000000081e+04	1.174075036672238004e-01	8.005482068435511300e-02
1.799197106999999960e+04	1.223759666739252933e-01	8.139827687110932908e-02
1.798360820999999851e+04	1.274900475787680565e-01	8.275503821153200323e-02
1.797525337999999829e+04	1.327507386562815916e-01	8.412504919304791828e-02
1.796690657999999894e+04	1.381588494833823344e-01	8.550824516455275692e-02
1.795856780000000072e+04	1.437150239320542089e-01	8.690455878555596037e-02
1.795023702000000048e+04	1.494197339459939766e-01	8.831392009174547642e-02
1.794191423999999824e+04	1.552732521243059549e-01	8.973625140885040097e-02
1.793359944000000178e+04	1.612756723430500694e-01	9.117147410189666012e-02
1.792529261000000042e+04	1.674268825696220431e-01	9.261950347540812145e-02
1.791699374000000171e+04	1.737265653122824771e-01	9.408025044254635094e-02
1.790870281999999861e+04	1.801741915843984854e-01	9.555362151299771900e-02
1.790041982999999891e+04	1.867690232171029530e-01	9.703952058503166611e-02
1.789214476999999897e+04	1.935100836409277270e-01	9.853784356363844144e-02
1.788387762999999904e+04	2.003961762279934944e-01	1.000484836939672662e-01
1.787561837999999989e+04	2.074258890950959611e-01	1.015713334922781069e-01
1.786736703000000125e+04	2.145975398815927748e-01	1.031062736966114057e-01
1.785912356000000000e+04	2.219092309522459339e-01	1.046531861315057738e-01
1.785088795000000027e+04	2.293588211736429239e-01	1.062119482512614982e-01
1.784266020999999819e+04	2.369438949362643876e-01	1.077824273918024656e-01
1.783444029999999839e+04	2.446618328101228812e-01	1.093644959976603909e-01
1.782622824000000037e+04	2.525097076380079519e-01	1.109580105934867139e-01
1.781802400000000125e+04	2.604843858099290532e-01	1.125628329247172765e-01
1.780982757000000129e+04	2.685824605619930860e-01	1.141788165037409403e-01
1.780163894000000073e+04	2.768002700706688746e-01	1.158058104567519647e-01
1.779345809999999983e+04	2.851338974892765887e-01	1.174436595391474547e-01
1.778528503999999884e+04	2.935791715481621544e-01	1.190922041529625802e-01
1.777711975000000166e+04	3.021316677292373853e-01	1.207512803663436385e-01
1.776896222000000125e+04	3.107867100240381264e-01	1.224207199350652447e-01
1.776081244000000152e+04	3.195393732827466748e-01	1.241003503260787039e-01
1.775267037999999957e+04	3.283845080066452038e-01	1.257899989076559921e-01
1.774453605999999854e+04	3.373166677739657393e-01	1.274894784429652927e-01
1.773640943999999945e+04	3.463302331626346153e-01	1.291986099816328504e-01
1.772829052999999840e+04	3.554192960240372123e-01	1.309171999450867430e-01
1.772017930999999953e+04	3.645777530008128542e-01	1.326450569155047388e-01
1.771207575999999972e+04	3.737992786377610788e-01	1.343819854225147825e-01
1.770397988999999870e+04	3.830772973577138973e-01	1.361277794901490923e-01
1.769589168000000063e+04	3.924050588856992094e-01	1.378822355373256481e-01
1.768781110999999873e+04	4.017756121485051013e-01	1.396451460465832073e-01
1.767973818000000028e+04	4.111817901173144829e-01	1.414162952052639699e-01
1.767167287999999826e+04	4.206162532904530460e-01	1.431954654652299319e-01
1.766361519000000044e+04	4.300714993225949190e-01	1.449824376510162049e-01
1.765556510999999955e+04	4.395398377226253372e-01	1.467769843613959124e-01
1.764752261999999973e+04	4.490134471766212276e-01	1.485788788909035985e-01
1.763948771000000124e+04	4.584843512052493297e-01	1.503878886234933931e-01
1.763146038000000044e+04	4.679444294596684650e-01	1.522037750319908678e-01
1.762344060000000172e+04	4.773854766611846934e-01	1.540263027941450591e-01
1.761542838000000120e+04	4.867991323611524090e-01	1.558552239903965020e-01
1.760742369999999937e+04	4.961769759844569805e-01	1.576902940459455060e-01
1.759942655000000013e+04	5.055104926892365347e-01	1.595312627128211425e-01
1.759143691000000035e+04	5.147911100394969575e-01	1.613778787169391493e-01
1.758345478999999978e+04	5.240101652072863825e-01	1.632298805693620236e-01
1.757548015999999916e+04	5.331589999989336803e-01	1.650870128346320909e-01
1.756751301999999851e+04	5.422288939708174160e-01	1.669490099807967032e-01
1.755955336000000170e+04	5.512111250386425576e-01	1.688156057221593120e-01
1.755160115999999834e+04	5.600969835120021001e-01	1.706865331320879531e-01
1.754365641999999934e+04	5.688777531355638795e-01	1.725615176617215363e-01
1.753571912000000157e+04	5.775447705018157407e-01	1.744402866252848794e-01
1.752778926000000138e+04	5.860893956754743561e-01	1.763225598374373315e-01
1.751986681999999928e+04	5.945030706807480358e-01	1.782080591586861773e-01
1.751195179999999891e+04	6.027772912534884453e-01	1.800964990811528832e-01
1.750404418000000078e+04	6.109036640769943682e-01	1.819875963285079723e-01
1.749614395000000150e+04	6.188738896815990653e-01	1.838810627947368437e-01
1.748825111000000106e+04	6.266797779359168930e-01	1.857766056006639743e-01
1.748036563999999998e+04	6.343132922583889499e-01	1.876739343818923378e-01
1.747248752999999851e+04	6.417665336573263879e-01	1.895727541815476203e-01
1.746461677000000054e+04	6.490317649135713962e-01	1.914727679316977904e-01
1.745675335999999879e+04	6.561014154462954107e-01	1.933736741227765621e-01
1.744889727000000130e+04	6.629681304693910704e-01	1.952751765661585315e-01
1.744104851000000053e+04	6.696247217839358390e-01	1.971769675554723988e-01
1.743320706000000064e+04	6.760642423148063296e-01	1.990787448934387138e-01
1.742537290999999823e+04	6.822799632187227514e-01	2.009802023052970066e-01
1.741754605000000083e+04	6.882653946527985678e-01	2.028810319512307503e-01
1.740972646000000168e+04	6.940143044172566444e-01	2.047809269507629426e-01
1.740191415000000052e+04	6.995206997946837868e-01	2.066795717581385028e-01
1.739410910000000149e+04	7.047788821110088087e-01	2.085766568368326856e-01
1.738631130000000121e+04	7.097834269189308154e-01	2.104718690381944812e-01
1.737852073999999993e+04	7.145292008302468467e-01	2.123648941280124602e-01
1.737073741000000155e+04	7.190113702601156342e-01	2.142554168845317020e-01
1.736296129999999903e+04	7.232254095637377089e-01	2.161431211970682442e-01
1.735519239999999991e+04	7.271671085467074080e-01	2.180276901651602428e-01
1.734743070000000080e+04	7.308325793322045794e-01	2.199088061982294451e-01
1.733967618999999831e+04	7.342182625699797960e-01	2.217861511156826726e-01
1.733192885000000024e+04	7.373209367967407113e-01	2.236594086636918000e-01
1.732418868999999904e+04	7.401377076331221438e-01	2.255282549472739373e-01
1.731645568999999887e+04	7.426660359828616276e-01	2.273923730396901766e-01
1.730872983999999997e+04	7.449037251120325109e-01	2.292514434085876351e-01
1.730101111999999921e+04	7.468489299275170579e-01	2.311051488361986206e-01
1.729329953999999998e+04	7.485001493270131423e-01	2.329531649194756804e-01
1.728559507999999914e+04	7.498562426695722927e-01	2.347951745820256453e-01
1.727789773000000059e+04	7.509164199543639784e-01	2.366308585645203189e-01
1.727020748000000094e+04	7.516802444635692915e-01	2.384598979306316036e-01
1.726252432000000044e+04	7.521476319967841384e-01	2.402819741689097011e-01
1.725484823999999935e+04	7.523188494122737824e-01	2.420967692945709959e-01
1.724717923000000155e+04	7.521945124835833774e-01	2.439039659511412494e-01
1.723951728000000003e+04	7.517755830818406704e-01	2.457032475119104720e-01
1.723186238999999841e+04	7.510633668176649458e-01	2.474942958458347386e-01
1.722421453000000110e+04	7.500595048069498283e-01	2.492768007689156462e-01
1.721657371000000057e+04	7.487659763767897658e-01	2.510504437892787655e-01
1.720893991000000096e+04	7.471850854551638221e-01	2.528149145448361779e-01
1.720131312999999864e+04	7.453194620995523545e-01	2.545698992748597900e-01
1.719369335000000137e+04	7.431720476657499574e-01	2.563150901638260870e-01
1.718608055999999851e+04	7.407460941057179005e-01	2.580501785103040402e-01
1.717847475000000122e+04	7.380451544441557488e-01	2.597748571415378072e-01
1.717087591999999859e+04	7.350730787175440151e-01	2.614888182616208478e-01
1.716328406000000177e+04	7.318339982176093050e-01	2.631917580851797500e-01
1.715569915000000037e+04	7.283323146064560882e-01	2.648833768724049853e-01
1.714812117999999828e+04	7.245726989413230346e-01	2.665633745366317586e-01
1.714055015999999887e+04	7.205600889464307546e-01	2.682314486081552873e-01
1.713298605999999927e+04	7.162996472192827424e-01	2.698873075628353546e-01
1.712542886999999973e+04	7.117967807056823082e-01	2.715306576253549986e-01
1.711787859000000026e+04	7.070571265823697438e-01	2.731612051565897592e-01
1.711033522000000085e+04	7.020865357949117591e-01	2.747786589589489847e-01
1.710279872999999861e+04	6.968910403329483527e-01	2.763827367316536998e-01
1.709526912000000084e+04	6.914768810289211309e-01	2.779731522938488908e-01
1.708774638000000050e+04	6.858504695581680854e-01	2.795496242651633878e-01
1.708023050000000148e+04	6.800183827612298337e-01	2.811118740004909244e-01
1.707272147000000041e+04	6.739873503952821254e-01	2.826596256755814496e-01
1.706521928000000116e+04	6.677642427796222080e-01	2.841926063714268480e-01
1.705772393000000011e+04	6.613560670389195817e-01	2.857105441414797276e-01
1.705023540000000139e+04	6.547699290866501043e-01	2.872131741789317183e-01
1.704275368000000162e+04	6.480130461611020021e-01	2.887002327754758513e-01
1.703527877000000080e+04	6.410927355463824640e-01	2.901714574944903036e-01
1.702781064999999944e+04	6.340163744496912779e-01	2.916265931640045217e-01
1.702034932000000117e+04	6.267914246351352636e-01	2.930653840811779376e-01
1.701289476999999897e+04	6.194253922390131617e-01	2.944875799828405860e-01
1.700544699000000037e+04	6.119258247531017547e-01	2.958929341410574398e-01
1.699800595999999859e+04	6.043002886728858769e-01	2.972812052901281366e-01
1.699057168000000092e+04	5.965563883235395215e-01	2.986521520886694647e-01
1.698314414000000033e+04	5.887017238862050084e-01	3.000055388395364564e-01
1.697572333000000071e+04	5.807438899335747307e-01	3.013411336597753287e-01
1.696830924999999843e+04	5.726904751525750958e-01	3.026587067807600673e-01
1.696090188000000126e+04	5.645490188570988499e-01	3.039580359557568223e-01
1.695350120999999854e+04	5.563270325735005795e-01	3.052389011337091618e-01
1.694610723000000144e+04	5.480319790074823505e-01	3.065010863311118938e-01
1.693871993999999904e+04	5.396712733351342051e-01	3.077443780203067969e-01
1.693133932999999888e+04	5.312522509800854387e-01	3.089685686022773381e-01
1.692396538000000146e+04	5.227821577339479830e-01	3.101734563413975909e-01
1.691659809999999925e+04	5.142681867269948137e-01	3.113588389080984564e-01
1.690923746000000028e+04	5.057173891579892500e-01	3.125245248062971104e-01
1.690188346000000092e+04	4.971367466927103518e-01	3.136703220985620488e-01
1.689453609000000142e+04	4.885331173619767431e-01	3.147960449160036034e-01
1.688719535000000178e+04	4.799132512972487108e-01	3.159015103908160427e-01
1.687986121999999887e+04	4.712837483567469121e-01	3.169865432327280685e-01
1.687253369000000021e+04	4.626510865487970525e-01	3.180509711882289481e-01
1.686521275999999853e+04	4.540216157967050803e-01	3.190946252150765883e-01
1.685789842000000135e+04	4.454015284236552130e-01	3.201173424280646107e-01
1.685059064999999828e+04	4.367968536368975752e-01	3.211189660005663304e-01
1.684328945999999996e+04	4.282134995273888523e-01	3.220993397452535101e-01
1.683599481999999989e+04	4.196571660206816490e-01	3.230583176725217442e-01
1.682870673000000170e+04	4.111334229518734951e-01	3.239957545535178118e-01
1.682142519000000175e+04	4.026476707941675226e-01	3.249115101061097466e-01
1.681415018000000055e+04	3.942051139880156652e-01	3.258054514539726054e-01
1.680688168999999834e+04	3.858107929850978501e-01	3.266774493078720143e-01
1.679961972999999853e+04	3.774695928024279223e-01	3.275273769791910983e-01
1.679236426999999821e+04	3.691861717731622639e-01	3.283551174548448026e-01
1.678511530000000130e+04	3.609650289483756769e-01	3.291605562480733882e-01
1.677787283000000025e+04	3.528105018967046536e-01	3.299435817134349080e-01
1.677063683999999921e+04	3.447267090638443388e-01	3.307040905453846880e-01
1.676340731999999844e+04	3.367175944792084041e-01	3.314419833186927344e-01
1.675618426000000181e+04	3.287869159883125003e-01	3.321571656274021067e-01
1.674896765999999843e+04	3.209382560304767096e-01	3.328495471518874704e-01
1.674175750999999946e+04	3.131749999490280878e-01	3.335190436489788302e-01
1.673455380000000150e+04	3.055003477290237357e-01	3.341655759233716494e-01
1.672735651000000144e+04	2.979173044434044737e-01	3.347890706836762487e-01
1.672016563999999926e+04	2.904287131477292228e-01	3.353894579312209911e-01
1.671298118999999861e+04	2.830372346984510457e-01	3.359666728513827638e-01
1.670580313999999998e+04	2.757453293085241341e-01	3.365206573267409129e-01
1.669863148999999976e+04	2.685552997320866941e-01	3.370513567217884865e-01
1.669146621999999843e+04	2.614692529262518939e-01	3.375587229659836042e-01
1.668430732999999964e+04	2.544891426686332614e-01	3.380427115885475953e-01
1.667715481000000000e+04	2.476167422867539825e-01	3.385032839154265005e-01
1.667000864999999976e+04	2.408536577032647785e-01	3.389404063043012227e-01
