Wavenumber	Minor Gaussian	Major Gaussian
1.858911111000000164e+04	1.881162165189796329e-03	1.819832748498244335e-02
1.858016417999999976e+04	2.040199723399683824e-03	1.866614616487924372e-02
1.857122615999999834e+04	2.211284852655646168e-03	1.914337333982996797e-02
1.856229702000000179e+04	2.395207191696491038e-03	1.963012558572971300e-02
1.855337673999999970e+04	2.592797871576415624e-03	2.012651851857392288e-02
1.854446532999999908e+04	2.804930380626830585e-03	2.063266553554225086e-02
1.853556275000000096e+04	3.032523837544939729e-03	2.114868226742912943e-02
1.852666901000000144e+04	3.276542013159206273e-03	2.167468084083336993e-02
1.851778408000000127e+04	3.537996979379268939e-03	2.221077500806795460e-02
1.850890796000000046e+04	3.817948595899125011e-03	2.275707597739413598e-02
1.850004061999999976e+04	4.117507617181583035e-03	2.331369597469336655e-02
1.849118206999999893e+04	4.437834722703941706e-03	2.388074384404441364e-02
1.848233227999999872e+04	4.780144477414201114e-03	2.445833000917004701e-02
1.847349123999999938e+04	5.145704488427080107e-03	2.504656263376777922e-02
1.846465894000000117e+04	5.535837202699642710e-03	2.564554880260305064e-02
1.845583536000000095e+04	5.951921474274939408e-03	2.625539515667728654e-02
1.844702049999999872e+04	6.395392175751027190e-03	2.687620576356551313e-02
1.843821433999999863e+04	6.867743016251766364e-03	2.750808481899173069e-02
1.842941686000000118e+04	7.370526543601743988e-03	2.815113524101860512e-02
1.842062805999999910e+04	7.905353650322107309e-03	2.880545710471017762e-02
1.841184792000000016e+04	8.473896501791616798e-03	2.947115050182339685e-02
1.840307643000000098e+04	9.077887330870946722e-03	3.014831327675365075e-02
1.839431356999999844e+04	9.719120146628085904e-03	3.083704247878849350e-02
1.838555933999999979e+04	1.039944883426711236e-02	3.153743194629519270e-02
1.837681371999999828e+04	1.112079021606076842e-02	3.224957538555559000e-02
1.836807669000000169e+04	1.188512271762416292e-02	3.297356477647856582e-02
1.835934824999999910e+04	1.269448430367987879e-02	3.370948860748723686e-02
1.835062839000000167e+04	1.355097462553730980e-02	3.445743425965654833e-02
1.834191707999999926e+04	1.445675583542120959e-02	3.521748889372395414e-02
1.833321431999999913e+04	1.541404683776227691e-02	3.598973505956282182e-02
1.832452009000000180e+04	1.642512745295696477e-02	3.677425495671196587e-02
1.831583438999999998e+04	1.749233290642149968e-02	3.757112681915297792e-02
1.830715720000000147e+04	1.861805717180480338e-02	3.838042845961125299e-02
1.829848849999999948e+04	1.980474932754667378e-02	3.920223544573754604e-02
1.828982829000000129e+04	2.105490886409887644e-02	4.003661909380593076e-02
1.828117655000000013e+04	2.237108917537517991e-02	4.088365019632829445e-02
1.827253326999999990e+04	2.375589119001719415e-02	4.174339610607057105e-02
1.826389843000000110e+04	2.521196395724105074e-02	4.261592263069403919e-02
1.825527203999999983e+04	2.674199509072451922e-02	4.350128991140803786e-02
1.824665406000000075e+04	2.834872171947751610e-02	4.439956052307591355e-02
1.823804449999999997e+04	3.003490950439387241e-02	4.531078914784122946e-02
1.822944332999999824e+04	3.180336570501834936e-02	4.623503185442020408e-02
1.822085054999999920e+04	3.365692192914392783e-02	4.717233866774057927e-02
1.821226613999999972e+04	3.559844013963760212e-02	4.812275884053141689e-02
1.820369009000000005e+04	3.763080212822293713e-02	4.908633756117256053e-02
1.819512240000000020e+04	3.975690439822838346e-02	5.006311581195135862e-02
1.818656304000000091e+04	4.197966334610027384e-02	5.105313488672238997e-02
1.817801199999999881e+04	4.430199802944911197e-02	5.205643067388206202e-02
1.816946928000000116e+04	4.672682650541637450e-02	5.307303463107290037e-02
1.816093485000000146e+04	4.925707165273440769e-02	5.410297850527608088e-02
1.815240871999999945e+04	5.189563507317881963e-02	5.514628590482560655e-02
1.814389085999999952e+04	5.464541466178778756e-02	5.620298189930204857e-02
1.813538127000000168e+04	5.750927685686487573e-02	5.727308444209739530e-02
1.812687992999999915e+04	6.049006581375026420e-02	5.835661047830816017e-02
1.811838682999999946e+04	6.359058678096456141e-02	5.945357216279931883e-02
1.810990194999999949e+04	6.681360603839404944e-02	6.056397935880102751e-02
1.810142529999999897e+04	7.016182825212995133e-02	6.168783433642916619e-02
1.809295684999999867e+04	7.363791594573117216e-02	6.282514092792411409e-02
1.808449658999999883e+04	7.724445889195764858e-02	6.397589661126927563e-02
1.807604450999999972e+04	8.098397371526318278e-02	6.514009506446193087e-02
1.806760060000000158e+04	8.485889589637157782e-02	6.631772612081181240e-02
1.805916485000000102e+04	8.887157164419597077e-02	6.750877572557620332e-02
1.805073723999999856e+04	9.302425466724284497e-02	6.871322733177719078e-02
1.804231777000000147e+04	9.731908314479853495e-02	6.993105758073482614e-02
1.803390641999999934e+04	1.017580910311155912e-01	7.116224197962278675e-02
1.802550316999999995e+04	1.063431902723864786e-01	7.240675205723486052e-02
1.801710802999999942e+04	1.110761451472668526e-01	7.366455080711518943e-02
1.800872096999999849e+04	1.159586024106763202e-01	7.493560306296795370e-02
1.800034199000000081e+04	1.209920437938398763e-01	7.621986502100787375e-02
1.799197106999999960e+04	1.261778062138784184e-01	7.751729174277623147e-02
1.798360820999999851e+04	1.315170493596884427e-01	7.882783099448772979e-02
1.797525337999999829e+04	1.370107788599995990e-01	8.015143101129555692e-02
1.796690657999999894e+04	1.426597998100959941e-01	8.148803106819120512e-02
1.795856780000000072e+04	1.484647340966354923e-01	8.283756770651255763e-02
1.795023702000000048e+04	1.544260135142455914e-01	8.419997479632540527e-02
1.794191423999999824e+04	1.605438507518384128e-01	8.557517861744325105e-02
1.793359944000000178e+04	1.668182606015782832e-01	8.696310438145432586e-02
1.792529261000000042e+04	1.732490312374316555e-01	8.836367129937670872e-02
1.791699374000000171e+04	1.798357244018827517e-01	8.977679419281577033e-02
1.790870281999999861e+04	1.865776688487646440e-01	9.120238348011758256e-02
1.790041982999999891e+04	1.934739625508793137e-01	9.264034690872591238e-02
1.789214476999999897e+04	2.005234419717719374e-01	9.409058434513797864e-02
1.788387762999999904e+04	2.077247011103059149e-01	9.555299293365798752e-02
1.787561837999999989e+04	2.150760964307093515e-01	9.702746896586074421e-02
1.786736703000000125e+04	2.225756890617641981e-01	9.851389718085998282e-02
1.785912356000000000e+04	2.302213025198782403e-01	1.000121632190372895e-01
1.785088795000000027e+04	2.380104932322358036e-01	1.015221483384826096e-01
1.784266020999999819e+04	2.459405182371592058e-01	1.030437238440123499e-01
1.783444029999999839e+04	2.540084091929382115e-01	1.045767658378177895e-01
1.782622824000000037e+04	2.622108639380796857e-01	1.061211348438526741e-01
1.781802400000000125e+04	2.705443526004309707e-01	1.076766962915399611e-01
1.780982757000000129e+04	2.790050481633509216e-01	1.092433074779897983e-01
1.780163894000000073e+04	2.875888457284228594e-01	1.108208212944430532e-01
1.779345809999999983e+04	2.962913629542640592e-01	1.124090862403840652e-01
1.778528503999999884e+04	3.051079411387949691e-01	1.140079464397326936e-01
1.777711975000000166e+04	3.140336469561217925e-01	1.156172416591179225e-01
1.776896222000000125e+04	3.230632748573504798e-01	1.172368073282388234e-01
1.776081244000000152e+04	3.321913501426309034e-01	1.188664745623034813e-01
1.775267037999999957e+04	3.414121554795052083e-01	1.205060742280083391e-01
1.774453605999999854e+04	3.507196559788522960e-01	1.221554228664749608e-01
1.773640943999999945e+04	3.601076291507135374e-01	1.238143449072900831e-01
1.772829052999999840e+04	3.695695451404508169e-01	1.254826504304374091e-01
1.772017930999999953e+04	3.790986650449346684e-01	1.271601514608873829e-01
1.771207575999999972e+04	3.886880138143495866e-01	1.288466559391679978e-01
1.770397988999999870e+04	3.983303521300132211e-01	1.305419614548843643e-01
1.769589168000000063e+04	4.080182558740682031e-01	1.322458677731278009e-01
1.768781110999999873e+04	4.177440900312374694e-01	1.339581706886130430e-01
1.767973818000000028e+04	4.274999941097125111e-01	1.356786577919216752e-01
1.767167287999999826e+04	4.372779284622037577e-01	1.374071148410909438e-01
1.766361519000000044e+04	4.470696854375662554e-01	1.391433258686356200e-01
1.765556510999999955e+04	4.568668644260224787e-01	1.408870667715990677e-01
1.764752261999999973e+04	4.666609325013753584e-01	1.426381139806974507e-01
1.763948771000000124e+04	4.764432005190720743e-01	1.443962380426882519e-01
1.763146038000000044e+04	4.862048361903672511e-01	1.461612036200771736e-01
1.762344060000000172e+04	4.959369262685899282e-01	1.479327783530913210e-01
1.761542838000000120e+04	5.056304054917681867e-01	1.497107175015527092e-01
1.760742369999999937e+04	5.152761559971745786e-01	1.514947794423289196e-01
1.759942655000000013e+04	5.248649735280470630e-01	1.532847169053691838e-01
1.759143691000000035e+04	5.343876065900229344e-01	1.550802814933176788e-01
1.758345478999999978e+04	5.438347242793614145e-01	1.568812147484804076e-01
1.757548015999999916e+04	5.531970152033988120e-01	1.586872639737629820e-01
1.756751301999999851e+04	5.624651203602545335e-01	1.604981665304806016e-01
1.755955336000000170e+04	5.716296966992441275e-01	1.623136589254640660e-01
1.755160115999999834e+04	5.806814328264927605e-01	1.641334769237481894e-01
1.754365641999999934e+04	5.896110311472904097e-01	1.659573487603593078e-01
1.753571912000000157e+04	5.984092698154984680e-01	1.677850043689029791e-01
1.752778926000000138e+04	6.070669742737805352e-01	1.696161662766437761e-01
1.751986681999999928e+04	6.155750780173149250e-01	1.714505588927892621e-01
1.751195179999999891e+04	6.239245953416822088e-01	1.732878993525625022e-01
1.750404418000000078e+04	6.321066805605217720e-01	1.751279068596556243e-01
1.749614395000000150e+04	6.401126120016831234e-01	1.769702958191471942e-01
1.748825111000000106e+04	6.479338089980112292e-01	1.788147758948998300e-01
1.748036563999999998e+04	6.555618774721779785e-01	1.806610591041147851e-01
1.747248752999999851e+04	6.629885950757388180e-01	1.825088529047944330e-01
1.746461677000000054e+04	6.702059365695697268e-01	1.843578626133049181e-01
1.745675335999999879e+04	6.772060798445809215e-01	1.862077891394627038e-01
1.744889727000000130e+04	6.839814556584412619e-01	1.880583384906129030e-01
1.744104851000000053e+04	6.905246999830784160e-01	1.899092053877286246e-01
1.743320706000000064e+04	6.968287285652930985e-01	1.917600898392484432e-01
1.742537290999999823e+04	7.028867151388459300e-01	1.936106878148906307e-01
1.741754605000000083e+04	7.086921126541024796e-01	1.954606936942466788e-01
1.740972646000000168e+04	7.142386721048615827e-01	1.973098027272749133e-01
1.740191415000000052e+04	7.195204257807819026e-01	1.991577016705673164e-01
1.739410910000000149e+04	7.245317405155078383e-01	2.010040830732889583e-01
1.738631130000000121e+04	7.292672990055201199e-01	2.028486359167482322e-01
1.737852073999999993e+04	7.337221164158326259e-01	2.046910480772005103e-01
1.737073741000000155e+04	7.378915490303081803e-01	2.065310064250716338e-01
1.736296129999999903e+04	7.417713021827418984e-01	2.083681969248060983e-01
1.735519239999999991e+04	7.453574374504260414e-01	2.102023047352781226e-01
1.734743070000000080e+04	7.486463790942127217e-01	2.120330143107364285e-01
1.733967618999999831e+04	7.516349197312697239e-01	2.138600095022115399e-01
1.733192885000000024e+04	7.543202284999149798e-01	2.156829760107172034e-01
1.732418868999999904e+04	7.566998416889905155e-01	2.175015920803171354e-01
1.731645568999999887e+04	7.587716868516498625e-01	2.193155427193997364e-01
1.730872983999999997e+04	7.605340710607846333e-01	2.211245103878738127e-01
1.730101111999999921e+04	7.619856879606181632e-01	2.229281797890292904e-01
1.729329953999999998e+04	7.631256115550779651e-01	2.247262286303499945e-01
1.728559507999999914e+04	7.639533076063315109e-01	2.265183417479144645e-01
1.727789773000000059e+04	7.644686250276393480e-01	2.283042018575610344e-01
1.727020748000000094e+04	7.646717964965610292e-01	2.300834919974183157e-01
1.726252432000000044e+04	7.645634362097809555e-01	2.318558956312238850e-01
1.725484823999999935e+04	7.641445368722324938e-01	2.336210967515560122e-01
1.724717923000000155e+04	7.634164659340545445e-01	2.353787799829237248e-01
1.723951728000000003e+04	7.623809610909348944e-01	2.371286306846693004e-01
1.723186238999999841e+04	7.610401270162564513e-01	2.388703327827532419e-01
1.722421453000000110e+04	7.593964220352257266e-01	2.406035779647741901e-01
1.721657371000000057e+04	7.574526647815410518e-01	2.423280498775967906e-01
1.720893991000000096e+04	7.552120128938910604e-01	2.440434401154449318e-01
1.720131312999999864e+04	7.526779668494298914e-01	2.457494370147974005e-01
1.719369335000000137e+04	7.498543497404926983e-01	2.474457347424804943e-01
1.718608055999999851e+04	7.467453072140288750e-01	2.491320266588173959e-01
1.717847475000000122e+04	7.433552951149271504e-01	2.508080076692799643e-01
1.717087591999999859e+04	7.396890743565375237e-01	2.524733721379563423e-01
1.716328406000000177e+04	7.357516913582955453e-01	2.541278183945327451e-01
1.715569915000000037e+04	7.315484651389633219e-01	2.557710487710473934e-01
1.714812117999999828e+04	7.270849862061621316e-01	2.574027653385606018e-01
1.714055015999999887e+04	7.223671128174911082e-01	2.590226679354503680e-01
1.713298605999999927e+04	7.174009216490752072e-01	2.606304671154448527e-01
1.712542886999999973e+04	7.121927309294916464e-01	2.622258713343426084e-01
1.711787859000000026e+04	7.067490835084253575e-01	2.638085892744072569e-01
1.711033522000000085e+04	7.010767275962556111e-01	2.653783320872158402e-01
1.710279872999999861e+04	6.951825794370102285e-01	2.669348196608024582e-01
1.709526912000000084e+04	6.890737549205259160e-01	2.684777682234209539e-01
1.708774638000000050e+04	6.827575261375080640e-01	2.700068987721271907e-01
1.708023050000000148e+04	6.762413149672948931e-01	2.715219350719486613e-01
1.707272147000000041e+04	6.695326792215311462e-01	2.730226037425322883e-01
1.706521928000000116e+04	6.626392987440959947e-01	2.745086343435515497e-01
1.705772393000000011e+04	6.555689710526445557e-01	2.759797575053071772e-01
1.705023540000000139e+04	6.483295692540678168e-01	2.774357109095114682e-01
1.704275368000000162e+04	6.409290559194706915e-01	2.788762334366521878e-01
1.703527877000000080e+04	6.333754704838441274e-01	2.803010653394037432e-01
1.702781064999999944e+04	6.256768853870964264e-01	2.817099540501559751e-01
1.702034932000000117e+04	6.178414329878937350e-01	2.831026466345343828e-01
1.701289476999999897e+04	6.098772618174388427e-01	2.844788955765567562e-01
1.700544699000000037e+04	6.017925334746517807e-01	2.858384569370374106e-01
1.699800595999999859e+04	5.935953986574712404e-01	2.871810922199974914e-01
1.699057168000000092e+04	5.852940175310544779e-01	2.885065630194416086e-01
1.698314414000000033e+04	5.768965147173770180e-01	2.898146365554652992e-01
1.697572333000000071e+04	5.684109780245223398e-01	2.911050839062948592e-01
1.696830924999999843e+04	5.598454583355507719e-01	2.923776783694828074e-01
1.696090188000000126e+04	5.512079236097121582e-01	2.936322006878079316e-01
1.695350120999999854e+04	5.425062822501530713e-01	2.948684339058846304e-01
1.694610723000000144e+04	5.337483610923949851e-01	2.960861651814476470e-01
1.693871993999999904e+04	5.249419071139750370e-01	2.972851842337668749e-01
1.693133932999999888e+04	5.160945538673414879e-01	2.984652866964163653e-01
1.692396538000000146e+04	5.072138117053859308e-01	2.996262740531751567e-01
1.691659809999999925e+04	4.983071070269606273e-01	3.007679474187661683e-01
1.690923746000000028e+04	4.893816893164210091e-01	3.018901185501447482e-01
1.690188346000000092e+04	4.804447075569559522e-01	3.029925989875100756e-01
1.689453609000000142e+04	4.715031542692842970e-01	3.040752063266508598e-01
1.688719535000000178e+04	4.625638825829093692e-01	3.051377612691903440e-01
1.687986121999999887e+04	4.536335629803356362e-01	3.061800920234253320e-01
1.687253369000000021e+04	4.447187135895996901e-01	3.072020299393211085e-01
1.686521275999999853e+04	4.358256943881114176e-01	3.082034096816228530e-01
1.685789842000000135e+04	4.269606775404819476e-01	3.091840720593510006e-01
1.685059064999999828e+04	4.181296426878962635e-01	3.101438639282424470e-01
1.684328945999999996e+04	4.093384208942745239e-01	3.110826329998072626e-01
1.683599481999999989e+04	4.005926062736726023e-01	3.120002369992732616e-01
1.682870673000000170e+04	3.918976369491494194e-01	3.128965346276601500e-01
1.682142519000000175e+04	3.832587556867564915e-01	3.137713895750464110e-01
1.681415018000000055e+04	3.746809837895206940e-01	3.146246728675219373e-01
1.680688168999999834e+04	3.661691547797072954e-01	3.154562592170526703e-01
1.679961972999999853e+04	3.577279239356595530e-01	3.162660260880446605e-01
1.679236426999999821e+04	3.493616972004414678e-01	3.170538604393857152e-01
1.678511530000000130e+04	3.410747005607333571e-01	3.178196519077746696e-01
1.677787283000000025e+04	3.328709786659478365e-01	3.185632931188343564e-01
1.677063683999999921e+04	3.247543378650654122e-01	3.192846849120901109e-01
1.676340731999999844e+04	3.167283923865171213e-01	3.199837320995495560e-01
1.675618426000000181e+04	3.087965535665256889e-01	3.206603445488374060e-01
1.674896765999999843e+04	3.009620417032734530e-01	3.213144363021183114e-01
1.674175750999999946e+04	2.932278654772166870e-01	3.219459274583326147e-01
1.673455380000000150e+04	2.855968348365168219e-01	3.225547431973911361e-01
1.672735651000000144e+04	2.780715526453097497e-01	3.231408145832556089e-01
1.672016563999999926e+04	2.706544484544354257e-01	3.237040761077270012e-01
1.671298118999999861e+04	2.633477594861344251e-01	3.242444674746961519e-01
1.670580313999999998e+04	2.561535135763191029e-01	3.247619350105860336e-01
1.669863148999999976e+04	2.490735729675437604e-01	3.252564286527426241e-01
1.669146621999999843e+04	2.421095975778984333e-01	3.257279048276485733e-01
1.668430732999999964e+04	2.352630880529980317e-01	3.261763236862428306e-01
1.667715481000000000e+04	2.285353599933244717e-01	3.266016511481749651e-01
1.667000864999999976e+04	2.219275578609344879e-01	3.270038581860204019e-01
