Wavenumber	Major Gaussian	Minor Gaussian
1.667000864999999976e+04	1.958689330333403811e-01	3.797419941960830658e-01
1.666286883999999918e+04	1.901805934873000148e-01	3.795312232242443184e-01
1.665573537999999826e+04	1.845981439326279394e-01	3.792988927392765275e-01
1.664860825000000114e+04	1.791221603495544434e-01	3.790451000623770716e-01
1.664148745000000054e+04	1.737531012819755472e-01	3.787699465170118462e-01
1.663437297000000035e+04	1.684912884211573758e-01	3.784735363924262019e-01
1.662726480000000083e+04	1.633369185784046829e-01	3.781559772094144067e-01
1.662016292999999860e+04	1.582900678334403233e-01	3.778173796750002311e-01
1.661306735000000117e+04	1.533506957435019913e-01	3.774578576365147931e-01
1.660597806000000128e+04	1.485186563452144393e-01	3.770775285864382265e-01
1.659889504999999917e+04	1.437936885298094492e-01	3.766765126015083065e-01
1.659181829999999900e+04	1.391754210947434012e-01	3.762549321463880547e-01
1.658474782000000050e+04	1.346634030464431697e-01	3.758129144379997455e-01
1.657768359000000055e+04	1.302570687967578855e-01	3.753505878223101222e-01
1.657062559999999939e+04	1.259557687611595200e-01	3.748680840787025903e-01
1.656357384000000093e+04	1.217587670993545007e-01	3.743655377894336556e-01
1.655652832000000126e+04	1.176652575138643492e-01	3.738430878014874503e-01
1.654948901000000114e+04	1.136743325437560015e-01	3.733008727552248329e-01
1.654245591000000059e+04	1.097850288462714763e-01	3.727390361520663831e-01
1.653542901999999958e+04	1.059963133527644652e-01	3.721577242072878211e-01
1.652840831999999864e+04	1.023070770713456340e-01	3.715570840576833400e-01
1.652139381000000139e+04	9.871616076402393858e-02	3.709372670183970766e-01
1.651438547000000108e+04	9.522233796839250919e-02	3.702984251090252199e-01
1.650738331000000107e+04	9.182434424063579126e-02	3.696407154883882273e-01
1.650038729999999850e+04	8.852084649108395153e-02	3.689642939516769027e-01
1.649339745000000039e+04	8.531048563675541763e-02	3.682693223910580849e-01
1.648641374999999971e+04	8.219185136184931073e-02	3.675559630784189791e-01
1.647943618000000060e+04	7.916349132934967503e-02	3.668243794009653502e-01
1.647246473999999944e+04	7.622392782106579556e-02	3.660747389399935936e-01
1.646549942000000010e+04	7.337164787338629202e-02	3.653072103389150560e-01
1.645854021999999895e+04	7.060511509093693461e-02	3.645219653988252539e-01
1.645158712000000014e+04	6.792276093317246854e-02	3.637191756523035502e-01
1.644464012000000002e+04	6.532300378667008078e-02	3.628990168223275581e-01
1.643769919999999911e+04	6.280423659110490053e-02	3.620616641503316413e-01
1.643076437000000078e+04	6.036484823199007865e-02	3.612072983086668243e-01
1.642383560999999827e+04	5.800320461998970112e-02	3.603360981076697001e-01
1.641691291999999885e+04	5.571766930745613439e-02	3.594482465365387847e-01
1.640999628999999914e+04	5.350659562764877725e-02	3.585439270000031486e-01
1.640308569999999963e+04	5.136832974829075998e-02	3.576233231389185363e-01
1.639618115000000034e+04	4.930122241646815728e-02	3.566866227607219386e-01
1.638928264000000127e+04	4.730362457837493373e-02	3.557340152431071045e-01
1.638239016000000083e+04	4.537388684776534620e-02	3.547656900608653907e-01
1.637550368999999955e+04	4.351036208256941346e-02	3.537818366113286150e-01
1.636862322999999924e+04	4.171141553048911960e-02	3.527826484351935243e-01
1.636174877000000015e+04	3.997541836064479048e-02	3.517683189357888041e-01
1.635488031000000046e+04	3.830075468195671962e-02	3.507390442284968324e-01
1.634801783000000069e+04	3.668581586255628690e-02	3.496950186027799057e-01
1.634116133000000082e+04	3.512901185990569691e-02	3.486364404626556834e-01
1.633431079999999929e+04	3.362876542626735965e-02	3.475635077661722860e-01
1.632746623999999974e+04	3.218351803922757381e-02	3.464764210589177384e-01
1.632062763000000086e+04	3.079172481331527225e-02	3.453753786672608128e-01
1.631379497000000083e+04	2.945186413936563483e-02	3.442605829984842214e-01
1.630696824999999990e+04	2.816243249015584760e-02	3.431322357126109779e-01
1.630014745000000039e+04	2.692194579623598261e-02	3.419905375636759781e-01
1.629333258999999998e+04	2.572894929155917706e-02	3.408356967696146711e-01
1.628652363999999943e+04	2.458200216377913125e-02	3.396679138437026513e-01
1.627972060000000056e+04	2.347969266425764187e-02	3.384873949961940132e-01
1.627292345000000023e+04	2.242063019508782132e-02	3.372943435607936302e-01
1.626613220999999976e+04	2.140345533912717257e-02	3.360889704543196799e-01
1.625934684999999990e+04	2.042682652982788158e-02	3.348714782797881928e-01
1.625256735999999910e+04	1.948943144961670301e-02	3.336420735543434435e-01
1.624579375000000073e+04	1.858998685311123375e-02	3.324009668528676298e-01
1.623902599999999984e+04	1.772723213580360002e-02	3.311483636435453848e-01
1.623226410000000033e+04	1.689993519251578938e-02	3.298844714745412521e-01
1.622550806000000011e+04	1.610689352045395484e-02	3.286095019144665841e-01
1.621875784999999996e+04	1.534692729201221628e-02	3.273236591990027478e-01
1.621201346999999987e+04	1.461888780161066555e-02	3.260271533489617624e-01
1.620527492999999959e+04	1.392165480327544301e-02	3.247201964889498416e-01
1.619854219000000012e+04	1.325413049898279544e-02	3.234029910937020191e-01
1.619181526999999915e+04	1.261525077800187446e-02	3.220757513188483578e-01
1.618509415000000081e+04	1.200397500768434975e-02	3.207386834756993377e-01
1.617837881999999991e+04	1.141929097645061342e-02	3.193919957268224197e-01
1.617166928999999982e+04	1.086021535224345955e-02	3.180359001518755502e-01
1.616496552999999949e+04	1.032578845702634626e-02	3.166706005918168976e-01
1.615826754000000074e+04	9.815079966444498205e-03	3.152963067144884390e-01
1.615157531999999992e+04	9.327185996009427701e-03	3.139132279770349143e-01
1.614488885999999911e+04	8.861228146551372239e-03	3.125215714926080079e-01
1.613820815000000039e+04	8.416354006595974657e-03	3.111215440179246894e-01
1.613153318000000036e+04	7.991736815659379600e-03	3.097133519124478651e-01
1.612486393999999927e+04	7.586575105493925143e-03	3.082972010981283595e-01
1.611820044000000053e+04	7.200093454449712528e-03	3.068733013067097004e-01
1.611154264999999941e+04	6.831538587200734064e-03	3.054418532317157986e-01
1.610489057999999932e+04	6.480183605989940122e-03	3.040030655834923823e-01
1.609824421000000075e+04	6.145323620760107658e-03	3.025571400340144601e-01
1.609160354999999981e+04	5.826278485379528943e-03	3.011042841545764626e-01
1.608496857000000091e+04	5.522388876038498290e-03	2.996446961197588021e-01
1.607833928000000014e+04	5.233019676349954553e-03	2.981785821724585728e-01
1.607171565999999984e+04	4.957556243616430096e-03	2.967061412195898251e-01
1.606509771000000001e+04	4.695406170539141895e-03	2.952275758244412573e-01
1.605848543000000063e+04	4.445997871706033021e-03	2.937430877817002739e-01
1.605187880000000041e+04	4.208779402738034060e-03	2.922528735591842231e-01
1.604527781999999934e+04	3.983219479072888647e-03	2.907571332442432377e-01
1.603868247999999949e+04	3.768805861044448053e-03	2.892560637702507043e-01
1.603209276999999929e+04	3.565045245340077440e-03	2.877498611243825555e-01
1.602550869000000057e+04	3.371463056565972716e-03	2.862387226161376974e-01
1.601893022000000019e+04	3.187602064756227174e-03	2.847228399654480602e-01
1.601235736999999972e+04	3.013023329359784327e-03	2.832024107701366922e-01
1.600579011999999966e+04	2.847304033255837474e-03	2.816776246502762926e-01
1.599922847000000002e+04	2.690038361337054960e-03	2.801486747620580142e-01
1.599267240999999922e+04	2.540836228756995861e-03	2.786157508252469217e-01
1.598612194000000090e+04	2.399323285698902117e-03	2.770790437542701712e-01
1.597957703000000038e+04	2.265139592058161826e-03	2.755387362397756501e-01
1.597303770000000077e+04	2.137940824760244975e-03	2.739950215269214562e-01
1.596650393000000076e+04	2.017395946104741378e-03	2.724480822266002189e-01
1.595997572000000036e+04	1.903187972319245712e-03	2.708981044167665941e-01
1.595345305000000008e+04	1.795012787650956954e-03	2.693452681483754496e-01
1.594693591999999990e+04	1.692579405954276316e-03	2.677897569182171589e-01
1.594042432000000008e+04	1.595609019915065693e-03	2.662317505193379508e-01
1.593391826000000037e+04	1.503835032013349244e-03	2.646714321915754620e-01
1.592741770999999972e+04	1.417001787071032462e-03	2.631089742148163824e-01
1.592092266999999993e+04	1.334865173268969885e-03	2.615445546616037009e-01
1.591443313999999918e+04	1.257191769590054612e-03	2.599783502046627004e-01
1.590794909999999982e+04	1.183758240634298327e-03	2.584105312541256638e-01
1.590147055999999975e+04	1.114351541100465836e-03	2.568412740157127727e-01
1.589499750999999924e+04	1.048767965205421376e-03	2.552707483921167753e-01
1.588852993000000060e+04	9.868129387276649341e-04	2.536991203553894958e-01
1.588206782000000021e+04	9.283009571066483433e-04	2.521265592182438953e-01
1.587561117000000013e+04	8.730549427386728864e-04	2.505532303361568403e-01
1.586915998000000036e+04	8.209060949896992022e-04	2.489792999566817766e-01
1.586271423999999934e+04	7.716933966363213881e-04	2.474049303294394153e-01
1.585627393999999913e+04	7.252633928677216157e-04	2.458302821230016200e-01
1.584983907999999974e+04	6.814699525556557492e-04	2.442555168588499692e-01
1.584340964999999960e+04	6.401738292338989521e-04	2.426807920067228508e-01
1.583698564000000079e+04	6.012424530504223603e-04	2.411062634126570070e-01
1.583056704999999965e+04	5.645497087066770215e-04	2.395320877396496795e-01
1.582415386000000035e+04	5.299754939448413213e-04	2.379584150984051238e-01
1.581774608000000080e+04	4.974057380798841289e-04	2.363854013007917476e-01
1.581134368999999970e+04	4.667318275192570715e-04	2.348131931258509164e-01
1.580494669000000067e+04	4.378506255237745869e-04	2.332419405802324541e-01
1.579855507000000034e+04	4.106640870678704750e-04	2.316717895231133195e-01
1.579216883000000053e+04	3.850791238261975905e-04	2.301028865681457591e-01
1.578578794999999991e+04	3.610072648457994201e-04	2.285353717044357746e-01
1.577941243000000031e+04	3.383646068007230734e-04	2.269693881147948067e-01
1.577304226999999992e+04	3.170715250469600521e-04	2.254050772531503710e-01
1.576667746000000079e+04	2.970524492254231512e-04	2.238425763809812064e-01
1.576031797999999981e+04	2.782356856708538572e-04	2.222820185642952473e-01
1.575396384000000035e+04	2.605533533013451673e-04	2.207235424824641468e-01
1.574761503000000084e+04	2.439410580239512996e-04	2.191672801496119261e-01
1.574127153999999973e+04	2.283377907525602527e-04	2.176133618204929843e-01
1.573493336000000090e+04	2.136857672153681653e-04	2.160619159862119665e-01
1.572860049000000072e+04	1.999302952553590261e-04	2.145130718150616012e-01
1.572227291999999943e+04	1.870195814038957233e-04	2.129669542528958293e-01
1.571595065000000068e+04	1.749046333488363800e-04	2.114236889105271799e-01
1.570963365999999951e+04	1.635390663901494619e-04	2.098833947367943487e-01
1.570332194999999956e+04	1.528790503646457741e-04	2.083461937802740804e-01
1.569701552000000083e+04	1.428831438551753108e-04	2.068122062966942232e-01
1.569071435000000019e+04	1.335121469663679136e-04	2.052815458911494140e-01
1.568441844999999921e+04	1.247290644818311884e-04	2.037543316708513297e-01
1.567812780000000021e+04	1.164989078022846738e-04	2.022306736698722129e-01
1.567184238999999980e+04	1.087886512452672160e-04	2.007106825697704267e-01
1.566556222999999954e+04	1.015671395073396524e-04	1.991944720941335178e-01
1.565928730999999971e+04	9.480494397610241344e-05	1.976821493353934645e-01
1.565301761000000079e+04	8.847428927971334983e-05	1.961738172010122627e-01
1.564675312999999915e+04	8.254899730705483429e-05	1.946695816354725161e-01
1.564049387000000024e+04	7.700438135086331919e-05	1.931695467884957940e-01
1.563423982000000069e+04	7.181715978517851735e-05	1.916738126272035103e-01
1.562799097000000074e+04	6.696539150670148175e-05	1.901824773475120078e-01
1.562174731000000065e+04	6.242840450648715002e-05	1.886956373779515028e-01
1.561550885000000017e+04	5.818674101037929296e-05	1.872133921303312520e-01
1.560927556000000004e+04	5.422205159836940676e-05	1.857358297424084592e-01
1.560304745999999977e+04	5.051709388349288286e-05	1.842630484517501777e-01
1.559682452000000012e+04	4.705561029431141421e-05	1.827951328968162870e-01
1.559060675000000083e+04	4.382232710512257168e-05	1.813321754184891721e-01
1.558439413000000059e+04	4.080286158535944028e-05	1.798742595393637289e-01
1.557818666999999914e+04	3.798370309879850075e-05	1.784214740860123050e-01
1.557198435000000063e+04	3.535213621159320264e-05	1.769738991152669250e-01
1.556578715999999986e+04	3.289621511042725802e-05	1.755316153143832159e-01
1.555959511000000020e+04	3.060472270784180053e-05	1.740947062928741018e-01
1.555340818000000036e+04	2.846711077391618361e-05	1.726632469696182670e-01
1.554722637000000032e+04	2.647348046235137759e-05	1.712373151999739829e-01
1.554104968000000008e+04	2.461453758191109345e-05	1.698169871213841275e-01
1.553487809000000016e+04	2.288155255221718375e-05	1.684023325835766471e-01
1.552871160000000054e+04	2.126633954369456868e-05	1.669934243550958985e-01
1.552255019999999968e+04	1.976121639431443024e-05	1.655903312373280811e-01
1.551639388999999937e+04	1.835898040818688171e-05	1.641931226426758261e-01
1.551024265999999989e+04	1.705287558387302317e-05	1.628018640492827074e-01
1.550409650999999940e+04	1.583657081524004811e-05	1.614166215493125500e-01
1.549795542000000023e+04	1.470412891934567154e-05	1.600374550934146045e-01
1.549181940000000031e+04	1.364999261654353349e-05	1.586644297497447342e-01
1.548568843000000015e+04	1.266895116282801434e-05	1.572976022396472828e-01
1.547956250999999975e+04	1.175612820794648935e-05	1.559370321566861672e-01
1.547344163999999910e+04	1.090695814583083432e-05	1.545827774769621410e-01
1.546732580000000053e+04	1.011716489994996029e-05	1.532348901701677535e-01
1.546121499000000040e+04	9.382749751407787624e-06	1.518934250609498549e-01
1.545510921000000053e+04	8.699971582985457788e-06	1.505584353891799565e-01
1.544900844999999936e+04	8.065330152892595479e-06	1.492299706478179278e-01
1.544291268999999920e+04	7.475551619023267139e-06	1.479080766392691926e-01
1.543682194999999956e+04	6.927579178334488256e-06	1.465928063077789889e-01
1.543073619999999937e+04	6.418551331700816852e-06	1.452842002573876690e-01
1.542465545000000020e+04	5.945797732988305896e-06	1.439823062218299476e-01
1.541857969000000048e+04	5.506822149561013777e-06	1.426871661294269733e-01
1.541250890000000072e+04	5.099292645959294389e-06	1.413988183266504939e-01
1.540644310000000041e+04	4.721034434455960760e-06	1.401173081785380137e-01
1.540038226000000031e+04	4.370014196180984598e-06	1.388426690056246138e-01
1.539432638000000043e+04	4.044336128050711174e-06	1.375749390462514543e-01
1.538827547000000050e+04	3.742231728188637031e-06	1.363141571671949159e-01
1.538222949999999946e+04	3.462049300195218817e-06	1.350603524829875890e-01
1.537618848000000071e+04	3.202250329681489622e-06	1.338135610383487384e-01
1.537015240000000085e+04	2.961399366805575513e-06	1.325738133299003696e-01
1.536412125000000015e+04	2.738158330800258656e-06	1.313411384972255347e-01
1.535809503000000041e+04	2.531280521134107527e-06	1.301155663656373696e-01
1.535207373000000007e+04	2.339603953650737990e-06	1.288971233724477139e-01
1.534605733999999939e+04	2.162046209176093094e-06	1.276858346401745503e-01
1.534004586000000018e+04	1.997599476575101012e-06	1.264817259887750234e-01
1.533403929000000062e+04	1.845325317248271472e-06	1.252848219107175476e-01
1.532803760999999940e+04	1.704349638109731632e-06	1.240951416309239858e-01
1.532204082000000017e+04	1.573859407147513228e-06	1.229127070918901998e-01
1.531604891999999927e+04	1.453098068184024778e-06	1.217375389514757100e-01
1.531006189000000086e+04	1.341361418266892667e-06	1.205696527063520734e-01
1.530407973999999922e+04	1.237995047020728141e-06	1.194090684864746454e-01
1.529810246000000006e+04	1.142390062057937279e-06	1.182558012897739624e-01
1.529213004000000001e+04	1.053980409016432618e-06	1.171098649301079292e-01
1.528616246999999930e+04	9.722399723498641335e-07	1.159712720521965112e-01
1.528019974999999977e+04	8.966799853332664414e-07	1.148400360383539376e-01
1.527424187999999958e+04	8.268463356921328711e-07	1.137161690883237014e-01
1.526828883999999925e+04	7.623169930926200987e-07	1.125996784938165934e-01
1.526234064000000035e+04	7.027003594249616088e-07	1.114905760580324201e-01
1.525639725999999973e+04	6.476325480787497793e-07	1.103888668576883114e-01
1.525045869999999923e+04	5.967759729783031760e-07	1.092945586081922188e-01
1.524452495000000090e+04	5.498172455293033659e-07	1.082076560903128676e-01
1.523859600999999930e+04	5.064656616017005394e-07	1.071281648505039430e-01
1.523267187999999987e+04	4.664515346954298295e-07	1.060560893565648116e-01
1.522675253999999950e+04	4.295246101801612522e-07	1.049914294263141756e-01
1.522083798999999999e+04	3.954529646872591499e-07	1.039341874812968192e-01
1.521492822999999953e+04	3.640215784207875518e-07	1.028843649091478879e-01
1.520902324000000044e+04	3.350310511230860672e-07	1.018419585589644266e-01
1.520312303000000065e+04	3.082967466714189591e-07	1.008069696105249047e-01
1.519722759000000042e+04	2.836475022188621102e-07	9.977939473487837385e-02
1.519133690999999999e+04	2.609247725026222923e-07	9.875922967325589941e-02
1.518545097999999962e+04	2.399817296348202053e-07	9.774646925198882119e-02
1.517956981000000087e+04	2.206824877326527780e-07	9.674111080508945859e-02
1.517369338000000062e+04	2.029011525145764532e-07	9.574314561378423349e-02
1.516782167999999911e+04	1.865212395573927307e-07	9.475256581508885445e-02
1.516195471999999972e+04	1.714350102431742217e-07	9.376936603074004228e-02
1.515609249000000091e+04	1.575427321138004685e-07	9.279353663368884730e-02
1.515023497999999927e+04	1.447521562497189264e-07	9.182506717046248768e-02
1.514438219000000026e+04	1.329779919604526525e-07	9.086394801230275597e-02
1.513853410000000076e+04	1.221413394780648599e-07	8.991016543761629065e-02
1.513269072000000051e+04	1.121693163888268596e-07	8.896370982915691172e-02
1.512685203999999976e+04	1.029945242213809651e-07	8.802456750572980326e-02
1.512101806000000033e+04	9.455469767520557868e-08	8.709272562372978588e-02
1.511518875999999909e+04	8.679228314593094702e-08	8.616816739401617076e-02
1.510936413999999968e+04	7.965414608390840061e-08	8.525087848518543565e-02
1.510354420000000027e+04	7.309121350980416422e-08	8.434084380956394233e-02
1.509772892999999931e+04	6.705816256243209649e-08	8.343804599046415749e-02
1.509191832000000068e+04	6.151315377320353273e-08	8.254246696780970227e-02
1.508611238000000048e+04	5.641758754848402880e-08	8.165409106108204029e-02
1.508031107999999949e+04	5.173580947963743185e-08	8.077289579130816910e-02
1.507451444000000083e+04	4.743496393773171227e-08	7.989886563800267794e-02
1.506872243999999955e+04	4.348471214207721976e-08	7.903197835430322837e-02
1.506293506999999954e+04	3.985708165657628559e-08	7.817221260317909481e-02
1.505715234000000055e+04	3.652629054425207225e-08	7.731954938424251411e-02
1.505137422999999944e+04	3.346855215982484315e-08	7.647396464697051033e-02
1.504560074999999961e+04	3.066195681535028808e-08	7.563543815110200519e-02
1.503983187999999973e+04	2.808629814800739378e-08	7.480394469924821210e-02
1.503406761000000006e+04	2.572296328296283687e-08	7.397946001469149491e-02
1.502830796000000009e+04	2.355481646070608622e-08	7.316196352695444882e-02
1.502255290000000059e+04	2.156605550587619727e-08	7.235142699705693348e-02
1.501680242999999973e+04	1.974213943644187248e-08	7.154782594002923046e-02
1.501105654999999933e+04	1.806967944152977333e-08	7.075113533027214963e-02
1.500531524999999965e+04	1.653634733176219350e-08	6.996132824410665474e-02
1.499957853000000068e+04	1.513079897300311816e-08	6.917837864543026349e-02
1.499384638000000086e+04	1.384259271799525084e-08	6.840225864680285484e-02
1.498811880000000019e+04	1.266212387817168230e-08	6.763294125141491864e-02
1.498239578000000074e+04	1.158055509477416081e-08	6.687039765731928043e-02
1.497667730999999912e+04	1.058975864804186086e-08	6.611459863961184624e-02
1.497096339000000080e+04	9.682262320089091505e-09	6.536551586790814716e-02
1.496525401000000056e+04	8.851194568178117128e-09	6.462311927482534968e-02
1.495954917000000023e+04	8.090240295421800636e-09	6.388737968974894654e-02
1.495384886999999981e+04	7.393595312400228103e-09	6.315826752361594632e-02
1.494815308999999979e+04	6.755923822240961765e-09	6.243575025414795782e-02
1.494246183000000019e+04	6.172325980111537660e-09	6.171979755348434155e-02
1.493677510000000075e+04	5.638301628217541050e-09	6.101037995195823099e-02
1.493109287000000040e+04	5.149714084956729245e-09	6.030746263815460473e-02
1.492541515000000072e+04	4.702768361545319402e-09	5.961101544993588353e-02
1.491974193000000014e+04	4.293978585997259180e-09	5.892100541083067355e-02
1.491407320000000072e+04	3.920145026605141517e-09	5.823739924613891700e-02
1.490840897000000041e+04	3.578332259054547992e-09	5.756016577443669874e-02
1.490274921999999970e+04	3.265844851535417471e-09	5.688926991431231261e-02
1.489709395000000040e+04	2.980211017941690897e-09	5.622467869868866264e-02
1.489144314999999915e+04	2.719162855076933119e-09	5.556635770327426893e-02
1.488579682999999932e+04	2.480621213850209639e-09	5.491427455701287930e-02
1.488015495999999985e+04	2.262677881912260376e-09	5.426839201273025992e-02
1.487451756000000023e+04	2.063585268194314898e-09	5.362867832590995781e-02
1.486888460999999916e+04	1.881739913400582480e-09	5.299509693606922756e-02
1.486325610000000052e+04	1.715672606104138108e-09	5.236761222543549060e-02
1.485763204000000042e+04	1.564037541610068505e-09	5.174619057848825476e-02
1.485201240999999936e+04	1.425600846499443386e-09	5.113079484206742992e-02
1.484639722000000074e+04	1.299232944162343618e-09	5.052139096449780042e-02
1.484078644999999960e+04	1.183898553572076046e-09	4.991794143416973528e-02
1.483518010999999933e+04	1.078650214913566677e-09	4.932041180048020446e-02
1.482957818000000043e+04	9.826198508988918136e-10	4.872876422953646008e-02
1.482398065999999926e+04	8.950131312489104576e-10	4.814296286630240229e-02
1.481838754999999946e+04	8.151029684184286044e-10	4.756297168280321230e-02
1.481279883999999947e+04	7.422238111426293117e-10	4.698875346426707733e-02
1.480721451999999954e+04	6.757666840194889003e-10	4.642027087834331434e-02
1.480163459999999941e+04	6.151746744361592608e-10	4.585748849101069918e-02
1.479605905999999959e+04	5.599380340826524264e-10	4.530036770841251725e-02
1.479048790000000008e+04	5.095907711862542493e-10	4.474887185139272278e-02
1.478492110999999932e+04	4.637066770775162407e-10	4.420296314227192130e-02
1.477935870000000068e+04	4.218962295971303357e-10	4.366260565946733507e-02
1.477380064999999922e+04	3.838031253229256983e-10	4.312776046505205352e-02
1.476824695000000065e+04	3.491017925991532991e-10	4.259838954393941474e-02
1.476269762000000082e+04	3.174948781910496591e-10	4.207445764474065236e-02
1.475715263000000050e+04	2.887104032792822155e-10	4.155592470707939606e-02
1.475161197999999968e+04	2.625000690211910547e-10	4.104275346704720773e-02
1.474607567999999992e+04	2.386371084406812731e-10	4.053490750431158751e-02
1.474054370999999992e+04	2.169142910927563431e-10	4.003234758911197039e-02
1.473501605999999992e+04	1.971424380328530571e-10	3.953503540256175092e-02
1.472949274999999943e+04	1.791489276377326299e-10	3.904293527233286543e-02
1.472397374999999920e+04	1.627760186331226912e-10	3.855600702569479676e-02
1.471845905999999923e+04	1.478798363716639782e-10	3.807421316718016119e-02
1.471294867999999951e+04	1.343290807981517189e-10	3.759751617311471450e-02
1.470744261000000006e+04	1.220039460800737541e-10	3.712587849822297781e-02
1.470194082999999955e+04	1.107950924733431762e-10	3.665926089429924484e-02
1.469644334999999955e+04	1.006028465009828121e-10	3.619762667801040140e-02
1.469095015000000058e+04	9.133624837354504238e-11	3.574093664796942904e-02
1.468546124000000054e+04	8.291240450039253897e-11	3.528915412912066174e-02
1.467997660999999971e+04	7.525570432673443759e-11	3.484224080082185676e-02
1.467449625000000015e+04	6.829722288959885864e-11	3.440015839004309517e-02
1.466902016000000003e+04	6.197414988123586176e-11	3.396286947113059257e-02
1.466354833999999937e+04	5.622924250216883026e-11	3.353033664430070393e-02
1.465808077000000048e+04	5.101032163471635510e-11	3.310252098430022105e-02
1.465261744999999974e+04	4.626986918980362345e-11	3.267938520736558133e-02
1.464715839000000051e+04	4.196460567559599007e-11	3.226089283409182273e-02
1.464170355999999992e+04	3.805508177289348527e-11	3.184700438136988526e-02
1.463625297999999930e+04	3.450540838471356452e-11	3.143768424716421317e-02
1.463080662999999913e+04	3.128288030693522388e-11	3.103289386680929685e-02
1.462536450999999943e+04	2.835773553194849822e-11	3.063259626249803524e-02
1.461992661000000044e+04	2.570287727832883335e-11	3.023675379867067289e-02
1.461449293000000034e+04	2.329364869004085596e-11	2.984532965767278112e-02
1.460906346999999914e+04	2.110761128286546687e-11	2.945828709732975850e-02
1.460363820999999916e+04	1.912434137493963567e-11	2.907558805212346817e-02
1.459821716000000015e+04	1.732526963596490459e-11	2.869719668297450454e-02
1.459280031000000054e+04	1.569349798786556352e-11	2.832307583573092508e-02
1.458738766000000032e+04	1.421366092279758756e-11	2.795318915783138319e-02
1.458197919000000002e+04	1.287178062317281242e-11	2.758749904826527169e-02
1.457657490999999936e+04	1.165515551215368559e-11	2.722597006011629600e-02
1.457117481000000043e+04	1.055223372060495302e-11	2.686856550552028239e-02
1.456577887999999984e+04	9.552515202377651334e-12	2.651524883301306298e-02
1.456038711999999941e+04	8.646458867808652557e-12	2.616598427505987048e-02
1.455499952999999914e+04	7.825394281630043334e-12	2.582073617921280817e-02
1.454961609999999928e+04	7.081442010332378572e-12	2.547946838123222452e-02
1.454423682999999983e+04	6.407445225219514465e-12	2.514214549003893767e-02
1.453886169999999947e+04	5.796900728635695962e-12	2.480873100604901252e-02
1.453349072999999953e+04	5.243906578565051566e-12	2.447919105283198962e-02
1.452812389000000076e+04	4.743098082813990287e-12	2.415348881423165159e-02
1.452276118999999926e+04	4.289608135387518919e-12	2.383159007619566755e-02
1.451740262000000075e+04	3.879016313480160616e-12	2.351345955487281134e-02
1.451204817999999977e+04	3.507310857201602043e-12	2.319906271683123619e-02
1.450669786999999997e+04	3.170850582884458905e-12	2.288836517177242347e-02
1.450135167000000001e+04	2.866330021143551889e-12	2.258133153313603494e-02
1.449600957999999991e+04	2.590751147716117473e-12	2.227792774328082870e-02
1.449067159999999967e+04	2.341393958438011914e-12	2.197811989532716739e-02
1.448533772999999928e+04	2.115791022228602444e-12	2.168187423575746939e-02
1.448000794999999925e+04	1.911703602098293955e-12	2.138915607466986002e-02
1.447468226999999933e+04	1.727102590385982328e-12	2.109993254945278368e-02
1.446936067000000003e+04	1.560147032225889627e-12	2.081416933142969661e-02
1.446404317000000083e+04	1.409169060114078309e-12	2.053183441446713997e-02
1.445872974000000067e+04	1.272655295673028782e-12	2.025289329905108002e-02
1.445342037999999957e+04	1.149234859826015604e-12	1.997731327181895972e-02
1.444811510000000089e+04	1.037665508048606086e-12	1.970506229782213736e-02
1.444281387999999970e+04	9.368209277299104598e-13	1.943610697573686444e-02
1.443751672999999937e+04	8.456811978964943166e-13	1.917041561873816108e-02
1.443222363000000041e+04	7.633218209775699879e-13	1.890795521184968422e-02
1.442693457999999919e+04	6.889057070952274126e-13	1.864869393573915027e-02
1.442164957999999933e+04	6.216746810295894781e-13	1.839260014795265213e-02
1.441636861999999928e+04	5.609420227318939729e-13	1.813964190834492507e-02
1.441109170000000086e+04	5.060860429750638964e-13	1.788978794961790936e-02
1.440581881000000067e+04	4.565437872913439497e-13	1.764300672054286076e-02
1.440054996000000028e+04	4.118058206903109579e-13	1.739926779412061253e-02
1.439528512000000046e+04	3.714107116902067270e-13	1.715853908765506766e-02
1.439002431000000070e+04	3.349412430237564204e-13	1.692079101394389565e-02
1.438476750999999967e+04	3.020195852567124560e-13	1.668599235368834963e-02
1.437951471999999922e+04	2.723040180070506565e-13	1.645411299463845137e-02
1.437426593999999932e+04	2.454853861416801832e-13	1.622512301294026446e-02
1.436902115000000049e+04	2.212839440158287291e-13	1.599899181702899714e-02
1.436378037000000040e+04	1.994468528870718510e-13	1.577569074053187387e-02
1.435854357999999957e+04	1.797452867035156918e-13	1.555518959381517810e-02
1.435331077000000005e+04	1.619723832329796017e-13	1.533745883297367614e-02
1.434808194999999978e+04	1.459411766838207536e-13	1.512246994396864233e-02
1.434285709999999926e+04	1.314825555102775536e-13	1.491019337515020471e-02
1.433763623000000007e+04	1.184437428244749771e-13	1.470060100494270140e-02
1.433241933000000063e+04	1.066866061075990022e-13	1.449366409877791279e-02
1.432720638999999937e+04	9.608632082508169089e-14	1.428935413654638768e-02
1.432199741999999969e+04	8.653013632528377676e-14	1.408764358258391552e-02
1.431679239000000052e+04	7.791611525431725402e-14	1.388850355787364654e-02
1.431159132999999929e+04	7.015226864164892575e-14	1.369190768965254136e-02
