Wavenumber	Minor Gaussian	Major Gaussian
1.945214884000000166e+04	5.558046094335918816e-08	5.186672956687744460e-03
1.944232305999999880e+04	6.438674643521735818e-08	5.349818408148785710e-03
1.943250750999999946e+04	7.452732839450234097e-08	5.517299654110231939e-03
1.942270218999999997e+04	8.619464117232712591e-08	5.689205352477091047e-03
1.941290707000000111e+04	9.960742473125266484e-08	5.865625716936310845e-03
1.940312213999999949e+04	1.150140383021166599e-07	6.046651642048934093e-03
1.939334737999999925e+04	1.326962684756571272e-07	6.232375221044897731e-03
1.938358279000000039e+04	1.529734914476098332e-07	6.422889166377798893e-03
1.937382833000000028e+04	1.762075051855891437e-07	6.618287962987188730e-03
1.936408399999999892e+04	2.028076197859825112e-07	6.818666294319540230e-03
1.935434977000000072e+04	2.332366795770421610e-07	7.024120418171025601e-03
1.934462565000000177e+04	2.680173876977079585e-07	7.234746698360790436e-03
1.933491159999999945e+04	3.077398641228125886e-07	7.450643502801152125e-03
1.932520761000000130e+04	3.530694604133911189e-07	7.671909482369073698e-03
1.931551367000000027e+04	4.047558149064869195e-07	7.898644178216356407e-03
1.930582977000000028e+04	4.636428029337951022e-07	8.130948003254841530e-03
1.929615587999999843e+04	5.306797145246963123e-07	8.368922720992653594e-03
1.928649198999999862e+04	6.069332350549745870e-07	8.612670466706742051e-03
1.927683809000000110e+04	6.936010621714198327e-07	8.862294188308748530e-03
1.926719414999999935e+04	7.920270641339199550e-07	9.117898161124002310e-03
1.925756017000000065e+04	9.037173085850055523e-07	9.379586656860935956e-03
1.924793612999999823e+04	1.030358752708855611e-06	9.647465229612911183e-03
1.923832200999999986e+04	1.173839156721858038e-06	9.921640181928021926e-03
1.922871779999999853e+04	1.336269018326366955e-06	1.020221824513978422e-02
1.921912349000000177e+04	1.520005987006978987e-06	1.048930682158328957e-02
1.920953904999999941e+04	1.727682035610796457e-06	1.078301457782167641e-02
1.919996446999999898e+04	1.962232045116027548e-06	1.108345022089463928e-02
1.919039975000000049e+04	2.226926001495402038e-06	1.139072272190214813e-02
1.918084485000000132e+04	2.525405720059106375e-06	1.170494291166289565e-02
1.917129977000000144e+04	2.861721248681031913e-06	1.202622088097948794e-02
1.916176449000000139e+04	3.240374803920832073e-06	1.235466788534224022e-02
1.915223900000000140e+04	3.666365949582579305e-06	1.269039532268004082e-02
1.914272327999999834e+04	4.145242773612926355e-06	1.303351539017025620e-02
1.913321731999999975e+04	4.683155924031763841e-06	1.338414034608496374e-02
1.912372109999999884e+04	5.286919475600920501e-06	1.374238319718931213e-02
1.911423460999999952e+04	5.964074932977358613e-06	1.410835692613268168e-02
1.910475782999999865e+04	6.722963344192152664e-06	1.448217521052906111e-02
1.909529074000000037e+04	7.572801754530252741e-06	1.486395202255446843e-02
1.908583334000000104e+04	8.523764631198733145e-06	1.525380075896268575e-02
1.907638560000000143e+04	9.587079133992937424e-06	1.565183624167902979e-02
1.906694752000000153e+04	1.077511707501631700e-05	1.605817220522116548e-02
1.905751907999999821e+04	1.210150630143038504e-05	1.647292334079953485e-02
1.904810024999999951e+04	1.358124516801367369e-05	1.689620489541734244e-02
1.903869104000000152e+04	1.523081811584785002e-05	1.732813036045234914e-02
1.902929142000000138e+04	1.706834176804300092e-05	1.776881502493497106e-02
1.901990137999999934e+04	1.911369919455791169e-05	1.821837322674235357e-02
1.901052089999999953e+04	2.138870023503176542e-05	1.867691969170538063e-02
1.900114996999999858e+04	2.391724369505007246e-05	1.914456853185511620e-02
1.899178858000000037e+04	2.672549802174117213e-05	1.962143366385942292e-02
1.898243671000000177e+04	2.984209670869389917e-05	2.010762928804054814e-02
1.897309433999999965e+04	3.329834203086805668e-05	2.060326935917666802e-02
1.896376147000000128e+04	3.712841707340015671e-05	2.110846644692171772e-02
1.895443807000000015e+04	4.136964108920104978e-05	2.162333436785071270e-02
1.894512413000000015e+04	4.606270210516932590e-05	2.214798545791026377e-02
1.893581965000000127e+04	5.125192697369666936e-05	2.268253099325308678e-02
1.892652459000000090e+04	5.698559741361021035e-05	2.322708404103692240e-02
1.891723895999999877e+04	6.331620393681348306e-05	2.378175421046206661e-02
1.890796272999999928e+04	7.030082524144194191e-05	2.434665284689807238e-02
1.889869589999999880e+04	7.800142750241351554e-05	2.492188882752700493e-02
1.888943844000000172e+04	8.648527684756849351e-05	2.550757216425167048e-02
1.888019034000000102e+04	9.582528911716575325e-05	2.610381087757517732e-02
1.887095159000000058e+04	1.061004562070969244e-04	2.671071214976913563e-02
1.886172218000000066e+04	1.173962819983965296e-04	2.732838227132931841e-02
1.885250207999999839e+04	1.298052712621559207e-04	2.795692796300150787e-02
1.884329130000000077e+04	1.434273368850195085e-04	2.859645224416165407e-02
1.883408980000000156e+04	1.583704378729390420e-04	2.924706054591922136e-02
1.882489758000000074e+04	1.747509900845425554e-04	2.990885443912705277e-02
1.881571462999999858e+04	1.926945048520033101e-04	3.058193501894745231e-02
1.880654091999999946e+04	2.123362164655285341e-04	3.126640366663570314e-02
1.879737644999999975e+04	2.338216069194800012e-04	3.196235829662226469e-02
1.878822120999999970e+04	2.573071384367399037e-04	3.266989621899131502e-02
1.877907517000000007e+04	2.829609802283465322e-04	3.338911494299216104e-02
1.876993832000000111e+04	3.109636252726932521e-04	3.412010903012011043e-02
1.876081065999999919e+04	3.415086496892577659e-04	3.486297072199769087e-02
1.875169215999999869e+04	3.748036306485582193e-04	3.561779315267254997e-02
1.874258281999999963e+04	4.110707592032758007e-04	3.638466540863432436e-02
1.873348260999999911e+04	4.505479069536907867e-04	3.716367743954816782e-02
1.872439153000000078e+04	4.934892652254631784e-04	3.795491495017547234e-02
1.871530956000000151e+04	5.401664639577698993e-04	3.875846358846393724e-02
1.870623669000000154e+04	5.908693817825094122e-04	3.957440631338220161e-02
1.869717291000000114e+04	6.459071605214701745e-04	4.040282418675818221e-02
1.868811819000000105e+04	7.056093462760592043e-04	4.124379818867528885e-02
1.867907253000000128e+04	7.703266089835869709e-04	4.209740455435359574e-02
1.867003591999999844e+04	8.404320433328288679e-04	4.296371835854888299e-02
1.866100833000000057e+04	9.163223768644414681e-04	4.384281451511227307e-02
1.865198976000000039e+04	9.984186869919544748e-04	4.473476289010508422e-02
1.864298020000000179e+04	1.087167848744358860e-03	4.563963206521813587e-02
1.863397961999999825e+04	1.183043849399958514e-03	4.655749038582944477e-02
1.862498802000000069e+04	1.286548468825942466e-03	4.748840084573913850e-02
1.861600537999999869e+04	1.398213004051292001e-03	4.843242609267666560e-02
1.860703168999999980e+04	1.518599173688547736e-03	4.938962530653593502e-02
1.859806694000000061e+04	1.648300462225614884e-03	5.036005515697070806e-02
1.858911111000000164e+04	1.787943535512615976e-03	5.134377085578118588e-02
1.858016417999999976e+04	1.938189390930021962e-03	5.234082506116693317e-02
1.857122615999999834e+04	2.099734070995273264e-03	5.335126440984316876e-02
1.856229702000000179e+04	2.273311140922392760e-03	5.437513730565355502e-02
1.855337673999999970e+04	2.459692155641905048e-03	5.541248833648064476e-02
1.854446532999999908e+04	2.659687394470539989e-03	5.646335576779661775e-02
1.853556275000000096e+04	2.874148862444734533e-03	5.752778087706147958e-02
1.852666901000000144e+04	3.103969279753601186e-03	5.860579611123063748e-02
1.851778408000000127e+04	3.350085429156951771e-03	5.969743575762035542e-02
1.850890796000000046e+04	3.613477578263753209e-03	6.080272745170169774e-02
1.850004061999999976e+04	3.895172307295728924e-03	6.192169950166008519e-02
1.849118206999999893e+04	4.196241497596959157e-03	6.305437208297383356e-02
1.848233227999999872e+04	4.517805953606590132e-03	6.420076728769970320e-02
1.847349123999999938e+04	4.861034504528578826e-03	6.536090149118693737e-02
1.846465894000000117e+04	5.227145586502212130e-03	6.653478781472806081e-02
1.845583536000000095e+04	5.617408603733401763e-03	6.772243743648098668e-02
1.844702049999999872e+04	6.033143452288248013e-03	6.892385551942944999e-02
1.843821433999999863e+04	6.475723048796799136e-03	7.013904655385629072e-02
1.842941686000000118e+04	6.946573214752455559e-03	7.136801167583467498e-02
1.842062805999999910e+04	7.447172096504031495e-03	7.261074578292063542e-02
1.841184792000000016e+04	7.979052787282382014e-03	7.386724308354561397e-02
1.840307643000000098e+04	8.543802076550140873e-03	7.513749286031010111e-02
1.839431356999999844e+04	9.143061925271329243e-03	7.642148229599469988e-02
1.838555933999999979e+04	9.778527565900909865e-03	7.771919205125969732e-02
1.837681371999999828e+04	1.045195023772720055e-02	7.903060209182988238e-02
1.836807669000000169e+04	1.116513581319964095e-02	8.035568877666322829e-02
1.835934824999999910e+04	1.191994274639336139e-02	8.169442174186826444e-02
1.835062839000000167e+04	1.271828395148366479e-02	8.304676837759389363e-02
1.834191707999999926e+04	1.356212743235857970e-02	8.441269546130761303e-02
1.833321431999999913e+04	1.445349079933597528e-02	8.579216133295412827e-02
1.832452009000000180e+04	1.539444502411543673e-02	8.718512366583144879e-02
1.831583438999999998e+04	1.638710918458401514e-02	8.859153310137100890e-02
1.830715720000000147e+04	1.743365345356808968e-02	9.001133963425686502e-02
1.829848849999999948e+04	1.853629558601979643e-02	9.144448943697340570e-02
1.828982829000000129e+04	1.969729644088273265e-02	9.289092148143782146e-02
1.828117655000000013e+04	2.091896310936872463e-02	9.435057413267153303e-02
1.827253326999999990e+04	2.220364288594193700e-02	9.582338016271910175e-02
1.826389843000000110e+04	2.355372370243677405e-02	9.730927010831899593e-02
1.825527203999999983e+04	2.497162516175641112e-02	9.880816535606361251e-02
1.824665406000000075e+04	2.645980858617215381e-02	1.003199919792955308e-01
1.823804449999999997e+04	2.802075747572077905e-02	1.018446633507359422e-01
1.822944332999999824e+04	2.965698952178893316e-02	1.033820958785800492e-01
1.822085054999999920e+04	3.137104055075517345e-02	1.049321966431549374e-01
1.821226613999999972e+04	3.316547000505778997e-02	1.064948722855291463e-01
1.820369009000000005e+04	3.504285113457759199e-02	1.080700236312611417e-01
1.819512240000000020e+04	3.700576620808662676e-02	1.096575456047697988e-01
1.818656304000000091e+04	3.905681123664012794e-02	1.112573346550599918e-01
1.817801199999999881e+04	4.119858001205138620e-02	1.128692795305819147e-01
1.816946928000000116e+04	4.343366069768073850e-02	1.144932630284104386e-01
1.816093485000000146e+04	4.576464116018622713e-02	1.161291696169655663e-01
1.815240871999999945e+04	4.819408489622892255e-02	1.177768720937717173e-01
1.814389085999999952e+04	5.072454720785684462e-02	1.194362469256234488e-01
1.813538127000000168e+04	5.335854964839395476e-02	1.211071607678550072e-01
1.812687992999999915e+04	5.609858847929419939e-02	1.227894801748274367e-01
1.811838682999999946e+04	5.894711939932698042e-02	1.244830657586554479e-01
1.810990194999999949e+04	6.190655752210548479e-02	1.261877761588856839e-01
1.810142529999999897e+04	6.497925662883941023e-02	1.279034600053905457e-01
1.809295684999999867e+04	6.816752710300726104e-02	1.296299700354957007e-01
1.808449658999999883e+04	7.147360790479465043e-02	1.313671510415804766e-01
1.807604450999999972e+04	7.489966630403588344e-02	1.331148438937860834e-01
1.806760060000000158e+04	7.844779065311470456e-02	1.348728855611801558e-01
1.805916485000000102e+04	8.211998305694478972e-02	1.366411091346126649e-01
1.805073723999999856e+04	8.591815654177548112e-02	1.384193459681644645e-01
1.804231777000000147e+04	8.984411413311152450e-02	1.402074193819127235e-01
1.803390641999999934e+04	9.389955935650634578e-02	1.420051531294448388e-01
1.802550316999999995e+04	9.808608014555991739e-02	1.438123672473289871e-01
1.801710802999999942e+04	1.024051256135772858e-01	1.456288715735647166e-01
1.800872096999999849e+04	1.068580337790092233e-01	1.474544808675058993e-01
1.800034199000000081e+04	1.114459884379981058e-01	1.492889997309615746e-01
1.799197106999999960e+04	1.161700378443075304e-01	1.511322334945835177e-01
1.798360820999999851e+04	1.210310654225723870e-01	1.529839794983617607e-01
1.797525337999999829e+04	1.260298111385665110e-01	1.548440381705468993e-01
1.796690657999999894e+04	1.311668294786377809e-01	1.567121997827242708e-01
1.795856780000000072e+04	1.364425055374528795e-01	1.585882533372707515e-01
1.795023702000000048e+04	1.418570490632160008e-01	1.604719866700705933e-01
1.794191423999999824e+04	1.474104684373883090e-01	1.623631797178167746e-01
1.793359944000000178e+04	1.531025902926202997e-01	1.642616136092768242e-01
1.792529261000000042e+04	1.589330338011185617e-01	1.661670639243642555e-01
1.791699374000000171e+04	1.649012112391385343e-01	1.680793029997913746e-01
1.790870281999999861e+04	1.710063224424113737e-01	1.699980999806977866e-01
1.790041982999999891e+04	1.772473572098237915e-01	1.719232232027534668e-01
1.789214476999999897e+04	1.836230679181449499e-01	1.738544332785030566e-01
1.788387762999999904e+04	1.901319872119408561e-01	1.757914901017709197e-01
1.787561837999999989e+04	1.967724328820481539e-01	1.777341553087427861e-01
1.786736703000000125e+04	2.035424561152054390e-01	1.796821782319132643e-01
1.785912356000000000e+04	2.104398941283253943e-01	1.816353124022166421e-01
1.785088795000000027e+04	2.174623440127711471e-01	1.835933085920965213e-01
1.784266020999999819e+04	2.246071341392647802e-01	1.855559077076769925e-01
1.783444029999999839e+04	2.318713913669372961e-01	1.875228599111722905e-01
1.782622824000000037e+04	2.392519438800792264e-01	1.894938984291349715e-01
1.781802400000000125e+04	2.467454172737785500e-01	1.914687659211353754e-01
1.780982757000000129e+04	2.543481725737520294e-01	1.934471977998848125e-01
1.780163894000000073e+04	2.620563241339785021e-01	1.954289270782902099e-01
1.779345809999999983e+04	2.698657405850632407e-01	1.974136844392812007e-01
1.778528503999999884e+04	2.777720463656671024e-01	1.994011983067384419e-01
1.777711975000000166e+04	2.857706238453294745e-01	2.013911949174900795e-01
1.776896222000000125e+04	2.938566160453188192e-01	2.033833983943513779e-01
1.776081244000000152e+04	3.020249299622828065e-01	2.053775308201608862e-01
1.775267037999999957e+04	3.102702608511769822e-01	2.073733172193359398e-01
1.774453605999999854e+04	3.185870258069065097e-01	2.093704684724620735e-01
1.773640943999999945e+04	3.269694805261314507e-01	2.113687083655148291e-01
1.772829052999999840e+04	3.354116128462250601e-01	2.133677466711358106e-01
1.772017930999999953e+04	3.439072311388927106e-01	2.153672988791570930e-01
1.771207575999999972e+04	3.524499406408939106e-01	2.173670789126520564e-01
1.770397988999999870e+04	3.610331190055406925e-01	2.193667917913433019e-01
1.769589168000000063e+04	3.696499876575622956e-01	2.213661485196752599e-01
1.768781110999999873e+04	3.782935890513671184e-01	2.233648587735487245e-01
1.767973818000000028e+04	3.869567742915955844e-01	2.253626260286516192e-01
1.767167287999999826e+04	3.956322448600584907e-01	2.273591550605942868e-01
1.766361519000000044e+04	4.043125630032892159e-01	2.293541520332407213e-01
1.765556510999999955e+04	4.129901301339794495e-01	2.313473171544632723e-01
1.764752261999999973e+04	4.216572410988873587e-01	2.333383546632859240e-01
1.763948771000000124e+04	4.303060634828016484e-01	2.353269654863482108e-01
1.763146038000000044e+04	4.389286497127434794e-01	2.373128473257424820e-01
1.762344060000000172e+04	4.475169924623001450e-01	2.392957046393570097e-01
1.761542838000000120e+04	4.560629623705943492e-01	2.412752314134099796e-01
1.760742369999999937e+04	4.645583962436979908e-01	2.432511285595554407e-01
1.759942655000000013e+04	4.729950676396942333e-01	2.452230941098623163e-01
1.759143691000000035e+04	4.813647217684968727e-01	2.471908282382390687e-01
1.758345478999999978e+04	4.896590476382963741e-01	2.491540234990600455e-01
1.757548015999999916e+04	4.978697653514995158e-01	2.511123821459245176e-01
1.756751301999999851e+04	5.059885675097419711e-01	2.530655989943669804e-01
1.755955336000000170e+04	5.140071753590322867e-01	2.550133713511575362e-01
1.755160115999999834e+04	5.219173528149438912e-01	2.569553990801664578e-01
1.754365641999999934e+04	5.297108911757192340e-01	2.588913773603024882e-01
1.753571912000000157e+04	5.373796635468806038e-01	2.608210065406514344e-01
1.752778926000000138e+04	5.449156002710999758e-01	2.627439824816479308e-01
1.751986681999999928e+04	5.523107421397700501e-01	2.646600063658818280e-01
1.751195179999999891e+04	5.595572169005795793e-01	2.665687750863224847e-01
1.750404418000000078e+04	5.666472909365214417e-01	2.684699910063462758e-01
1.749614395000000150e+04	5.735733555287010343e-01	2.703633547937870363e-01
1.748825111000000106e+04	5.803279418178096671e-01	2.722485655449600195e-01
1.748036563999999998e+04	5.869037603493535427e-01	2.741253280412850879e-01
1.747248752999999851e+04	5.932936883262885930e-01	2.759933456486967085e-01
1.746461677000000054e+04	5.994907916310013851e-01	2.778523228037133030e-01
1.745675335999999879e+04	6.054883301287322661e-01	2.797019627513573914e-01
1.744889727000000130e+04	6.112798003522363910e-01	2.815419770291076040e-01
1.744104851000000053e+04	6.168588947579978221e-01	2.833720691109594680e-01
1.743320706000000064e+04	6.222195655231357314e-01	2.851919509112117446e-01
1.742537290999999823e+04	6.273560058743866685e-01	2.870013334885329614e-01
1.741754605000000083e+04	6.322626681657242953e-01	2.887999294757981894e-01
1.740972646000000168e+04	6.369342797472146156e-01	2.905874554418920175e-01
1.740191415000000052e+04	6.413658288486312475e-01	2.923636228411551352e-01
1.739410910000000149e+04	6.455526093405089538e-01	2.941281518103567305e-01
1.738631130000000121e+04	6.494902048361936853e-01	2.958807620923145087e-01
1.737852073999999993e+04	6.531745024933003352e-01	2.976211754070979820e-01
1.737073741000000155e+04	6.566017000508648227e-01	2.993491155304181528e-01
1.736296129999999903e+04	6.597683122087535379e-01	3.010643083712065127e-01
1.735519239999999991e+04	6.626711763350691120e-01	3.027664820483395580e-01
1.734743070000000080e+04	6.653074574893942383e-01	3.044553669664994966e-01
1.733967618999999831e+04	6.676746527516886909e-01	3.061306958911203524e-01
1.733192885000000024e+04	6.697705973794544354e-01	3.077922061589770664e-01
1.732418868999999904e+04	6.715934572515848133e-01	3.094396311885424522e-01
1.731645568999999887e+04	6.731417473108618488e-01	3.110727134203118416e-01
1.730872983999999997e+04	6.744143218833734688e-01	3.126911957930983976e-01
1.730101111999999921e+04	6.754103794478287792e-01	3.142948260354380130e-01
1.729329953999999998e+04	6.761294578975440839e-01	3.158833484414205195e-01
1.728559507999999914e+04	6.765714416447522472e-01	3.174565164045642929e-01
1.727789773000000059e+04	6.767365547598641617e-01	3.190140841564495511e-01
1.727020748000000094e+04	6.766253604077802075e-01	3.205558089185747139e-01
1.726252432000000044e+04	6.762387581333501041e-01	3.220814509667397352e-01
1.725484823999999935e+04	6.755779804771760988e-01	3.235907736942404411e-01
1.724717923000000155e+04	6.746445889357258752e-01	3.250835436738444550e-01
1.723951728000000003e+04	6.734404692814637272e-01	3.265595307185362728e-01
1.723186238999999841e+04	6.719678283594650026e-01	3.280185060453939538e-01
1.722421453000000110e+04	6.702291801330809706e-01	3.294602499371543924e-01
1.721657371000000057e+04	6.682273535336169523e-01	3.308845385096159664e-01
1.720893991000000096e+04	6.659654703701091139e-01	3.322911570151681482e-01
1.720131312999999864e+04	6.634469499585537999e-01	3.336798905253808845e-01
1.719369335000000137e+04	6.606754891747880221e-01	3.350505313536152885e-01
1.718608055999999851e+04	6.576550629304186435e-01	3.364028735889557087e-01
1.717847475000000122e+04	6.543899123293936970e-01	3.377367149997572149e-01
1.717087591999999859e+04	6.508845399541454135e-01	3.390518553633114496e-01
1.716328406000000177e+04	6.471436913671354541e-01	3.403481000217734587e-01
1.715569915000000037e+04	6.431723432562543863e-01	3.416252598123309392e-01
1.714812117999999828e+04	6.389757026984121957e-01	3.428831476957174829e-01
1.714055015999999887e+04	6.345592037346835523e-01	3.441215772944029583e-01
1.713298605999999927e+04	6.299284614229490042e-01	3.453403727739817741e-01
1.712542886999999973e+04	6.250892939190013653e-01	3.465393589467642976e-01
1.711787859000000026e+04	6.200477068212261189e-01	3.477183631053262225e-01
1.711033522000000085e+04	6.148098755254205461e-01	3.488772167102734967e-01
1.710279872999999861e+04	6.093821111160098170e-01	3.500157599220683480e-01
1.709526912000000084e+04	6.037708898655813616e-01	3.511338324172357250e-01
1.708774638000000050e+04	5.979828134454943100e-01	3.522312795915836792e-01
1.708023050000000148e+04	5.920246033987069945e-01	3.533079510423595138e-01
1.707272147000000041e+04	5.859030887641315521e-01	3.543637005978323984e-01
1.706521928000000116e+04	5.796251936942877769e-01	3.553983863453493153e-01
1.705772393000000011e+04	5.731979337710079170e-01	3.564118693193133458e-01
1.705023540000000139e+04	5.666283780572041184e-01	3.574040175965942923e-01
1.704275368000000162e+04	5.599236620934372466e-01	3.583747021955172585e-01
1.703527877000000080e+04	5.530909767412481859e-01	3.593237972346335907e-01
1.702781064999999944e+04	5.461375288420176055e-01	3.602511837765212666e-01
1.702034932000000117e+04	5.390705659270375039e-01	3.611567447683138310e-01
1.701289476999999897e+04	5.318973370424936453e-01	3.620403688545894005e-01
1.700544699000000037e+04	5.246250903597925452e-01	3.629019491095451522e-01
1.699800595999999859e+04	5.172610520024109038e-01	3.637413841649395629e-01
1.699057168000000092e+04	5.098124447247277535e-01	3.645585748237448187e-01
1.698314414000000033e+04	5.022864478402734312e-01	3.653534275278624288e-01
1.697572333000000071e+04	4.946901965120134026e-01	3.661258531966904983e-01
1.696830924999999843e+04	4.870307820290811773e-01	3.668757662386019636e-01
1.696090188000000126e+04	4.793152110673326582e-01	3.676030876070588427e-01
1.695350120999999854e+04	4.715504270272725673e-01	3.683077416974983587e-01
1.694610723000000144e+04	4.637432907624730039e-01	3.689896574065661961e-01
1.693871993999999904e+04	4.559005825006517409e-01	3.696487672571815430e-01
1.693133932999999888e+04	4.480289723463224405e-01	3.702850092443147889e-01
1.692396538000000146e+04	4.401350120551109635e-01	3.708983266837044268e-01
1.691659809999999925e+04	4.322251703311849602e-01	3.714886649129850449e-01
1.690923746000000028e+04	4.243057506523105760e-01	3.720559770340180483e-01
1.690188346000000092e+04	4.163829595883680734e-01	3.726002182226798576e-01
1.689453609000000142e+04	4.084628575339588896e-01	3.731213489580994525e-01
1.688719535000000178e+04	4.005513742778936126e-01	3.736193335352871459e-01
1.687986121999999887e+04	3.926542711460057067e-01	3.740941421065888117e-01
1.687253369000000021e+04	3.847771682667128768e-01	3.745457485583879031e-01
1.686521275999999853e+04	3.769255398346245678e-01	3.749741306541777286e-01
1.685789842000000135e+04	3.691046883331378092e-01	3.753792712540537369e-01
1.685059064999999828e+04	3.613197408464518534e-01	3.757611581438697335e-01
1.684328945999999996e+04	3.535756882156639858e-01	3.761197819600988201e-01
1.683599481999999989e+04	3.458773075779365547e-01	3.764551397519030340e-01
1.682870673000000170e+04	3.382292341222162824e-01	3.767672314456512739e-01
1.682142519000000175e+04	3.306359267966187954e-01	3.770560614402273525e-01
1.681415018000000055e+04	3.231016457963479804e-01	3.773216392846902023e-01
1.680688168999999834e+04	3.156304825951817272e-01	3.775639783867618116e-01
1.679961972999999853e+04	3.082263686707589212e-01	3.777830958612926615e-01
1.679236426999999821e+04	3.008930135375783577e-01	3.779790143474651698e-01
1.678511530000000130e+04	2.936339660271843344e-01	3.781517600137377921e-01
1.677787283000000025e+04	2.864526133944392816e-01	3.783013628476356027e-01
1.677063683999999921e+04	2.793521318159757905e-01	3.784278577394917797e-01
1.676340731999999844e+04	2.723355272192873877e-01	3.785312834678546401e-01
1.675618426000000181e+04	2.654056262070317862e-01	3.786116829229057568e-01
1.674896765999999843e+04	2.585650867619147530e-01	3.786691030109280987e-01
1.674175750999999946e+04	2.518163806160551577e-01	3.787035948439588240e-01
1.673455380000000150e+04	2.451618048578051989e-01	3.787152135468516145e-01
1.672735651000000144e+04	2.386034749904834551e-01	3.787040181908603032e-01
1.672016563999999926e+04	2.321433546913142520e-01	3.786700717885082557e-01
1.671298118999999861e+04	2.257832395275914394e-01	3.786134413836921842e-01
1.670580313999999998e+04	2.195247424341181808e-01	3.785341977609784636e-01
1.669863148999999976e+04	2.133693321306375512e-01	3.784324157218784124e-01
1.669146621999999843e+04	2.073183014560157633e-01	3.783081736035192044e-01
1.668430732999999964e+04	2.013728050776946721e-01	3.781615538054861614e-01
1.667715481000000000e+04	1.955338373550639663e-01	3.779926423065807506e-01
1.667000864999999976e+04	1.898022446888226189e-01	3.778015287485188001e-01
