Wavenumber	Minor Gaussian	Major Gaussian
1.966088366999999926e+04	1.016840991938266404e-09	1.238070536125428093e-03
1.965083915999999954e+04	1.208130783358299939e-09	1.285630338609972372e-03
1.964080523000000176e+04	1.434097572572005588e-09	1.334795115157620801e-03
1.963078186999999889e+04	1.700780913858375193e-09	1.385610184404520310e-03
1.962076904999999897e+04	2.015228007841190852e-09	1.438121929563056624e-03
1.961076675999999861e+04	2.385652709151157391e-09	1.492377605528640927e-03
1.960077497999999832e+04	2.821620539791142633e-09	1.548425501510243031e-03
1.959079371000000174e+04	3.334259077243495943e-09	1.606314782766743530e-03
1.958082290999999896e+04	3.936504061479068930e-09	1.666095845718031663e-03
1.957086258000000089e+04	4.643374153704107279e-09	1.727819862661156280e-03
1.956091269000000102e+04	5.472294601478901068e-09	1.791539205246261372e-03
1.955097323999999935e+04	6.443458791988408381e-09	1.857307080522441461e-03
1.954104420000000027e+04	7.580251766957916309e-09	1.925177923114435074e-03
1.953112556000000041e+04	8.909723811019921485e-09	1.995207077135890700e-03
1.952121730000000025e+04	1.046313924378557206e-08	2.067451002996525435e-03
1.951131941000000006e+04	1.227659593383745572e-08	2.141967142776054264e-03
1.950143187000000034e+04	1.439173726151534894e-08	2.218814072386766662e-03
1.949155466000000160e+04	1.685655766218551072e-08	2.298051438282849857e-03
1.948168777000000046e+04	1.972631669327140266e-08	2.379739879136018831e-03
1.947183118000000104e+04	2.306458546230956531e-08	2.463941191371245547e-03
1.946198487999999998e+04	2.694442221910415829e-08	2.550718168071148140e-03
1.945214884000000166e+04	3.144972326396316178e-08	2.640134866331491064e-03
1.944232305999999880e+04	3.667671801335130479e-08	2.732256163351326136e-03
1.943250750999999946e+04	4.273571202882845584e-08	2.827148305269580695e-03
1.942270218999999997e+04	4.975299292475053593e-08	2.924878347014471091e-03
1.941290707000000111e+04	5.787305593705636904e-08	3.025514734732041248e-03
1.940312213999999949e+04	6.726103843460089378e-08	3.129126816566514362e-03
1.939334737999999925e+04	7.810552276221053643e-08	3.235785144474102957e-03
1.938358279000000039e+04	9.062163244445043393e-08	3.345561148723754166e-03
1.937382833000000028e+04	1.050546263136255060e-07	3.458527809103802055e-03
1.936408399999999892e+04	1.216837486698932434e-07	3.574758754872714613e-03
1.935434977000000072e+04	1.408267651602089653e-07	3.694329066109479972e-03
1.934462565000000177e+04	1.628448077891252897e-07	3.817314427500476028e-03
1.933491159999999945e+04	1.881481291584039390e-07	3.943792240536625124e-03
1.932520761000000130e+04	2.172021686725138942e-07	4.073840626968814119e-03
1.931551367000000027e+04	2.505345702669274663e-07	4.207538787659336442e-03
1.930582977000000028e+04	2.887429568929419272e-07	4.344966997615298115e-03
1.929615587999999843e+04	3.325036994159118291e-07	4.486206896476573926e-03
1.928649198999999862e+04	3.825814289458782715e-07	4.631340915203378643e-03
1.927683809000000110e+04	4.398398611131791381e-07	4.780452540911013168e-03
1.926719414999999935e+04	5.052539077647379121e-07	4.933626631160639361e-03
1.925756017000000065e+04	5.799226615789465814e-07	5.090948622760754945e-03
1.924793612999999823e+04	6.650844775419820895e-07	5.252505306100981562e-03
1.923832200999999986e+04	7.621332404083773046e-07	5.418384511475583289e-03
1.922871779999999853e+04	8.726363864081718136e-07	5.588674919535111321e-03
1.921912349000000177e+04	9.983550390860948684e-07	5.763466210725839631e-03
1.920953904999999941e+04	1.141266507226415649e-06	5.942849432253492596e-03
1.919996446999999898e+04	1.303588274966368588e-06	6.126916256948383190e-03
1.919039975000000049e+04	1.487805043447235882e-06	6.315759118998185220e-03
1.918084485000000132e+04	1.696699549933232471e-06	6.509472199455964420e-03
1.917129977000000144e+04	1.933383849754681955e-06	6.708149831652190746e-03
1.916176449000000139e+04	2.201336606906536602e-06	6.911887675273787647e-03
1.915223900000000140e+04	2.504442090638734955e-06	7.120782088322275688e-03
1.914272327999999834e+04	2.847034301395413861e-06	7.334930536940635973e-03
1.913321731999999975e+04	3.233944101138640089e-06	7.554431138186605728e-03
1.912372109999999884e+04	3.670552279233379452e-06	7.779383090911859595e-03
1.911423460999999952e+04	4.162846017726017920e-06	8.009886193594079051e-03
1.910475782999999865e+04	4.717482454537642545e-06	8.246041297163686848e-03
1.909529074000000037e+04	5.341856752955892220e-06	8.487950055679968631e-03
1.908583334000000104e+04	6.044175224648649779e-06	8.735714373606920033e-03
1.907638560000000143e+04	6.833540205858739717e-06	8.989437675765862834e-03
1.906694752000000153e+04	7.720034180707840545e-06	9.249223310431110498e-03
1.905751907999999821e+04	8.714820109941345802e-06	9.515175850077982680e-03
1.904810024999999951e+04	9.830246091268593232e-06	9.787400840696987639e-03
1.903869104000000152e+04	1.107995287277886876e-05	1.006600331246742565e-02
1.902929142000000138e+04	1.247900663901135736e-05	1.035109006374594458e-02
1.901990137999999934e+04	1.404402533425246698e-05	1.064276789068947446e-02
1.901052089999999953e+04	1.579332734631837929e-05	1.094114444959833760e-02
1.900114996999999858e+04	1.774708443444268478e-05	1.124632760470074995e-02
1.899178858000000037e+04	1.992749179643300546e-05	1.155842569547845498e-02
1.898243671000000177e+04	2.235895274412167229e-05	1.187754784863617394e-02
1.897309433999999965e+04	2.506827325429103538e-05	1.220380363096349070e-02
1.896376147000000128e+04	2.808486648787980667e-05	1.253730229278099580e-02
1.895443807000000015e+04	3.144099517906317738e-05	1.287815449902624670e-02
1.894512413000000015e+04	3.517200025325016745e-05	1.322647052689325010e-02
1.893581965000000127e+04	3.931656315587507658e-05	1.358236053185233119e-02
1.892652459000000090e+04	4.391700960550879134e-05	1.394593644319043653e-02
1.891723895999999877e+04	4.901956848915764409e-05	1.431730846109740933e-02
1.890796272999999928e+04	5.467473638315033111e-05	1.469658851612460140e-02
1.889869589999999880e+04	6.093758319680789282e-05	1.508388745054826778e-02
1.888943844000000172e+04	6.786815498465668126e-05	1.547931743099318670e-02
1.888019034000000102e+04	7.553183198416136646e-05	1.588298983960455962e-02
1.887095159000000058e+04	8.399975516101749237e-05	1.629501603942806742e-02
1.886172218000000066e+04	9.334926743221201280e-05	1.671550733023413268e-02
1.885250207999999839e+04	1.036644057494321157e-04	1.714457584415111924e-02
1.884329130000000077e+04	1.150363325041199689e-04	1.758233171810307666e-02
1.883408980000000156e+04	1.275639665018348076e-04	1.802888726129480562e-02
1.882489758000000074e+04	1.413544325681500571e-04	1.848435265589230478e-02
1.881571462999999858e+04	1.565237095044496771e-04	1.894883826059053436e-02
1.880654091999999946e+04	1.731972784304454361e-04	1.942245513485089253e-02
1.879737644999999975e+04	1.915106927202186310e-04	1.990531243523209134e-02
1.878822120999999970e+04	2.116103330354562428e-04	2.039751937823921363e-02
1.877907517000000007e+04	2.336541683490723901e-04	2.089918579712717744e-02
1.876993832000000111e+04	2.578124324083681763e-04	2.141041994129566639e-02
1.876081065999999919e+04	2.842684318695092396e-04	2.193132889129465954e-02
1.875169215999999869e+04	3.132195030835435170e-04	2.246202080037475179e-02
1.874258281999999963e+04	3.448777154667473149e-04	2.300260141761353155e-02
1.873348260999999911e+04	3.794709801562636854e-04	2.355317752761192096e-02
1.872439153000000078e+04	4.172437975782946175e-04	2.411385333611070630e-02
1.871530956000000151e+04	4.584584360309629843e-04	2.468473341223552039e-02
1.870623669000000154e+04	5.033958519420104420e-04	2.526592081293866851e-02
1.869717291000000114e+04	5.523568015954850256e-04	2.585751762683603100e-02
1.868811819000000105e+04	6.056630790256358528e-04	2.645962626071557411e-02
1.867907253000000128e+04	6.636583904410005156e-04	2.707234608997310249e-02
1.867003591999999844e+04	7.267097587117804383e-04	2.769577600061653294e-02
1.866100833000000057e+04	7.952088610993471481e-04	2.833001510364817691e-02
1.865198976000000039e+04	8.695729362092337149e-04	2.897515919753565830e-02
1.864298020000000179e+04	9.502463612504434814e-04	2.963130345765185164e-02
1.863397961999999825e+04	1.037702126135930849e-03	3.029854319077402922e-02
1.862498802000000069e+04	1.132442741356253727e-03	3.097697010389579425e-02
1.861600537999999869e+04	1.235002109444954419e-03	3.166667592066907400e-02
1.860703168999999980e+04	1.345946661402072858e-03	3.236775009279712484e-02
1.859806694000000061e+04	1.465876906664111915e-03	3.308028047641722175e-02
1.858911111000000164e+04	1.595429063080302037e-03	3.380435408898180283e-02
1.858016417999999976e+04	1.735276454121551784e-03	3.454005629077475104e-02
1.857122615999999834e+04	1.886130506955379120e-03	3.528746819786147265e-02
1.856229702000000179e+04	2.048743406520254964e-03	3.604667241441300574e-02
1.855337673999999970e+04	2.223908889216265859e-03	3.681774889843861254e-02
1.854446532999999908e+04	2.412463284710738166e-03	3.760077306226135285e-02
1.853556275000000096e+04	2.615288704664326790e-03	3.839582270097859767e-02
1.852666901000000144e+04	2.833312459071092495e-03	3.920296914733353844e-02
1.851778408000000127e+04	3.067510594174559235e-03	4.002228521589235727e-02
1.850890796000000046e+04	3.318907722500796884e-03	4.085383882851678639e-02
1.850004061999999976e+04	3.588580093317082428e-03	4.169769849045756871e-02
1.849118206999999893e+04	3.877655005092581989e-03	4.255392663800719455e-02
1.848233227999999872e+04	4.187314654123982550e-03	4.342258719509778375e-02
1.847349123999999938e+04	4.518795657177461685e-03	4.430373979215034008e-02
1.846465894000000117e+04	4.873390949344810243e-03	4.519744159817062207e-02
1.845583536000000095e+04	5.252451477588659587e-03	4.610374829962024523e-02
1.844702049999999872e+04	5.657386108694303917e-03	4.702271097131639072e-02
1.843821433999999863e+04	6.089664452493333442e-03	4.795438013020072998e-02
1.842941686000000118e+04	6.550817116479742963e-03	4.889880367322461258e-02
1.842062805999999910e+04	7.042435485631044594e-03	4.985602463028102060e-02
1.841184792000000016e+04	7.566174634123787497e-03	5.082608540511294321e-02
1.840307643000000098e+04	8.123752433676202298e-03	5.180902449439245272e-02
1.839431356999999844e+04	8.716951327893723150e-03	5.280487864579425095e-02
1.838555933999999979e+04	9.347616759269407327e-03	5.381367940535190103e-02
1.837681371999999828e+04	1.001766016907612925e-02	5.483545761279959990e-02
1.836807669000000169e+04	1.072905791915954726e-02	5.587024112694716216e-02
1.835934824999999910e+04	1.148384949851085669e-02	5.691805236018548930e-02
1.835062839000000167e+04	1.228413962859418659e-02	5.797891174317536950e-02
1.834191707999999926e+04	1.313209912503219244e-02	5.905283899902521311e-02
1.833321431999999913e+04	1.402995958859575357e-02	6.013984697365158671e-02
1.832452009000000180e+04	1.498001734142419966e-02	6.123994771398423576e-02
1.831583438999999998e+04	1.598462827418313179e-02	6.235314742719058612e-02
1.830715720000000147e+04	1.704621097766625265e-02	6.347945149856112912e-02
1.829848849999999948e+04	1.816724328610196115e-02	6.461886196759440704e-02
1.828982829000000129e+04	1.935025777475635547e-02	6.577137480883751830e-02
1.828117655000000013e+04	2.059784496177732849e-02	6.693698514925326692e-02
1.827253326999999990e+04	2.191264715968854054e-02	6.811568327771107267e-02
1.826389843000000110e+04	2.329735887243501724e-02	6.930745730163576090e-02
1.825527203999999983e+04	2.475471751723315808e-02	7.051228757297872685e-02
1.824665406000000075e+04	2.628751362721864007e-02	7.173015777666928716e-02
1.823804449999999997e+04	2.789857060518874388e-02	7.296104092951076481e-02
1.822944332999999824e+04	2.959075689033810810e-02	7.420491202452751678e-02
1.822085054999999920e+04	3.136696915483173920e-02	7.546173803280659120e-02
1.821226613999999972e+04	3.323013768216158403e-02	7.673148506271740277e-02
1.820369009000000005e+04	3.518321588938255751e-02	7.801411398415690479e-02
1.819512240000000020e+04	3.722917496748995997e-02	7.930958031862216095e-02
1.818656304000000091e+04	3.937100840868321822e-02	8.061784027764991312e-02
1.817801199999999881e+04	4.161171493009301753e-02	8.193884321887515143e-02
1.816946928000000116e+04	4.395429438427059243e-02	8.327253302812433200e-02
1.816093485000000146e+04	4.640175282348544400e-02	8.461885435882453288e-02
1.815240871999999945e+04	4.895707667424770149e-02	8.597774164257866725e-02
1.814389085999999952e+04	5.162324909877625406e-02	8.734913169042454739e-02
1.813538127000000168e+04	5.440322246362110092e-02	8.873295255985778895e-02
1.812687992999999915e+04	5.729992653190032342e-02	9.012913154859614195e-02
1.811838682999999946e+04	6.031625161342184932e-02	9.153759034236426395e-02
1.810990194999999949e+04	6.345504775743900094e-02	9.295824828678168894e-02
1.810142529999999897e+04	6.671910193042096537e-02	9.439101566329877180e-02
1.809295684999999867e+04	7.011115619361943385e-02	9.583580544030143034e-02
1.808449658999999883e+04	7.363387706911567188e-02	9.729252320346222505e-02
1.807604450999999972e+04	7.728985430123740119e-02	9.876107048275108158e-02
1.806760060000000158e+04	8.108159219962271513e-02	1.002413447484298281e-01
1.805916485000000102e+04	8.501150083305882010e-02	1.017332394087667041e-01
1.805073723999999856e+04	8.908189201133852320e-02	1.032366456010347100e-01
1.804231777000000147e+04	9.329495584618020809e-02	1.047514468484389699e-01
1.803390641999999934e+04	9.765277095284582987e-02	1.062775261984085506e-01
1.802550316999999995e+04	1.021572861466731597e-01	1.078147627044835771e-01
1.801710802999999942e+04	1.068102943486773926e-01	1.093630258765799224e-01
1.800872096999999849e+04	1.116134613408022863e-01	1.109221885317379225e-01
1.800034199000000081e+04	1.165682782198245865e-01	1.124921139317106855e-01
1.799197106999999960e+04	1.216760804263415513e-01	1.140726650522718849e-01
1.798360820999999851e+04	1.269380150116594108e-01	1.156636971024648797e-01
1.797525337999999829e+04	1.323550626632608307e-01	1.172650670159142289e-01
1.796690657999999894e+04	1.379279911271946157e-01	1.188766220526868839e-01
1.795856780000000072e+04	1.436573715271967366e-01	1.204982074139794579e-01
1.795023702000000048e+04	1.495435708766168215e-01	1.221296663325929510e-01
1.794191423999999824e+04	1.555867227593859814e-01	1.237708342268456080e-01
1.793359944000000178e+04	1.617867476382785219e-01	1.254215465577991628e-01
1.792529261000000042e+04	1.681433239032855131e-01	1.270816329730752869e-01
1.791699374000000171e+04	1.746558875117106557e-01	1.287509192861268359e-01
1.790870281999999861e+04	1.813236250225979673e-01	1.304292275057762629e-01
1.790041982999999891e+04	1.881454753575536043e-01	1.321163779106349079e-01
1.789214476999999897e+04	1.951200990403426927e-01	1.338121829774018279e-01
1.788387762999999904e+04	2.022458967310870048e-01	1.355164534951851796e-01
1.787561837999999989e+04	2.095210138802892641e-01	1.372290007429748659e-01
1.786736703000000125e+04	2.169432833663856586e-01	1.389496240980808706e-01
1.785912356000000000e+04	2.245102825302247307e-01	1.406781255604702130e-01
1.785088795000000027e+04	2.322193039949315418e-01	1.424143036259004902e-01
1.784266020999999819e+04	2.400673237674243454e-01	1.441579469528734281e-01
1.783444029999999839e+04	2.480510746345444273e-01	1.459088513276445842e-01
1.782622824000000037e+04	2.561669390848030914e-01	1.476667963728849065e-01
1.781802400000000125e+04	2.644110546353833913e-01	1.494315689990422802e-01
1.780982757000000129e+04	2.727792455327029408e-01	1.512029485484454039e-01
1.780163894000000073e+04	2.812670423167479838e-01	1.529807110961538263e-01
1.779345809999999983e+04	2.898696828474875975e-01	1.547646295030040975e-01
1.778528503999999884e+04	2.985821140592201939e-01	1.565544734702141727e-01
1.777711975000000166e+04	3.073989944540155284e-01	1.583500095955236719e-01
1.776896222000000125e+04	3.163146973431957831e-01	1.601510014308512031e-01
1.776081244000000152e+04	3.253233148433763433e-01	1.619572095414326673e-01
1.775267037999999957e+04	3.344186850849769077e-01	1.637683960234214142e-01
1.774453605999999854e+04	3.435943194557555258e-01	1.655843089898126619e-01
1.773640943999999945e+04	3.528435320054909563e-01	1.674047071222266314e-01
1.772829052999999840e+04	3.621593226881082983e-01	1.692293351998113149e-01
1.772017930999999953e+04	3.715344756684265115e-01	1.710579420469466316e-01
1.771207575999999972e+04	3.809615340766443481e-01	1.728902739122512300e-01
1.770397988999999870e+04	3.904327739824520749e-01	1.747260677222567671e-01
1.769589168000000063e+04	3.999402841776809603e-01	1.765650647187984312e-01
1.768781110999999873e+04	4.094759421979856651e-01	1.784070037743307469e-01
1.767973818000000028e+04	4.190314018724762835e-01	1.802516168860808232e-01
1.767167287999999826e+04	4.285981406440146357e-01	1.820986360742558874e-01
1.766361519000000044e+04	4.381674723706097119e-01	1.839477934833385897e-01
1.765556510999999955e+04	4.477305249435028500e-01	1.857988145750211761e-01
1.764752261999999973e+04	4.572783016078525997e-01	1.876514273839470226e-01
1.763948771000000124e+04	4.668016597039025273e-01	1.895053557080595419e-01
1.763146038000000044e+04	4.762913256465521328e-01	1.913603191676554183e-01
1.762344060000000172e+04	4.857379575782927450e-01	1.932160425320467445e-01
1.761542838000000120e+04	4.951320785693144044e-01	1.950722396170242456e-01
1.760742369999999937e+04	5.044641754232757069e-01	1.969286295561696876e-01
1.759942655000000013e+04	5.137246681203641030e-01	1.987849276303870205e-01
1.759143691000000035e+04	5.229039500001340102e-01	2.006408499873325868e-01
1.758345478999999978e+04	5.319923591165048871e-01	2.024961044321129389e-01
1.757548015999999916e+04	5.409802758575023018e-01	2.043504067757635489e-01
1.756751301999999851e+04	5.498580606392038383e-01	2.062034646544375904e-01
1.755955336000000170e+04	5.586161173594881291e-01	2.080549869117069017e-01
1.755160115999999834e+04	5.672449106174501932e-01	2.099046836875459177e-01
1.754365641999999934e+04	5.757349509959931444e-01	2.117522595268168384e-01
1.753571912000000157e+04	5.840768563710351247e-01	2.135974227703533457e-01
1.752778926000000138e+04	5.922613270784001793e-01	2.154398763420488638e-01
1.751986681999999928e+04	6.002792057089137989e-01	2.172793271354656053e-01
1.751195179999999891e+04	6.081214534874692657e-01	2.191154768101611083e-01
1.750404418000000078e+04	6.157792081651202176e-01	2.209480311676494391e-01
1.749614395000000150e+04	6.232437709327768305e-01	2.227766932760299468e-01
1.748825111000000106e+04	6.305066244680200827e-01	2.246011635729641687e-01
1.748036563999999998e+04	6.375594772437713775e-01	2.264211468930414362e-01
1.747248752999999851e+04	6.443942514546567857e-01	2.282363456150559855e-01
1.746461677000000054e+04	6.510031083246886618e-01	2.300464620688485173e-01
1.745675335999999879e+04	6.573784554117704237e-01	2.318511963334932147e-01
1.744889727000000130e+04	6.635129934970571686e-01	2.336502555039479678e-01
1.744104851000000053e+04	6.693996747705018846e-01	2.354433377290747753e-01
1.743320706000000064e+04	6.750317718263668665e-01	2.372301483452151361e-01
1.742537290999999823e+04	6.804028590762454254e-01	2.390103908013860856e-01
1.741754605000000083e+04	6.855068329977627162e-01	2.407837690426016253e-01
1.740972646000000168e+04	6.903379297261357239e-01	2.425499898554877853e-01
1.740191415000000052e+04	6.948907115386191435e-01	2.443087539307713107e-01
1.739410910000000149e+04	6.991601140297389883e-01	2.460597695062741452e-01
1.738631130000000121e+04	7.031414303551883904e-01	2.478027434144192964e-01
1.737852073999999993e+04	7.068303260818808997e-01	2.495373834340736396e-01
1.737073741000000155e+04	7.102228468569156128e-01	2.512633983797374904e-01
1.736296129999999903e+04	7.133154252283312458e-01	2.529804981903432393e-01
1.735519239999999991e+04	7.161048866022740045e-01	2.546883940176096761e-01
1.734743070000000080e+04	7.185884543239984268e-01	2.563867983139328510e-01
1.733967618999999831e+04	7.207637538728085547e-01	2.580754249197561023e-01
1.733192885000000024e+04	7.226288183713224234e-01	2.597539913114058074e-01
1.732418868999999904e+04	7.241820817582877989e-01	2.614222100316910824e-01
1.731645568999999887e+04	7.254223947421428731e-01	2.630798017758884111e-01
1.730872983999999997e+04	7.263490153780215453e-01	2.647264867987119685e-01
1.730101111999999921e+04	7.269616119789825692e-01	2.663619892832131408e-01
1.729329953999999998e+04	7.272602591743838607e-01	2.679860289612127633e-01
1.728559507999999914e+04	7.272454406216640743e-01	2.695983339098487752e-01
1.727789773000000059e+04	7.269180425081956942e-01	2.711986321449940673e-01
1.727020748000000094e+04	7.262793507795800574e-01	2.727866538275076636e-01
1.726252432000000044e+04	7.253310465366374915e-01	2.743621313433984854e-01
1.725484823999999935e+04	7.240752006169242083e-01	2.759247993830757917e-01
1.724717923000000155e+04	7.225142673822374517e-01	2.774743950196497111e-01
1.723951728000000003e+04	7.206510777357247877e-01	2.790106577862536685e-01
1.723186238999999841e+04	7.184888344141527883e-01	2.805333277712755979e-01
1.722421453000000110e+04	7.160310918505626843e-01	2.820421536343557523e-01
1.721657371000000057e+04	7.132817677848419802e-01	2.835368787973553406e-01
1.720893991000000096e+04	7.102451119521205891e-01	2.850172553680943022e-01
1.720131312999999864e+04	7.069257126781637313e-01	2.864830343910261812e-01
1.719369335000000137e+04	7.033284699753482583e-01	2.879339736741212685e-01
1.718608055999999851e+04	6.994585961171241317e-01	2.893698320487090303e-01
1.717847475000000122e+04	6.953215997745649801e-01	2.907903713856422878e-01
1.717087591999999859e+04	6.909232794218098661e-01	2.921953548229829223e-01
1.716328406000000177e+04	6.862696994323753685e-01	2.935845505685674151e-01
1.715569915000000037e+04	6.813671749518133147e-01	2.949577318699281303e-01
1.714812117999999828e+04	6.762222704230494985e-01	2.963146734165273410e-01
1.714055015999999887e+04	6.708417944118562071e-01	2.976551497393046808e-01
1.713298605999999927e+04	6.652327428818215482e-01	2.989789459158421203e-01
1.712542886999999973e+04	6.594023256721740500e-01	3.002858469044650813e-01
1.711787859000000026e+04	6.533579465802730191e-01	3.015756395055358974e-01
1.711033522000000085e+04	6.471071813483011415e-01	3.028481142016131722e-01
1.710279872999999861e+04	6.406577364044118150e-01	3.041030701780926826e-01
1.709526912000000084e+04	6.340174834230059009e-01	3.053403052548649410e-01
1.708774638000000050e+04	6.271944112345259059e-01	3.065596227074944835e-01
1.708023050000000148e+04	6.201966187567107269e-01	3.077608296200027294e-01
1.707272147000000041e+04	6.130322998138467705e-01	3.089437369337721950e-01
1.706521928000000116e+04	6.057097280287361274e-01	3.101081594949197107e-01
1.705772393000000011e+04	5.982372518937632000e-01	3.112539145833537191e-01
1.705023540000000139e+04	5.906232500896597681e-01	3.123808265552163177e-01
1.704275368000000162e+04	5.828761462154040673e-01	3.134887222404467710e-01
1.703527877000000080e+04	5.750043952836092487e-01	3.145774311034474358e-01
1.702781064999999944e+04	5.670164379680300293e-01	3.156467896647769944e-01
1.702034932000000117e+04	5.589207287471318342e-01	3.166966357137807608e-01
1.701289476999999897e+04	5.507256905523787438e-01	3.177268127025930089e-01
1.700544699000000037e+04	5.424397118856649769e-01	3.187371683121416055e-01
1.699800595999999859e+04	5.340711225410749163e-01	3.197275558033244591e-01
1.699057168000000092e+04	5.256282147073311206e-01	3.206978300422362871e-01
1.698314414000000033e+04	5.171191973086104454e-01	3.216478515874427457e-01
1.697572333000000071e+04	5.085521952842885218e-01	3.225774853488592164e-01
1.696830924999999843e+04	4.999352499026591956e-01	3.234865994014475832e-01
1.696090188000000126e+04	4.912762730220027740e-01	3.243750687024209989e-01
1.695350120999999854e+04	4.825830713648286974e-01	3.252427713691157796e-01
1.694610723000000144e+04	4.738633250792556595e-01	3.260895899665427478e-01
1.693871993999999904e+04	4.651245901417277451e-01	3.269154104232418478e-01
1.693133932999999888e+04	4.563742657966103344e-01	3.277201243409270104e-01
1.692396538000000146e+04	4.476195859774779184e-01	3.285036288737223087e-01
1.691659809999999925e+04	4.388676589144472895e-01	3.292658225208029976e-01
1.690923746000000028e+04	4.301253766373352994e-01	3.300066125074971324e-01
1.690188346000000092e+04	4.213994912646356616e-01	3.307259074852405001e-01
1.689453609000000142e+04	4.126965611663452327e-01	3.314236217081195091e-01
1.688719535000000178e+04	4.040229688555563858e-01	3.320996730862085800e-01
1.687986121999999887e+04	3.953848802558216358e-01	3.327539859699488733e-01
1.687253369000000021e+04	3.867882755123089322e-01	3.333864883205827634e-01
1.686521275999999853e+04	3.782389445799686500e-01	3.339971118582289455e-01
1.685789842000000135e+04	3.697424600449696341e-01	3.345857937908529034e-01
1.685059064999999828e+04	3.613041742415143420e-01	3.351524766688449564e-01
1.684328945999999996e+04	3.529292627039800623e-01	3.356971053114417014e-01
1.683599481999999989e+04	3.446226413576276015e-01	3.362196321583843517e-01
1.682870673000000170e+04	3.363890453125096824e-01	3.367200119703517847e-01
1.682142519000000175e+04	3.282329928322021972e-01	3.371982041948458075e-01
1.681415018000000055e+04	3.201587624273116162e-01	3.376541741834363508e-01
1.680688168999999834e+04	3.121704264074548485e-01	3.380878911379315843e-01
1.679961972999999853e+04	3.042718613039528397e-01	3.384993276985943100e-01
1.679236426999999821e+04	2.964666830265448305e-01	3.388884633621794262e-01
1.678511530000000130e+04	2.887583136703969489e-01	3.392552809181917373e-01
1.677787283000000025e+04	2.811499816497274873e-01	3.395997667367933182e-01
1.677063683999999921e+04	2.736446705448565830e-01	3.399219132071872318e-01
1.676340731999999844e+04	2.662451638455606284e-01	3.402217166654786240e-01
1.675618426000000181e+04	2.589540366732578924e-01	3.404991778968196603e-01
1.674896765999999843e+04	2.517736683985442037e-01	3.407543017767781235e-01
1.674175750999999946e+04	2.447062254864595110e-01	3.409870980179536826e-01
1.673455380000000150e+04	2.377536751364069667e-01	3.411975807168228791e-01
1.672735651000000144e+04	2.309177794665841776e-01	3.413857685753095561e-01
1.672016563999999926e+04	2.242001279447994322e-01	3.415516840751437466e-01
1.671298118999999861e+04	2.176021216982658157e-01	3.416953541274090900e-01
1.670580313999999998e+04	2.111249599107636599e-01	3.418168103519301226e-01
1.669863148999999976e+04	2.047696810553797653e-01	3.419160882477489394e-01
1.669146621999999843e+04	1.985371314863818293e-01	3.419932278390365177e-01
1.668430732999999964e+04	1.924280057264719512e-01	3.420482730892878687e-01
1.667715481000000000e+04	1.864428249504118673e-01	3.420812722679294482e-01
1.667000864999999976e+04	1.805819510458742672e-01	3.420922777620512001e-01
